scenario,method,method_type,seed_index,seed_value,full_front_size,matched_output_cardinality,matched_single_hv_analytic_ref1p2,compromise_max_score,compromise_sum_tiebreak,objective_cost,objective_negative_reliability,objective_negative_renewable,objective_risk,objective_negative_quality,portfolio_size,selected_candidate_ids,selected_set_sha256
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,0,100721,39,1,0.0159956622,0.9848636787,3.1047121586,1097.6919803970,-5.8427122255,-166.5376980632,0.1949927898,-0.7742857143,14,rts-zone-12.0-reliability-automation;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.211-feeder-reinforcement,e542bd36672dd2e50e4ec918d930af4a732afa48623b720152b23c5b02c3fa98
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,1,108640,39,1,0.0211701036,0.9849848895,3.0427561800,1022.1259607940,-8.1271066458,-165.2040740211,0.2118306242,-0.7723076923,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;simbench-LV5.204-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement,0ee1b0669388c98e4bc22206eead0edc727cbf71fe29a0ad9476d7249914b4f7
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,2,116559,37,1,0.0131914977,0.9843950401,3.1648909025,1114.4920000000,-2.4072222222,-171.6939052632,0.1958461538,-0.7584615385,13,rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,26653f1893b7637c0790a17f746ff2595f7ad34a98371276f9021208c588e3ba
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,3,124478,38,1,0.0154714999,0.9879241439,3.1189625433,1100.0111868888,-5.7312476512,-132.8648643789,0.2021415881,-0.7741666667,12,rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-reliability-automation;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-transmission-reinforcement;simbench-HV2-storage-flexibility;simbench-LV5.208-feeder-reinforcement,613a8faaef023a498f86082e5f31953462de3435c7b966a48e4cde8b58639177
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,4,132397,39,1,0.0130686717,0.9862609542,3.1478351267,1127.6400000000,-3.0994340924,-151.1641452632,0.1861428571,-0.7707142857,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-reliability-automation;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,813e07b23adca5fbc221fb8cbb1f90cde55d9a59816b5a2b89ec71f0670dcd39
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,5,140316,38,1,0.0142360546,0.9862921595,3.1380207250,1095.3040000000,-2.6405503795,-150.8208084211,0.1927692308,-0.7646153846,13,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-reliability-automation;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,3499e0e764650cae2d1624a51d5d929c35cf4751ea0f30a029d0eb5fd8919b2b
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,6,148235,37,1,0.0133464013,0.9833435065,3.1622048862,1112.5960000000,-2.4072222222,-183.2634252632,0.1958461538,-0.7584615385,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-transmission-reinforcement;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,9f9633f398048afda32c97cebc921378918340aa9aa6b8618c739e6f32726241
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,7,156154,39,1,0.0129231085,0.9817366666,3.1619409633,1128.4280000000,-2.6677777778,-200.9427157895,0.1884000000,-0.7600000000,14,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,733e52ef18fd559c17b40662d385913ff7cd90c8f504303e0aec61cd1eb4dbcd
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,8,164073,39,1,0.0124124996,0.9877292461,3.1553306138,1141.8660000000,-3.2694340924,-135.0092315789,0.1867428571,-0.7757142857,14,rts-zone-11.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-23.0-transmission-reinforcement;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-reliability-automation;rts-zone-31.0-reliability-automation;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,73f52e0084a1cbdfd1d48d7ae9db1d49453a38ec31e6c6f05b181dd58eee77b5
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,9,171992,39,1,0.0134002701,0.9848423536,3.1346311750,1126.1100000000,-3.2058115626,-166.7723284211,0.1832857143,-0.7764285714,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,4f3661bea360c7fbb915ce923a81e9aa61459b412ea414af37627f1f0817c644
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,10,179911,38,1,0.0151923131,0.9834181431,3.1251100886,1109.7059803970,-5.6093840682,-182.4422349053,0.1978499327,-0.7685714286,14,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-reliability-automation;rts-zone-37.0-flexible-renewable-support;simbench-LV5.212-feeder-reinforcement,d1336609ecbb9d5159e08cc514fd991ac6e3dc23fd65c4ead5064eeaa67549b2
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,11,187830,39,1,0.0129060874,0.9844771885,3.1507525184,1132.1740000000,-3.0008115626,-170.7900652632,0.1861428571,-0.7707142857,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-reliability-automation;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,6c20666097d7d09b8191188eb043532c00f10e2a88122cccf2a0016ad00380a1
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,12,195749,38,1,0.0149863600,0.9845784329,3.1285045153,1078.3200000000,-2.4422222222,-169.6761221053,0.1921230769,-0.7592307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support,b1b115c6c4c02b47c8cd55abab92f41030fc35a056d1e8f3e3eff80ae4944d05
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,13,203668,39,1,0.0120712195,0.9850441619,3.1892804939,1135.7820000000,-2.3722222222,-164.5519284211,0.1995692308,-0.7576923077,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-transmission-reinforcement,e7db0c08912819cd8d8316af92c3ba2b1d29ee09afb598e18ea37471207ea98e
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,14,211587,39,1,0.0129268076,0.9851713276,3.1503627415,1131.8360000000,-3.0994340924,-163.1527852632,0.1861428571,-0.7707142857,14,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-reliability-automation;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-reliability-automation;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,b09b991a69e29478d02305f85bcb8904d9d151a0472dc816686c91c6205e2724
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,15,219506,38,1,0.0133667342,0.9862343473,3.1439976347,1120.4872064918,-3.0229695180,-151.4568884211,0.1877833333,-0.7708333333,12,rts-zone-11.0-reliability-automation;rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;simbench-HV2-storage-flexibility,001f46870cbbdd3d6141e42287b8c8a0d399932e33c3cf8a1e2cc272b57496df
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,16,227425,39,1,0.0147146716,0.9828132011,3.1337996284,1086.5100000000,-2.4422222222,-189.0981221053,0.1921230769,-0.7592307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,20a162d1c0a6764361af8cd680059cd33de7f1da40847fc124d8cc2cb3bffdea
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,17,235344,38,1,0.0153392366,0.9841813645,3.1226508963,1105.9679803970,-5.6093840682,-174.0448749053,0.1978499327,-0.7685714286,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;simbench-LV5.206-feeder-reinforcement,78b29462f14f7ab07f95f68ac26d115cdac777a8e4748020a492c9afc44d7a7f
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,18,243263,39,1,0.0137242570,0.9845157658,3.1524196907,1134.2859803970,-5.5743840682,-170.3656180632,0.2013070755,-0.7678571429,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-transmission-reinforcement;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.209-feeder-reinforcement,7e11cd4bd4a79ac9caf6f8aabb7b2d4c227d89721025b226a995c69db83de597
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,19,251182,38,1,0.0124632473,0.9860188694,3.1820431325,1126.2560000000,-2.3722222222,-153.8276884211,0.1995692308,-0.7576923077,13,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-transmission-reinforcement;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-transmission-reinforcement;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-transmission-reinforcement,3a5b89b8307dba443b20fe2c374a763be7b170b78d6d8f9ef1ecc677ff81cb6c
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,20,259101,39,1,0.0163003759,0.9841958455,3.1229037504,1105.5479607940,-8.0843340441,-173.8855477053,0.2130141511,-0.7657142857,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.208-feeder-reinforcement;simbench-LV5.210-feeder-reinforcement,19c0566bcdb4f5aa038f041af2e5f820736b96639d2f858f37607701fe5b6cf4
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,21,267020,38,1,0.0201129273,0.9864986773,3.0369534667,957.9380000000,-2.0261111111,-148.5485915789,0.1972000000,-0.7581818182,11,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,a01086950e290f9ab79854b779acf7fc5c270c905987a2859a3a5f77954bd8f0
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,22,274939,39,1,0.0156426961,0.9846289864,3.1094998410,1070.3980000000,-2.6755503795,-169.1199052632,0.1890461538,-0.7653846154,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-transmission-reinforcement;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-reliability-automation,81e5009820efabd4debb6579e553e0bed088b807b3993a2b3e2f553eb100a935
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,23,282858,39,1,0.0168320147,0.9867632550,3.1167943593,1114.6899411910,-10.8923178047,-145.6375699789,0.2259212266,-0.7735714286,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-reliability-automation;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support;simbench-LV5.203-feeder-reinforcement;simbench-LV5.204-feeder-reinforcement;simbench-LV5.205-feeder-reinforcement,930f6906b1b497ee8db3dd1a56ee407d57c03630061c36c8cbb93e2a35181e9d
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,24,290777,38,1,0.0142790660,0.9838600012,3.1234187459,1107.9280000000,-3.1344340924,-177.5806821053,0.1826857143,-0.7714285714,14,rts-zone-11.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,bd3fd96d2fd44591f68a6ffe5946d46921ae8d82ed9eb88ac4c8cf14202291e9
benchmark_portfolio_optimization,Ablation-NoPreferenceRanking,shared_custom_moea,25,298696,39,1,0.0157102643,0.9858086288,3.1079484488,1067.2300000000,-2.6755503795,-156.1408652632,0.1890461538,-0.7653846154,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-transmission-reinforcement;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,6b38bc5059bbb5504db21c15907980ad209bff3fe483afc2a370a3d5450cb4d7
