paper,experiment_id,comparison,opponent,opponent_role,inference_status,n_proposed,n_opponent_effective,mean_proposed,mean_opponent,mean_difference,relative_difference_pct,rank_biserial,mean_diff_ci_low,mean_diff_ci_high,p_raw,p_holm_stochastic_family,significant_005_holm
p5,preference_aware_support,TRACE-MOEA vs Ablation-SmallProjectPool,Ablation-SmallProjectPool,ablation,inferential_stochastic,30,30,0.17511901300000002,0.063528557,0.11159045600000002,175.65400706331172,1.0,0.11052543052499998,0.11256349755000004,3.019859359162157e-11,3.576410498061564e-10,True
p5,preference_aware_support,TRACE-MOEA vs Greedy BCR,Greedy BCR,baseline,descriptive_deterministic_n1,30,1,0.17511901300000002,0.041108099999999995,0.134010913,325.99636811236724,,,,,,False
p5,preference_aware_support,TRACE-MOEA vs MOEA/D,MOEA/D,baseline,inferential_stochastic,30,30,0.17511901300000002,0.024543403666666665,0.15057560933333336,613.5074473710256,1.0,0.14819180835833334,0.15255438330833337,2.98034208171797e-11,3.576410498061564e-10,True
p5,preference_aware_support,TRACE-MOEA vs NSGA-II,NSGA-II,baseline,inferential_stochastic,30,30,0.17511901300000002,0.172285191,0.0028338220000000136,1.64484363603834,0.5933333333333333,0.0013807463000000506,0.0047705010499999685,8.146484074606887e-05,0.0004073242037303443,True
p5,preference_aware_support,TRACE-MOEA vs R-NSGA-II,R-NSGA-II,baseline,inferential_stochastic,30,30,0.17511901300000002,0.12719510066666667,0.047923912333333346,37.67748292359543,1.0,0.04296781543333337,0.05321736925000002,3.019859359162157e-11,3.576410498061564e-10,True
p5,preference_aware_support,TRACE-MOEA vs Random Feasible,Random Feasible,baseline,inferential_stochastic,30,30,0.17511901300000002,0.07258535533333332,0.1025336576666667,141.25942787743057,1.0,0.09646250184166669,0.10861264510833334,3.019859359162157e-11,3.576410498061564e-10,True
p5,preference_aware_support,TRACE-MOEA vs Weighted Sum,Weighted Sum,baseline,descriptive_deterministic_n1,30,1,0.17511901300000002,0.028012510000000008,0.147106503,525.1457402424844,,,,,,False
p5,reliability_driven_review,TRACE-MOEA vs AHP-TOPSIS,AHP-TOPSIS,baseline,descriptive_deterministic_n1,30,1,0.17223178566666666,0.13384768000000002,0.03838410566666664,28.677453106894824,,,,,,False
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NSGA2Only,Ablation-NSGA2Only,ablation,inferential_stochastic,30,30,0.17223178566666666,0.17099923333333333,0.001232552333333331,0.7207940698369608,0.2333333333333334,0.00017632467499990244,0.0024052779333333784,0.12235292584474146,0.48941170337896583,False
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NoFeasibilityRepair,Ablation-NoFeasibilityRepair,ablation,inferential_stochastic,30,30,0.17223178566666666,0.17183114066666666,0.000400645000000005,0.23316204411236718,0.13777777777777778,-0.0005080751750000237,0.0012993814916666413,0.36322231255273874,1.0,False
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NoPreferenceRanking,Ablation-NoPreferenceRanking,ablation,inferential_stochastic,30,30,0.17223178566666666,0.17219538966666664,3.6396000000021855e-05,0.021136454390835446,-0.00666666666666671,-0.0007877744750000588,0.0009037653749999992,0.9705160513002812,1.0,False
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NoReliabilityFeatures,Ablation-NoReliabilityFeatures,ablation,inferential_stochastic,30,30,0.17223178566666666,0.07365153166666667,0.09858025399999999,133.84684848939213,1.0,0.09478893564166663,0.10202461655833331,3.019859359162157e-11,3.3218452950783726e-10,True
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NoRenewableFeatures,Ablation-NoRenewableFeatures,ablation,inferential_stochastic,30,30,0.17223178566666666,0.17088754366666667,0.0013442419999999955,0.78662374749916,0.46666666666666656,0.0006610544750000127,0.002071516725,0.0019526766739305424,0.011716060043583255,True
