method,rolling_origin,seed,forecast_target_date_utc,target_count,mape,wape,mae,rmse,smape
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-16,144,0.0281160733,0.0331185962,1375.0050320095,2115.4546471886,0.0286371007
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-17,144,0.0260569693,0.0311670457,1349.2339341905,2369.7582128864,0.0266292783
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-18,144,0.0276266610,0.0341956825,1511.6094156901,2475.0791435956,0.0282981616
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-19,144,0.0236581581,0.0250307723,1108.1772528754,1906.9506175592,0.0238865495
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-20,144,0.0218823198,0.0249607056,1088.1460435655,1560.7328028817,0.0217727460
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-21,144,0.0263662711,0.0252352061,972.6568671332,1439.0300400418,0.0259458673
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-22,144,0.0237694317,0.0209065247,749.6038818359,1019.4140174815,0.0235696302
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-23,144,0.0250071638,0.0272977401,1162.9942016602,1747.7647138989,0.0252722476
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-24,144,0.0230767886,0.0236790436,1027.3222995334,1376.2883066738,0.0229816506
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-25,144,0.0148747955,0.0159856602,697.7700534397,1116.5263259010,0.0148372179
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-26,144,0.0175213597,0.0192477454,836.5516899957,1284.2853084583,0.0174836741
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-27,144,0.0227224684,0.0291953545,1232.5611300998,2185.6440113727,0.0223221445
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-28,144,0.0369841406,0.0492385619,1788.6846584744,3126.4369342561,0.0357969480
TargetSelfContext-Matched,2017-01-01T00:00:00Z,23,2017-01-29,144,0.0269936983,0.0328678259,1106.5343627930,1667.7591792214,0.0266420061
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-02,144,0.1274810731,0.1274275162,4753.7917141385,6410.9074210386,0.1398435009
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-03,144,0.0473010006,0.0551754548,2215.1421780056,3380.5945424891,0.0492497889
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-04,144,0.0270181529,0.0326319127,1321.4577229818,2113.3821802330,0.0274926426
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-05,144,0.0257599709,0.0244959460,977.9831610786,1421.8188089323,0.0255802512
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-06,144,0.0885511711,0.0704393189,2683.6178385417,3552.4603482519,0.0819835181
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-07,144,0.0811647838,0.0705563646,2641.1653103299,3374.9508830176,0.0872360900
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-08,144,0.0523883871,0.0522736015,1813.4168090820,2512.2566929993,0.0543129145
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-09,144,0.0731831315,0.0702334807,2885.7350870768,3852.4610428597,0.0775436971
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-10,144,0.0537733982,0.0540173190,2268.7755737305,3056.4623358637,0.0553417929
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-11,144,0.0326203293,0.0350612853,1466.0372043186,2083.8394375080,0.0325497787
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-12,144,0.0288551162,0.0296774592,1221.3892822266,1753.6488519951,0.0290517789
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-13,144,0.0490473050,0.0462213807,1915.3072848850,2605.2807187466,0.0512419142
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-14,144,0.0522328639,0.0493922283,1824.3694932726,2498.7984821454,0.0504826697
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-15,144,0.0372504075,0.0405420048,1409.3644883898,2023.4139648711,0.0372355557
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-16,144,0.0293592236,0.0319305481,1325.6801079644,2013.7953343016,0.0296643252
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-17,144,0.0275052932,0.0317078353,1372.6449313694,2251.5532149537,0.0280145737
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-18,144,0.0294200864,0.0350811987,1550.7533840603,2409.3148940100,0.0299262112
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-19,144,0.0249711125,0.0254510541,1126.7842203776,1691.6976446603,0.0250749040
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-20,144,0.0211237406,0.0232715618,1014.5088975694,1502.5559223873,0.0208939302
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-21,144,0.0256248183,0.0255808643,985.9797973633,1376.8126610412,0.0254190339
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-22,144,0.0257625808,0.0242071437,867.9476453993,1213.3953724415,0.0254071544
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-23,144,0.0300857979,0.0311606282,1327.5688680013,1896.3604574657,0.0301949969
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-24,144,0.0246589706,0.0236353939,1025.4285413954,1430.2317978888,0.0244686866
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-25,144,0.0189809002,0.0177609631,775.2615763346,1059.6206035185,0.0187488552
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-26,144,0.0195210913,0.0210913965,916.6810438368,1445.8261672027,0.0193878910
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-27,144,0.0231578783,0.0294987684,1245.3705715603,2234.1200928510,0.0227056300
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-28,144,0.0344158472,0.0453836860,1648.6489393446,2962.0497402360,0.0334310438
TargetSelfContext-Matched,2017-01-01T00:00:00Z,47,2017-01-29,144,0.0319055308,0.0374638544,1261.2651163737,1937.5693069603,0.0313132381
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-02,144,0.1280323554,0.1279469181,4773.1684434679,6342.8794259399,0.1403572705
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-03,144,0.0486200404,0.0560950129,2252.0598958333,3289.1446546854,0.0505353327
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-04,144,0.0261427415,0.0330978207,1340.3250732422,2153.6448391650,0.0267331189
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-05,144,0.0258332579,0.0235524220,940.3136393229,1319.7282397295,0.0257208532
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-06,144,0.0997175390,0.0860729667,3279.2331407335,4208.1046011751,0.0925405067
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-07,144,0.0826389894,0.0725805067,2716.9358520508,3398.2121517174,0.0887775166
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-08,144,0.0423528510,0.0376769211,1307.0452406141,1782.0775030843,0.0437301230
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-09,144,0.0807169417,0.0771186164,3168.6297607422,4162.7373350296,0.0859612843
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-10,144,0.0490911984,0.0451067176,1894.5223659939,2619.4502785984,0.0511477346
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-11,144,0.0241129072,0.0239185351,1000.1191338433,1489.8430897445,0.0243751404
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-12,144,0.0264142610,0.0265533272,1092.8142157661,1519.7839558322,0.0265490844
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-13,144,0.0551638011,0.0572238583,2371.2245483398,3172.7538669099,0.0576515320
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-14,144,0.0475199375,0.0504442988,1863.2291531033,2591.0601014089,0.0464739621
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-15,144,0.0431441549,0.0502478629,1746.7698974609,2639.7288886224,0.0439772831
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-16,144,0.0370649800,0.0435849056,1809.5412055122,2779.3622945667,0.0379829799
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-17,144,0.0304048137,0.0382068425,1653.9895629883,2876.5599012534,0.0312834067
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-18,144,0.0323657400,0.0389247142,1720.6547783746,2755.5233967426,0.0332356522
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-19,144,0.0237949292,0.0260846960,1154.8371921115,1984.2934763875,0.0241434535
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-20,144,0.0190937184,0.0221692368,966.4537421332,1481.4811062675,0.0191051866
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-21,144,0.0225868294,0.0225246767,868.1831800673,1291.5655419881,0.0226009364
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-22,144,0.0287111862,0.0309589346,1110.0332505968,1689.0468860761,0.0289769443
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-23,144,0.0344587143,0.0412707258,1758.2999403212,2643.1732103753,0.0352045205
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-24,144,0.0207322689,0.0241977713,1049.8274536133,1655.5538667164,0.0208945432
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-25,144,0.0181368691,0.0225540278,984.4776475694,1693.7519813149,0.0183407253
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-26,144,0.0184837164,0.0217944023,947.2353108724,1636.4601198736,0.0186876420
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-27,144,0.0147613538,0.0166823073,704.2888793945,1177.4714641594,0.0146663023
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-28,144,0.0238951681,0.0295633279,1073.9442613390,1831.5308839063,0.0235518109
TargetSelfContext-Matched,2017-01-01T00:00:00Z,59,2017-01-29,144,0.0246885442,0.0246020649,828.2577107747,1207.0690459116,0.0248064978
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-02,144,0.1282090317,0.1254743415,4680.9268731011,6227.4575440797,0.1406808390
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-03,144,0.0451663141,0.0509256521,2044.5243326823,3097.8757066138,0.0469228591
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-04,144,0.0276208764,0.0343032275,1389.1390719944,2264.8219872432,0.0282486688
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-05,144,0.0272391820,0.0252776920,1009.1938137478,1403.7504645475,0.0270774452
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-06,144,0.0910749241,0.0752146600,2865.5501844618,3774.4276761065,0.0841783421
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-07,144,0.0800857586,0.0675003808,2526.7694159614,3258.0184243501,0.0862781470
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-08,144,0.0420560396,0.0426351060,1479.0489976671,2028.2596449467,0.0431946708
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-09,144,0.0768668563,0.0726500117,2985.0248887804,4043.8810621456,0.0817797954
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-10,144,0.0525411022,0.0527556282,2215.7834337023,2999.2393787918,0.0542326139
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-11,144,0.0296039536,0.0335031757,1400.8870917426,2010.3045717501,0.0296016539
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-12,144,0.0281122403,0.0283576313,1167.0711669922,1617.2272998393,0.0281281378
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-13,144,0.0519093484,0.0497059294,2059.6989339193,2817.9922273263,0.0543146748
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-14,144,0.0559829573,0.0538407301,1988.6809895833,2774.8030350550,0.0537596479
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-15,144,0.0332404544,0.0349383669,1214.5648396810,1709.5919627602,0.0332395386
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-16,144,0.0268594546,0.0294218134,1221.5234375000,1815.2398506212,0.0273298831
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-17,144,0.0263173782,0.0307292778,1330.2827826606,2261.8793403224,0.0269404906
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-18,144,0.0277970687,0.0331812128,1466.7651028103,2254.1495677514,0.0283520767
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-19,144,0.0213809991,0.0229371607,1015.4876369900,1565.0414220780,0.0215455180
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-20,144,0.0203441929,0.0227814065,993.1408894857,1426.7986888883,0.0202211502
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-21,144,0.0266599123,0.0238510412,919.3061048720,1256.8086537738,0.0264141678
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-22,144,0.0268859271,0.0224925606,806.4712320964,1061.2582133456,0.0266256172
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-23,144,0.0244852437,0.0260306969,1109.0130343967,1647.5245464560,0.0248057880
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-24,144,0.0196218738,0.0191622718,831.3608194987,1109.8068176684,0.0196011434
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-25,144,0.0137498058,0.0142756940,623.1304592556,856.3034029896,0.0136909481
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-26,144,0.0190475597,0.0198426000,862.4054497613,1222.1924244167,0.0190785688
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-27,144,0.0208133821,0.0276316628,1166.5456407335,2071.4513631643,0.0204525362
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-28,144,0.0388326061,0.0511711017,1858.8878512912,3285.2540228120,0.0375748057
TargetSelfContext-Matched,2017-01-01T00:00:00Z,71,2017-01-29,144,0.0301946138,0.0361085657,1215.6377156576,1862.4074324956,0.0296384777
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-02,144,0.1228611851,0.1209861870,4513.4924587674,6015.1006674750,0.1342469669
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-03,144,0.0487388881,0.0535129054,2148.3954060872,3186.0471578037,0.0508298688
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-04,144,0.0281400989,0.0341577573,1383.2481282552,2234.3891481519,0.0287267501
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-05,144,0.0281825688,0.0263231462,1050.9328274197,1493.9669163416,0.0279300497
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-06,144,0.1021054254,0.0881000354,3356.4609985352,4238.3700150970,0.0943889511
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-07,144,0.0808237520,0.0752054682,2815.1971096463,3439.2222658294,0.0861002803
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-08,144,0.0498928976,0.0413010464,1432.7693074544,1804.6662071648,0.0519312491
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-09,144,0.0759317665,0.0701736243,2883.2757229275,3768.7174357954,0.0803840406
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-10,144,0.0511023807,0.0469614057,1972.4209187826,2746.0417278107,0.0532105108
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-11,144,0.0268471019,0.0280026738,1170.8915201823,1601.1291600298,0.0268883740
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-12,144,0.0231696662,0.0237112173,975.8458930122,1371.5191194845,0.0231868786
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-13,144,0.0407795001,0.0411504742,1705.1806301541,2314.6627678257,0.0420354963
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-14,144,0.0519721588,0.0527783325,1949.4398803711,2769.2315691641,0.0503485778
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-15,144,0.0379886459,0.0430845137,1497.7498982747,2277.7900322464,0.0386148746
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-16,144,0.0298055024,0.0333131238,1383.0813530816,1948.4174515443,0.0303829366
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-17,144,0.0323136455,0.0387861101,1679.0662909614,2803.2088175102,0.0332039328
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-18,144,0.0313871383,0.0388564457,1717.6369900174,2797.2999589073,0.0321843809
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-19,144,0.0268639106,0.0289763455,1282.8580186632,2072.6447230081,0.0270433168
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-20,144,0.0272349480,0.0303618135,1323.6038953993,1880.5529084820,0.0269176805
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-21,144,0.0285722792,0.0294570941,1135.3838297526,1546.4249842565,0.0282318513
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-22,144,0.0308080906,0.0315509670,1131.2605862088,1612.1212993059,0.0308786944
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-23,144,0.0285326290,0.0311985587,1329.1848619249,1897.4322948658,0.0289686505
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-24,144,0.0260885002,0.0280238523,1215.8231065538,1724.3876104279,0.0261943250
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-25,144,0.0170877122,0.0206417734,901.0082261827,1461.8209802412,0.0171321992
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-26,144,0.0215628654,0.0242617243,1054.4708523220,1686.1230036156,0.0216312905
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-27,144,0.0228854704,0.0268418786,1133.2027587891,1789.6202219472,0.0224993725
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-28,144,0.0320816374,0.0398483821,1447.5684678819,2253.2558967515,0.0313686897
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,11,2017-01-29,144,0.0244399596,0.0223493539,752.4175211589,1054.8172311293,0.0244959009
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-02,144,0.1129296365,0.1140051930,4253.0605468750,5767.7590156572,0.1224067450
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-03,144,0.0439776599,0.0503026573,2019.5128106011,3006.0635143511,0.0455205006
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-04,144,0.0288979433,0.0355593990,1440.0088297526,2301.9671364738,0.0295131732
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-05,144,0.0263351347,0.0263424025,1051.7016194661,1495.8340352347,0.0259834996
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-06,144,0.1016283460,0.0870417112,3316.1406521267,4263.1870917689,0.0936984947
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-07,144,0.0691739470,0.0627526030,2349.0439046224,2874.9306291312,0.0731761895
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-08,144,0.0344246814,0.0323835175,1123.4124552409,1491.1840499150,0.0351601262
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-09,144,0.0666861645,0.0617408967,2536.7939927843,3466.4386639137,0.0703349530
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-10,144,0.0500213191,0.0472351995,1983.9205050998,2731.0934549040,0.0517184291
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-11,144,0.0301569025,0.0324474956,1356.7453477648,1905.2154569918,0.0300756712
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-12,144,0.0286965725,0.0292573235,1204.0984090169,1566.1052811458,0.0283282020
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-13,144,0.0405175373,0.0390636164,1618.7060614692,2146.4310214851,0.0417458566
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-14,144,0.0651793431,0.0637496195,2354.6793687609,3340.7896210692,0.0619291545
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-15,144,0.0351840490,0.0394136640,1370.1398993598,2079.0938052388,0.0353030986
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-16,144,0.0249466644,0.0277256250,1151.1017456055,1742.3471414980,0.0253165297
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-17,144,0.0281936595,0.0341024539,1476.3089328342,2602.3670425231,0.0288585577
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-18,144,0.0294433049,0.0373844006,1652.5657009549,2774.1128947569,0.0301463225
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-19,144,0.0261249136,0.0292689132,1295.8107503255,2159.9991329286,0.0262650850
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-20,144,0.0255240212,0.0289181869,1260.6699150933,1836.6493209293,0.0252998858
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-21,144,0.0377894571,0.0358532410,1381.9146525065,1755.3561361213,0.0368819574
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-22,144,0.0326628343,0.0289780988,1039.0103420681,1357.3003994834,0.0321534401
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-23,144,0.0241812711,0.0244395684,1041.2245212131,1520.4115437874,0.0243372588
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-24,144,0.0258777414,0.0261066043,1132.6427341037,1531.9949672620,0.0257665912
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-25,144,0.0171881315,0.0183427832,800.6578776042,1211.1529288372,0.0170820192
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-26,144,0.0203062499,0.0225105895,978.3624674479,1466.3038639620,0.0201688887
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-27,144,0.0239821651,0.0292598256,1235.2829522027,2051.4490869051,0.0235205977
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-28,144,0.0472276695,0.0585543388,2127.0980156793,3245.6125959956,0.0456229693
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,23,2017-01-29,144,0.0310482293,0.0337074212,1134.8003336589,1607.2573750764,0.0305492848
UniformCrossSeries-Matched,2017-01-01T00:00:00Z,47,2017-01-02,144,0.1286907764,0.1280460755,4776.8675944010,6418.0723769320,0.1412682868
