protocol,scenario,method,seed_index,scheme,reference_point,clip,hypervolume,below_zero_coordinates,above_one_coordinates,out_of_bounds_points,front_size,front_objectives_sha256
matched_evaluation,budget_sensitivity,NSGA-II,24,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2359858539,0,0,0,36,7f4a9c3fda64192a4930383db6166df7bfa4ebe011c6cf2fb2ac6939a95b4282
matched_evaluation,budget_sensitivity,NSGA-II,24,analytic_ref1p05_unclipped,1.0500000000,0,0.0075549990,0,0,0,36,7f4a9c3fda64192a4930383db6166df7bfa4ebe011c6cf2fb2ac6939a95b4282
matched_evaluation,budget_sensitivity,NSGA-II,24,analytic_ref1p1_unclipped,1.1000000000,0,0.0224733570,0,0,0,36,7f4a9c3fda64192a4930383db6166df7bfa4ebe011c6cf2fb2ac6939a95b4282
matched_evaluation,budget_sensitivity,NSGA-II,24,analytic_ref1p2_unclipped,1.2000000000,0,0.0829600437,0,0,0,36,7f4a9c3fda64192a4930383db6166df7bfa4ebe011c6cf2fb2ac6939a95b4282
matched_evaluation,budget_sensitivity,Pareto Local Search,24,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1051241076,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,Pareto Local Search,24,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1051241076,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,Pareto Local Search,24,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1509636802,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,Pareto Local Search,24,analytic_ref1p05_unclipped,1.0500000000,0,0.0062919578,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,Pareto Local Search,24,analytic_ref1p1_unclipped,1.1000000000,0,0.0193009426,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,Pareto Local Search,24,analytic_ref1p2_unclipped,1.2000000000,0,0.0736483959,0,0,0,40,e1fa07f9ce7861d48bc8c6f6735ff90e716801ac0d3d5d2cc2180bc06ed7fdb6
matched_evaluation,budget_sensitivity,NSGA-II,25,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1680823984,2,0,2,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,NSGA-II,25,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1733780001,2,0,2,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,NSGA-II,25,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2216891453,0,0,0,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,NSGA-II,25,analytic_ref1p05_unclipped,1.0500000000,0,0.0073702871,0,0,0,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,NSGA-II,25,analytic_ref1p1_unclipped,1.1000000000,0,0.0220513836,0,0,0,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,NSGA-II,25,analytic_ref1p2_unclipped,1.2000000000,0,0.0817080629,0,0,0,39,0a205c8c6e18f8389b8d5bd4d199bedf8bdb438ed31473b96ef7a0e8e8b1533d
matched_evaluation,budget_sensitivity,Pareto Local Search,25,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1165043762,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,Pareto Local Search,25,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1165043762,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,Pareto Local Search,25,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1617646872,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,Pareto Local Search,25,analytic_ref1p05_unclipped,1.0500000000,0,0.0068000508,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,Pareto Local Search,25,analytic_ref1p1_unclipped,1.1000000000,0,0.0203480597,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,Pareto Local Search,25,analytic_ref1p2_unclipped,1.2000000000,0,0.0759461841,0,0,0,40,ea3eca455aebc7619d3dc576c1ebf5a0d7b521b19753d986251807924a602669
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1495638539,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1495638539,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1953041755,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,analytic_ref1p05_unclipped,1.0500000000,0,0.0071238936,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,analytic_ref1p1_unclipped,1.1000000000,0,0.0212768644,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,BiLo-NSGA,25,analytic_ref1p2_unclipped,1.2000000000,0,0.0790827591,0,0,0,39,a32a36ea53c028049939b44d6c7e56947abdd52a1b722d2327a20420f951f9cb
matched_evaluation,budget_sensitivity,Pareto Local Search,26,reported_empirical_ref1p1_clipped,1.1000000000,1,0.0818823893,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,Pareto Local Search,26,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.0818823893,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,Pareto Local Search,26,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1271166119,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,Pareto Local Search,26,analytic_ref1p05_unclipped,1.0500000000,0,0.0055300987,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,Pareto Local Search,26,analytic_ref1p1_unclipped,1.1000000000,0,0.0175106210,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,Pareto Local Search,26,analytic_ref1p2_unclipped,1.2000000000,0,0.0687659344,0,0,0,40,72010f7bd2676d2d99a30e406141c83fa5f017b9097d0be1f1f0e571cf74b877
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1458136419,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1458136419,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1915587456,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,analytic_ref1p05_unclipped,1.0500000000,0,0.0071943305,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,analytic_ref1p1_unclipped,1.1000000000,0,0.0213806330,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,BiLo-NSGA,26,analytic_ref1p2_unclipped,1.2000000000,0,0.0790390519,0,0,0,38,dac22052ea7a0537497ec6812f5aa4dcadc174d3ef12241f36c92161f5a149c7
matched_evaluation,budget_sensitivity,NSGA-II,26,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1697501458,2,0,2,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,NSGA-II,26,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1787441174,2,0,2,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,NSGA-II,26,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2266288449,0,0,0,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,NSGA-II,26,analytic_ref1p05_unclipped,1.0500000000,0,0.0076180873,0,0,0,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,NSGA-II,26,analytic_ref1p1_unclipped,1.1000000000,0,0.0226396556,0,0,0,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,NSGA-II,26,analytic_ref1p2_unclipped,1.2000000000,0,0.0833379033,0,0,0,38,cbc5b6045bf773020094babaa6bda8c4182033ff4b29eb0bda16b2f14816762b
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1325258502,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1325258502,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1784314908,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,analytic_ref1p05_unclipped,1.0500000000,0,0.0070461990,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,analytic_ref1p1_unclipped,1.1000000000,0,0.0210011223,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,BiLo-NSGA,27,analytic_ref1p2_unclipped,1.2000000000,0,0.0780332818,0,0,0,39,11a735a9a40c0e11f4da5e2e7cb46cdeb097f9a28cc5648a294d1603de5217db
matched_evaluation,budget_sensitivity,NSGA-II,27,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1684485998,2,0,2,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,NSGA-II,27,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1837594889,2,0,2,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,NSGA-II,27,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2322670829,0,0,0,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,NSGA-II,27,analytic_ref1p05_unclipped,1.0500000000,0,0.0073758744,0,0,0,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,NSGA-II,27,analytic_ref1p1_unclipped,1.1000000000,0,0.0221892594,0,0,0,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,NSGA-II,27,analytic_ref1p2_unclipped,1.2000000000,0,0.0825397789,0,0,0,37,5e434cf7d7f7a5df30be3b653e74a4af9d62f2c63aa8d7222e232a568a9b31a9
matched_evaluation,budget_sensitivity,Pareto Local Search,27,reported_empirical_ref1p1_clipped,1.1000000000,1,0.0846791600,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,Pareto Local Search,27,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.0846791600,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,Pareto Local Search,27,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1304540419,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,Pareto Local Search,27,analytic_ref1p05_unclipped,1.0500000000,0,0.0053509519,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,Pareto Local Search,27,analytic_ref1p1_unclipped,1.1000000000,0,0.0171937946,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,Pareto Local Search,27,analytic_ref1p2_unclipped,1.2000000000,0,0.0682286720,0,0,0,40,35b134c19fef599774763c2977da0ca1f048c8e3f07eed674e3ac0ffdfcc652e
matched_evaluation,budget_sensitivity,NSGA-II,28,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1632325912,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,NSGA-II,28,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1632325912,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,NSGA-II,28,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2108370485,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,NSGA-II,28,analytic_ref1p05_unclipped,1.0500000000,0,0.0075083128,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,NSGA-II,28,analytic_ref1p1_unclipped,1.1000000000,0,0.0223241911,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,NSGA-II,28,analytic_ref1p2_unclipped,1.2000000000,0,0.0822574715,0,0,0,38,5f8c1c1a0ecec73dae5dd2e850d5b44d877741519688faa6a111c27469c3ef87
matched_evaluation,budget_sensitivity,Pareto Local Search,28,reported_empirical_ref1p1_clipped,1.1000000000,1,0.0875005498,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,Pareto Local Search,28,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.0875005498,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,Pareto Local Search,28,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1334926885,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,Pareto Local Search,28,analytic_ref1p05_unclipped,1.0500000000,0,0.0055993303,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,Pareto Local Search,28,analytic_ref1p1_unclipped,1.1000000000,0,0.0177526674,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,Pareto Local Search,28,analytic_ref1p2_unclipped,1.2000000000,0,0.0697871204,0,0,0,40,c78c9934eb0f674f8436b45864c2cdef904127d9f930625924604f8d72ff32f2
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1349938444,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1349938444,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1809178607,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,analytic_ref1p05_unclipped,1.0500000000,0,0.0069931985,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,analytic_ref1p1_unclipped,1.1000000000,0,0.0210163922,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,BiLo-NSGA,28,analytic_ref1p2_unclipped,1.2000000000,0,0.0784255932,0,0,0,38,2a7d71e3fbf7879b7baca8d61505226087a9cafc99cb278033129ff53eedace5
matched_evaluation,budget_sensitivity,Pareto Local Search,29,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1024765516,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,Pareto Local Search,29,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1024765516,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,Pareto Local Search,29,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1477033318,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,Pareto Local Search,29,analytic_ref1p05_unclipped,1.0500000000,0,0.0061076510,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,Pareto Local Search,29,analytic_ref1p1_unclipped,1.1000000000,0,0.0188720822,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,Pareto Local Search,29,analytic_ref1p2_unclipped,1.2000000000,0,0.0724427206,0,0,0,40,9f2f891c3d3e1b3f394e508ff3a9212820fa4e8506348c1961c0d3daf54166ad
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1488279964,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1488279964,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1942414131,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,analytic_ref1p05_unclipped,1.0500000000,0,0.0073200194,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,analytic_ref1p1_unclipped,1.1000000000,0,0.0217252892,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,BiLo-NSGA,29,analytic_ref1p2_unclipped,1.2000000000,0,0.0801462706,0,0,0,39,bb7470886fcf137f9c220b21e4c5ad0618467cfb3cd471b3081a4030bd5c2b8e
matched_evaluation,budget_sensitivity,NSGA-II,29,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1678607329,3,0,3,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,budget_sensitivity,NSGA-II,29,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1912406209,3,0,3,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,budget_sensitivity,NSGA-II,29,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2404441310,0,0,0,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,budget_sensitivity,NSGA-II,29,analytic_ref1p05_unclipped,1.0500000000,0,0.0076192060,0,0,0,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,budget_sensitivity,NSGA-II,29,analytic_ref1p1_unclipped,1.1000000000,0,0.0226791269,0,0,0,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,budget_sensitivity,NSGA-II,29,analytic_ref1p2_unclipped,1.2000000000,0,0.0835928983,0,0,0,39,3a22cea3768d013ba963b14f3b447198abd529ae719c6845511bd9cf901a76f0
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1763476429,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1763476429,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2171287450,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,analytic_ref1p05_unclipped,1.0500000000,0,0.0084596300,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,analytic_ref1p1_unclipped,1.1000000000,0,0.0240797265,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,BiLo-NSGA,0,analytic_ref1p2_unclipped,1.2000000000,0,0.0862558962,0,0,0,38,99a145bb639af235a742216ce7e1b9f8f4998625461ef76326b031c4b38dccff
matched_evaluation,project_pool_scalability,NSGA-II,0,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1782790823,7,0,7,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,NSGA-II,0,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2332448662,7,0,7,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,NSGA-II,0,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2779935702,4,0,4,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,NSGA-II,0,analytic_ref1p05_unclipped,1.0500000000,0,0.0101549374,0,0,0,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,NSGA-II,0,analytic_ref1p1_unclipped,1.1000000000,0,0.0280726389,0,0,0,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,NSGA-II,0,analytic_ref1p2_unclipped,1.2000000000,0,0.0966968178,0,0,0,39,e718420d171d5dab67ce4521e0462d4c6b7a5728c8293837ac6c844950632d13
matched_evaluation,project_pool_scalability,Pareto Local Search,0,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1471871337,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,Pareto Local Search,0,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1471871337,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,Pareto Local Search,0,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1891671890,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,Pareto Local Search,0,analytic_ref1p05_unclipped,1.0500000000,0,0.0085376687,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,Pareto Local Search,0,analytic_ref1p1_unclipped,1.1000000000,0,0.0238902927,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,Pareto Local Search,0,analytic_ref1p2_unclipped,1.2000000000,0,0.0846945535,0,0,0,40,e9774c2b94163d023d91235803cc05691859c9057c7b1b50ff94ed1340c51b82
matched_evaluation,project_pool_scalability,NSGA-II,1,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1750463371,8,0,8,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,NSGA-II,1,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2271266856,8,0,8,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,NSGA-II,1,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2725310806,3,0,3,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,NSGA-II,1,analytic_ref1p05_unclipped,1.0500000000,0,0.0105156391,0,0,0,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,NSGA-II,1,analytic_ref1p1_unclipped,1.1000000000,0,0.0289611056,0,0,0,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,NSGA-II,1,analytic_ref1p2_unclipped,1.2000000000,0,0.0989630152,0,0,0,39,57749f26da45e98763e9af9f1294b1a150194abf6f5b13a4c8404c84415089e1
matched_evaluation,project_pool_scalability,Pareto Local Search,1,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1311128973,0,0,0,39,bcceecf847eb4e68af9fecf71010824cd6997e1e9c7142d361a4b1b65b55a0e1
