protocol,scenario,method,seed_index,seed_value,execution_order_within_seed,candidate_pool_size,budget,hypervolume,search_runtime_s,total_run_runtime_s,target_search_runtime_s,deadline_overshoot_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,accepted_local_moves,repair_drops,generations_or_steps,final_population_size,final_population_feasibility_rate,feasible_front_nonempty,feasible_front_size,front_objectives_sha256
matched_time,local_move_explainability,NSGA-II,16,1027941,0,120,1020.0000000000,0.1728966250,0.2002670000,0.2017093000,0.2000000000,0.0002670000,3280,0,3280,0,0,81,40,1.0000000000,1,38,a13cb0cdb9ea2d400997a4d8342652bca673f06578689a045a99634fb3a90ae0
matched_time,local_move_explainability,Pareto Local Search,16,1027941,1,120,1020.0000000000,0.1046707022,0.2000217000,0.2019686000,0.2000000000,0.0000217000,40,2371,2411,0,186,2371,40,1.0000000000,1,40,83fe4bc633e673fb9931fe5b5c0059df46e598acc951866407c5fa4f4b9e02be
matched_time,local_move_explainability,BiLo-NSGA,16,1027941,2,120,1020.0000000000,0.1590057016,0.2005080001,0.2023001000,0.2000000000,0.0005080001,1400,3993,5393,3181,940,34,40,1.0000000000,1,39,7d1ef79926c565cf4fe9ae18295ff24a7be80b1c25db15ceabfb03719bd7ce9e
matched_time,local_move_explainability,Pareto Local Search,17,1035860,0,120,1020.0000000000,0.1206184893,0.2000088000,0.2016191001,0.2000000000,0.0000088000,40,2438,2478,0,157,2438,40,1.0000000000,1,40,b60757690e94ded57b0be8ef0b55306d1e944df7db5d9ee992df908966a1a4cc
matched_time,local_move_explainability,BiLo-NSGA,17,1035860,1,120,1020.0000000000,0.1614391485,0.2009102000,0.2024177000,0.2000000000,0.0009102000,1480,4007,5487,3206,888,36,40,1.0000000000,1,38,ccd1006efa2c57fdab1d4765438a0eb2a60f19cad2ada82d37b3016d8c8fda91
matched_time,local_move_explainability,NSGA-II,17,1035860,2,120,1020.0000000000,0.1746179442,0.2005836001,0.2022514000,0.2000000000,0.0005836001,3299,0,3299,0,0,82,40,1.0000000000,1,38,43a6533e6b9e2603a8aa0d87eb1887198b9ab83619d08eff4ab396e0b928ff71
matched_time,local_move_explainability,BiLo-NSGA,18,1043779,0,120,1020.0000000000,0.1772946453,0.2007302999,0.2023368999,0.2000000000,0.0007302999,1516,3954,5470,3123,878,37,40,1.0000000000,1,38,0066ae67f5a8f65fea46debbab1d9352f23c822ae349fc9741ca242509d67e80
matched_time,local_move_explainability,NSGA-II,18,1043779,1,120,1020.0000000000,0.1716406961,0.2003930999,0.2018475999,0.2000000000,0.0003930999,3323,0,3323,0,0,83,40,1.0000000000,1,39,3e7b77cc045eedec3871e964de9e92eee52bc13759c972b40d204029df89f0b6
matched_time,local_move_explainability,Pareto Local Search,18,1043779,2,120,1020.0000000000,0.1546089641,0.2000646000,0.2017486000,0.2000000000,0.0000646000,40,2441,2481,0,167,2441,40,1.0000000000,1,40,fcf9f2018fa8c7f4c153abcf463492acef57a6d8b443a59604156ee3aacc6f76
matched_time,local_move_explainability,NSGA-II,19,1051698,0,120,1020.0000000000,0.1730599967,0.2006606000,0.2026003000,0.2000000000,0.0006606000,3307,0,3307,0,0,82,40,1.0000000000,1,39,5cb79ab0a003730b16ee7d9c56d04b7913582ede0ab3ae458a39415d03342d80
matched_time,local_move_explainability,Pareto Local Search,19,1051698,1,120,1020.0000000000,0.0943460509,0.2000094000,0.2017151000,0.2000000000,0.0000094000,40,2476,2516,0,168,2476,40,1.0000000000,1,40,824a65d9a6b946999b3e41edcaf98d3bf3f464f791f96818b589fa3d5411a0c2
matched_time,local_move_explainability,BiLo-NSGA,19,1051698,2,120,1020.0000000000,0.1785842105,0.2004461000,0.2021110000,0.2000000000,0.0004461000,1487,4040,5527,3200,765,37,40,1.0000000000,1,39,e67b25cb05b06385b511fb66d524c65043a63873ac17c614db8708cb9fa84e69
matched_time,local_move_explainability,Pareto Local Search,20,1059617,0,120,1020.0000000000,0.1044548538,0.2000649001,0.2019320001,0.2000000000,0.0000649001,40,2425,2465,0,183,2425,40,1.0000000000,1,40,18bd97c9ba1adaf37b3d085b7b589e9ffafce41f62a1f324da8d255942ff11fa
matched_time,local_move_explainability,BiLo-NSGA,20,1059617,1,120,1020.0000000000,0.1756952366,0.2006707999,0.2022253000,0.2000000000,0.0006707999,1471,4032,5503,3235,919,36,40,1.0000000000,1,39,765c7ea5e145a66a2567c56adff8fafc6c0a003a5dcf18cbb97a3f66b807e8dc
matched_time,local_move_explainability,NSGA-II,20,1059617,2,120,1020.0000000000,0.1736397075,0.2006801000,0.2022069000,0.2000000000,0.0006801000,3320,0,3320,0,0,82,40,1.0000000000,1,38,a1e0222543c3074ca420ee7dcca1aa0321593a127b6acc4afa27e76e42562033
matched_time,local_move_explainability,BiLo-NSGA,21,1067536,0,120,1020.0000000000,0.1785243248,0.2002276001,0.2017916001,0.2000000000,0.0002276001,1440,4009,5449,3167,863,35,40,1.0000000000,1,39,57950c4d953d0d4f9c73498be267a1da3fc875a813f095cc2c595357055bb29c
matched_time,local_move_explainability,NSGA-II,21,1067536,1,120,1020.0000000000,0.1744885628,0.2004448000,0.2018471999,0.2000000000,0.0004448000,3329,0,3329,0,0,83,40,1.0000000000,1,39,8ab6762e7c8b09f633f89d17ffd8c2d1cb405dcc3e9dbb5365242085b47712a4
matched_time,local_move_explainability,Pareto Local Search,21,1067536,2,120,1020.0000000000,0.1202701366,0.2000644000,0.2020654000,0.2000000000,0.0000644000,40,2454,2494,0,238,2454,40,1.0000000000,1,40,ee3a9e427319e111e518a5fe17ba77ab07087511d08bc2c7dc05468f1fa9bd27
matched_time,local_move_explainability,NSGA-II,22,1075455,0,120,1020.0000000000,0.1728430979,0.2006646000,0.2022092000,0.2000000000,0.0006646000,3269,0,3269,0,0,81,40,1.0000000000,1,39,e7ef8926f6d60e4b245a659cedde45291205ea3a32d46e6f53e94ec105fdb2ec
matched_time,local_move_explainability,Pareto Local Search,22,1075455,1,120,1020.0000000000,0.1276909118,0.2000467000,0.2016075000,0.2000000000,0.0000467000,40,2463,2503,0,173,2463,40,1.0000000000,1,40,536f7677cce9f0cb487616d1565cbcde75c91d70f62d1b59fe5000eb39bb5c4b
matched_time,local_move_explainability,BiLo-NSGA,22,1075455,2,120,1020.0000000000,0.1680290649,0.2007691000,0.2024180001,0.2000000000,0.0007691000,1440,3930,5370,3101,817,35,40,1.0000000000,1,38,e3146f57ca9a8edfefb6891217d7ddaffea74b6252f28c21428ae7114dfec786
matched_time,local_move_explainability,Pareto Local Search,23,1083374,0,120,1020.0000000000,0.1060669148,0.2000613000,0.2019048000,0.2000000000,0.0000613000,40,2431,2471,0,241,2431,40,1.0000000000,1,40,b8e1bf75a225c0b010f9a0cae265b1892a9a5d3625aa6436ac722334a528b0fd
matched_time,local_move_explainability,BiLo-NSGA,23,1083374,1,120,1020.0000000000,0.1791670545,0.2008237001,0.2025068001,0.2000000000,0.0008237001,1440,3952,5392,3138,953,35,40,1.0000000000,1,39,8cecb6458fb1fa94cb6ac0b5ee6a7c8059236d0c0f0bf32e2ca9dc06d40b4c1a
matched_time,local_move_explainability,NSGA-II,23,1083374,2,120,1020.0000000000,0.1726995334,0.2002483000,0.2017893000,0.2000000000,0.0002483000,3280,0,3280,0,0,81,40,1.0000000000,1,39,b0bbd1f7333c24e8b7132dfb8b7cf422e3e1b6cad5e3fdb347be7e63b9cd41f5
matched_time,local_move_explainability,BiLo-NSGA,24,1091293,0,120,1020.0000000000,0.1792315266,0.2007548001,0.2024249999,0.2000000000,0.0007548001,1520,3973,5493,3128,906,37,40,1.0000000000,1,39,4891d9f9dac1ffc1afe2e6b04f513938b6b47c0617437c1ae6458bd1f929ef57
matched_time,local_move_explainability,NSGA-II,24,1091293,1,120,1020.0000000000,0.1736931675,0.2010264000,0.2030893000,0.2000000000,0.0010264000,3319,0,3319,0,0,82,40,1.0000000000,1,38,44b8e4bbb1ad77391812f8215bebf542199b05681b74271e2ace0a253c4550e3
matched_time,local_move_explainability,Pareto Local Search,24,1091293,2,120,1020.0000000000,0.1211974860,0.2000241999,0.2020965000,0.2000000000,0.0000241999,40,2480,2520,0,208,2480,40,1.0000000000,1,40,fe177850b2c27ddc5c4da50631f473d838217aba8910f464a6d58dc0083a5c20
matched_time,local_move_explainability,NSGA-II,25,1099212,0,120,1020.0000000000,0.1740756867,0.2002841000,0.2016718000,0.2000000000,0.0002841000,3240,0,3240,0,0,80,40,1.0000000000,1,37,f9e624e0baa3b8c2f87a8c8c2f1ec3156a24f4aeac0a14ecc1e0d2ea1b58187c
matched_time,local_move_explainability,Pareto Local Search,25,1099212,1,120,1020.0000000000,0.1090446123,0.2000547999,0.2019093999,0.2000000000,0.0000547999,40,2466,2506,0,187,2466,40,1.0000000000,1,40,c9c3c0aed93c51f5e1b6d876b9442d59c62da937bbd1fe3fc9de4a0d89209bac
matched_time,local_move_explainability,BiLo-NSGA,25,1099212,2,120,1020.0000000000,0.1774608112,0.2007673000,0.2022603999,0.2000000000,0.0007673000,1480,3975,5455,3162,941,36,40,1.0000000000,1,39,4eab0b8a09fc42d70f530590a45ccc0cf807bb638887d19fac867e4c73a87a54
matched_time,local_move_explainability,Pareto Local Search,26,1107131,0,120,1020.0000000000,0.1191300311,0.2000174000,0.2017737000,0.2000000000,0.0000174000,40,2433,2473,0,159,2433,40,1.0000000000,1,40,eaef1c241f2f2b161322bd7f3433a4fc30396aa1cc85a5bdc3f910c64c31cf65
matched_time,local_move_explainability,BiLo-NSGA,26,1107131,1,120,1020.0000000000,0.1607239713,0.2007044000,0.2023387001,0.2000000000,0.0007044000,1390,3890,5280,3107,747,34,40,1.0000000000,1,39,53f64b7f4f5e6f45dfea23c06c0c6dc626525ff383c0d92473e852577f65f84b
matched_time,local_move_explainability,NSGA-II,26,1107131,2,120,1020.0000000000,0.1747851758,0.2007518000,0.2024109000,0.2000000000,0.0007518000,3237,0,3237,0,0,80,40,1.0000000000,1,39,b834e33f2e457e036f80c453516360345f40b20fd6e87ea0d85fc172048bb7f0
matched_time,local_move_explainability,BiLo-NSGA,27,1115050,0,120,1020.0000000000,0.1679582499,0.2007593000,0.2027243001,0.2000000000,0.0007593000,1400,3936,5336,3180,906,34,40,1.0000000000,1,39,a2ac3ca6c9c278220b597f02edd72c05f3eec1efec14fb724967b8c8458cc720
matched_time,local_move_explainability,NSGA-II,27,1115050,1,120,1020.0000000000,0.1735706923,0.2003166000,0.2020679000,0.2000000000,0.0003166000,3360,0,3360,0,0,83,40,1.0000000000,1,39,d7436591201c9e36d634dc90bd7eb7cb43dbdc876560b1b47bb9de16b6f1aaa2
matched_time,local_move_explainability,Pareto Local Search,27,1115050,2,120,1020.0000000000,0.1165858229,0.2000407999,0.2016310999,0.2000000000,0.0000407999,40,2510,2550,0,214,2510,40,1.0000000000,1,40,251ce4274d4d9401a6daacc5cecb1cea95abd6ccd4044cd99e97799296ae2d0b
matched_time,local_move_explainability,NSGA-II,28,1122969,0,120,1020.0000000000,0.1753556490,0.2000618000,0.2015948000,0.2000000000,0.0000618000,3280,0,3280,0,0,81,40,1.0000000000,1,38,cc63e6c3ca7694bec8f6a97053b4bc2122989c3e339d552bd3c375c6a82b275c
matched_time,local_move_explainability,Pareto Local Search,28,1122969,1,120,1020.0000000000,0.1190360095,0.2000140001,0.2016466000,0.2000000000,0.0000140001,40,2440,2480,0,163,2440,40,1.0000000000,1,40,59c2e24e1253973c5caa40bcb60f3ed092561433e8dc239c6f3cb3f7dd89693f
matched_time,local_move_explainability,BiLo-NSGA,28,1122969,2,120,1020.0000000000,0.1788011924,0.2007613999,0.2023531999,0.2000000000,0.0007613999,1480,3975,5455,3133,964,36,40,1.0000000000,1,39,8c984b449f3e9139e693f4c2968f5b231ba8a4199d115ebf49854427397938f5
matched_time,local_move_explainability,Pareto Local Search,29,1130888,0,120,1020.0000000000,0.1523103336,0.2000800000,0.2017509000,0.2000000000,0.0000800000,40,2399,2439,0,221,2399,40,1.0000000000,1,40,291e08e122c3a2b77d4e43526b2b88fc99398833935f500bfaff7b6c38b033d2
matched_time,local_move_explainability,BiLo-NSGA,29,1130888,1,120,1020.0000000000,0.1789535517,0.2007508000,0.2022610999,0.2000000000,0.0007508000,1480,3984,5464,3164,896,36,40,1.0000000000,1,39,8f72a8e1705fc3edd27b3ba72bac0323f1ab792f0e9c8c535eb2067e18248591
matched_time,local_move_explainability,NSGA-II,29,1130888,2,120,1020.0000000000,0.1730827184,0.2006314000,0.2023773000,0.2000000000,0.0006314000,3307,0,3307,0,0,82,40,1.0000000000,1,38,4b7b94bd024513f1382f11d8b4d5832c54602c9ea1afcdbb6124035e92142da2
matched_time,ranking_robustness,BiLo-NSGA,0,900327,0,120,1020.0000000000,0.1718712807,0.2007332999,0.2023505999,0.2000000000,0.0007332999,1440,3904,5344,3109,999,35,40,1.0000000000,1,39,28164fc5b91719e1ba40bdb61778441f6f31c1cd6d2e6b02fb34bdf3ad195567
matched_time,ranking_robustness,NSGA-II,0,900327,1,120,1020.0000000000,0.1753588668,0.2006569001,0.2022796001,0.2000000000,0.0006569001,3227,0,3227,0,0,80,40,1.0000000000,1,38,4f1bc46999e811826bc0867664e0213384ef3c23d26c646f53bf0b13426ee154
matched_time,ranking_robustness,Pareto Local Search,0,900327,2,120,1020.0000000000,0.1083150545,0.2000553000,0.2016820001,0.2000000000,0.0000553000,40,2413,2453,0,235,2413,40,1.0000000000,1,40,ef8e7962cd909eb807b7ea345bf8b786a95f2bb936a201ae8c8d8773e45cf07a
matched_time,ranking_robustness,NSGA-II,1,908246,0,120,1020.0000000000,0.1756491532,0.2004439000,0.2020039000,0.2000000000,0.0004439000,3280,0,3280,0,0,81,40,1.0000000000,1,38,a05a73f006b444bfb039ba173d82ed7f6bf27f970eea169a0fafb3e9eb799fc4
matched_time,ranking_robustness,Pareto Local Search,1,908246,1,120,1020.0000000000,0.1090509365,0.2000101999,0.2017252999,0.2000000000,0.0000101999,40,2393,2433,0,145,2393,40,1.0000000000,1,40,a840b3ebd51ee3383eac9d55e278d222620589e761f3e8b822bb509fcd5cbcde
matched_time,ranking_robustness,BiLo-NSGA,1,908246,2,120,1020.0000000000,0.1785238167,0.2007923000,0.2026182001,0.2000000000,0.0007923000,1480,3908,5388,3087,831,36,40,1.0000000000,1,39,451102a979012058707d4079f5a0551bd4e0152e65c42cc4df522c4e8fcfb760
matched_time,ranking_robustness,Pareto Local Search,2,916165,0,120,1020.0000000000,0.1152142825,0.2000346000,0.2023091000,0.2000000000,0.0000346000,40,2440,2480,0,226,2440,40,1.0000000000,1,40,53d378475d5d2d841d0cbdf847f4f81a7f33e5f1400e3b73658631c3481dbe28
matched_time,ranking_robustness,BiLo-NSGA,2,916165,1,120,1020.0000000000,0.1768380168,0.2007674000,0.2027340999,0.2000000000,0.0007674000,1480,3946,5426,3119,987,36,40,1.0000000000,1,38,c4320b4eb756c88e5b36874a5a75f9ec166ccb4a4c364fac848384ffa0cd3b1d
matched_time,ranking_robustness,NSGA-II,2,916165,2,120,1020.0000000000,0.1726572964,0.2002134999,0.2016537000,0.2000000000,0.0002134999,3280,0,3280,0,0,81,40,1.0000000000,1,39,0d3f6a3b42651b4e85a32ee44dfd9a1013ea4012b013cc2fc8505753b98597f9
matched_time,ranking_robustness,BiLo-NSGA,3,924084,0,120,1020.0000000000,0.1777143310,0.2007666000,0.2023080999,0.2000000000,0.0007666000,1440,3960,5400,3153,795,35,40,1.0000000000,1,39,bc127a7465acae69ad45e73bbc7f73bdd10cba2612b973d6a16ae7dd7ecb5a3d
matched_time,ranking_robustness,NSGA-II,3,924084,1,120,1020.0000000000,0.1748314215,0.2006930000,0.2022550999,0.2000000000,0.0006930000,3280,0,3280,0,0,81,40,1.0000000000,1,39,5f6b143637601575c1808d01d3e0fc0a837e81023264205c479d90b6bba28285
matched_time,ranking_robustness,Pareto Local Search,3,924084,2,120,1020.0000000000,0.1130802303,0.2000067000,0.2017129000,0.2000000000,0.0000067000,40,2398,2438,0,125,2398,40,1.0000000000,1,40,009c918b500111df47b896a15b98f6c2681135c9fefb5b020a1f37140fb220b5
matched_time,ranking_robustness,NSGA-II,4,932003,0,120,1020.0000000000,0.1734698014,0.2005896999,0.2020962000,0.2000000000,0.0005896999,3249,0,3249,0,0,81,40,1.0000000000,1,39,012ed9bc7381356bfc4a1410fb232bff256ef87c7003c97a67b76935931b2945
matched_time,ranking_robustness,Pareto Local Search,4,932003,1,120,1020.0000000000,0.1199973077,0.2000156001,0.2017916001,0.2000000000,0.0000156001,40,2425,2465,0,226,2425,40,1.0000000000,1,40,df0c9b030eced2d2d7f7bf3b08ab064e60298649ad33fce2e88488d54ec0317a
matched_time,ranking_robustness,BiLo-NSGA,4,932003,2,120,1020.0000000000,0.1747282029,0.2007429000,0.2022176000,0.2000000000,0.0007429000,1480,4006,5486,3145,882,36,40,1.0000000000,1,39,331df46b9ea3cdabef58e6a9196836733a05c6e4f768c8d94e5487f84123b545
matched_time,ranking_robustness,Pareto Local Search,5,939922,0,120,1020.0000000000,0.0974359646,0.2000100999,0.2018119000,0.2000000000,0.0000100999,40,2467,2507,0,185,2467,40,1.0000000000,1,40,bea452a39a2001c9a356f045a936e207569463f9b4db071f1ad21b8cb1782fc6
matched_time,ranking_robustness,BiLo-NSGA,5,939922,1,120,1020.0000000000,0.1632828018,0.2008096999,0.2026886999,0.2000000000,0.0008096999,1480,3981,5461,3148,861,36,40,1.0000000000,1,39,0e1babf24d92c5c3adff96c68d5f33c6dda8725dcc390dcc05906149d9f0174b
matched_time,ranking_robustness,NSGA-II,5,939922,2,120,1020.0000000000,0.1748531031,0.2004846000,0.2018910000,0.2000000000,0.0004846000,3292,0,3292,0,0,82,40,1.0000000000,1,39,d39a7998541fef4770521088d330389830ae85e5172c52a12182907f0563b32c
matched_time,ranking_robustness,BiLo-NSGA,6,947841,0,120,1020.0000000000,0.1588307124,0.2004679999,0.2019252999,0.2000000000,0.0004679999,1400,3954,5354,3149,862,34,40,1.0000000000,1,38,115cc16b9f5795e249dde1caceb76a537d74bbce003a64d80abb02f971df5ba1
matched_time,ranking_robustness,NSGA-II,6,947841,1,120,1020.0000000000,0.1736633176,0.2006124000,0.2021175000,0.2000000000,0.0006124000,3302,0,3302,0,0,82,40,1.0000000000,1,39,90ba8aba20ab18ed9a708722341217b7c1a6f0d8b479bf7ab17ecfd3bdb1de13
matched_time,ranking_robustness,Pareto Local Search,6,947841,2,120,1020.0000000000,0.1187324063,0.2000421000,0.2017138000,0.2000000000,0.0000421000,40,2475,2515,0,204,2475,40,1.0000000000,1,40,f6a793a120d1c13675610c83c79a1f813520191cdab98ba3baf89476462dcc75
matched_time,ranking_robustness,NSGA-II,7,955760,0,120,1020.0000000000,0.1729511551,0.2005169999,0.2021686999,0.2000000000,0.0005169999,3213,0,3213,0,0,80,40,1.0000000000,1,39,83b01bf340b2d63a23966122b3612f38745bbe7516f86fb530f73191c3dbb8e2
matched_time,ranking_robustness,Pareto Local Search,7,955760,1,120,1020.0000000000,0.1120578655,0.2000365000,0.2019014000,0.2000000000,0.0000365000,40,2456,2496,0,169,2456,40,1.0000000000,1,40,2fd17b6e65ced5dbe35317ab0a8286582434a43a243de2fb5a61d609932e01ec
matched_time,ranking_robustness,BiLo-NSGA,7,955760,2,120,1020.0000000000,0.1775790149,0.2007352000,0.2028422999,0.2000000000,0.0007352000,1520,3968,5488,3083,916,37,40,1.0000000000,1,39,4f0243c0cf4f453513551e4b6d60d71b40f95824111f93f50f360df0785ec6f7
matched_time,ranking_robustness,Pareto Local Search,8,963679,0,120,1020.0000000000,0.1450486400,0.2000440001,0.2016321000,0.2000000000,0.0000440001,40,2469,2509,0,159,2469,40,1.0000000000,1,40,750956047753dc71cd5f0e907b05cf35ac2e1f61eae1e410d855d96e30a3bb88
matched_time,ranking_robustness,BiLo-NSGA,8,963679,1,120,1020.0000000000,0.1760960372,0.2008552001,0.2023763000,0.2000000000,0.0008552001,1520,3925,5445,3070,945,37,40,1.0000000000,1,38,bb6ca5411f2771fa8a59ea4a9cbd651eeddf70b1c9a86874cfefd73abbd2f05e
matched_time,ranking_robustness,NSGA-II,8,963679,2,120,1020.0000000000,0.1737725795,0.2004601000,0.2020183001,0.2000000000,0.0004601000,3209,0,3209,0,0,80,40,1.0000000000,1,39,6a4d1fa212607fe1a293ab44065b880c23a4079a3018b936ce18a71e434ef8d2
matched_time,ranking_robustness,BiLo-NSGA,9,971598,0,120,1020.0000000000,0.1769810214,0.2007669000,0.2023660000,0.2000000000,0.0007669000,1440,4055,5495,3257,734,35,40,1.0000000000,1,39,35b53775c6a3a3d5fcb9bdf0e95dffb71ecdcef58b734077e587f3ac401c8ba6
matched_time,ranking_robustness,NSGA-II,9,971598,1,120,1020.0000000000,0.1735897886,0.2007900000,0.2023570000,0.2000000000,0.0007900000,3279,0,3279,0,0,81,40,1.0000000000,1,37,d798b4c598859e18dfccd1dbfa12fcce39de9282b3ad3847b08b8609891adc3c
matched_time,ranking_robustness,Pareto Local Search,9,971598,2,120,1020.0000000000,0.1292253761,0.2000103000,0.2016845000,0.2000000000,0.0000103000,40,2448,2488,0,114,2448,40,1.0000000000,1,40,289f6890c7ac93872b7b23e0ffc772932d7e25f9f1babbaa7f6fb592b5cea896
matched_time,ranking_robustness,NSGA-II,10,979517,0,120,1020.0000000000,0.1737412814,0.2002725000,0.2017627000,0.2000000000,0.0002725000,3280,0,3280,0,0,81,40,1.0000000000,1,39,2892a08e34380b3b999122ad09ded8e53bf20e9c4fbd4f5108f86ce02af57981
matched_time,ranking_robustness,Pareto Local Search,10,979517,1,120,1020.0000000000,0.1122321161,0.2000149000,0.2019786000,0.2000000000,0.0000149000,40,2428,2468,0,184,2428,40,1.0000000000,1,40,105f08c128a2016b5ed38a15671769d064d50e109d5cfb73fbc5577cc4daf9b4
matched_time,ranking_robustness,BiLo-NSGA,10,979517,2,120,1020.0000000000,0.1723962025,0.2007653000,0.2023102000,0.2000000000,0.0007653000,1400,3918,5318,3125,801,34,40,1.0000000000,1,39,33b9175cd85089b71b980c2be80a08a804920870fe8f596eba444298b8b641ac
matched_time,ranking_robustness,Pareto Local Search,11,987436,0,120,1020.0000000000,0.1132004603,0.2000568999,0.2018783999,0.2000000000,0.0000568999,40,2405,2445,0,225,2405,40,1.0000000000,1,40,1c93713e9963801f4d6376352162bf698ba17699a627cb03b74f6b3d8c0e5239
matched_time,ranking_robustness,BiLo-NSGA,11,987436,1,120,1020.0000000000,0.1733702868,0.2007664000,0.2024646000,0.2000000000,0.0007664000,1440,3971,5411,3125,904,35,40,1.0000000000,1,39,5b67345a08794738f009e4a301ffb5ea2c67e9c3de291502519ca682afa5d4f8
matched_time,ranking_robustness,NSGA-II,11,987436,2,120,1020.0000000000,0.1732811901,0.2005151000,0.2021627000,0.2000000000,0.0005151000,3280,0,3280,0,0,81,40,1.0000000000,1,39,812805bc0492993d593338105486542be3a53e177c862225e14d8e0f17af9b29
matched_time,ranking_robustness,BiLo-NSGA,12,995355,0,120,1020.0000000000,0.1775738086,0.2007450000,0.2021060000,0.2000000000,0.0007450000,1480,3974,5454,3109,858,36,40,1.0000000000,1,37,5147caec12bcb3c31c336e655b15c6940b37d8beccdcb4a08baeb127fe7f718c
matched_time,ranking_robustness,NSGA-II,12,995355,1,120,1020.0000000000,0.1748247635,0.2000222000,0.2016381000,0.2000000000,0.0000222000,3240,0,3240,0,0,80,40,1.0000000000,1,39,16471fb750533ee580d51af4e404a461b0465d421af4d331f417ad91eefa6cbb
matched_time,ranking_robustness,Pareto Local Search,12,995355,2,120,1020.0000000000,0.0962069236,0.2001080000,0.2020926999,0.2000000000,0.0001080000,40,2500,2540,0,126,2500,40,1.0000000000,1,40,2546ec4add87e368e04f52ad88cd06e724f169bda2cda3ab5b111685896a193b
matched_time,ranking_robustness,NSGA-II,13,1003274,0,120,1020.0000000000,0.1733690517,0.2003574001,0.2025363999,0.2000000000,0.0003574001,3281,0,3281,0,0,82,40,1.0000000000,1,38,e730d62fdfba05420c708d674c47af894e4da8cca9ce5aee3b49798c574b2c78
matched_time,ranking_robustness,Pareto Local Search,13,1003274,1,120,1020.0000000000,0.1342516003,0.2000605001,0.2017155000,0.2000000000,0.0000605001,40,2465,2505,0,192,2465,40,1.0000000000,1,40,5086355fe8721e72bf7d7e18dd793455c404f059e2dd177acc9b8668eb7f60eb
matched_time,ranking_robustness,BiLo-NSGA,13,1003274,2,120,1020.0000000000,0.1777940507,0.2008583000,0.2028217000,0.2000000000,0.0008583000,1475,3918,5393,3105,865,36,40,1.0000000000,1,39,c7b3cab86cd29e55ed661c9fec24b82683e305698e046518ce1b7515a431b273
matched_time,ranking_robustness,Pareto Local Search,14,1011193,0,120,1020.0000000000,0.1060520896,0.2000559000,0.2018429000,0.2000000000,0.0000559000,40,2357,2397,0,167,2357,40,1.0000000000,1,40,2319730ff04f9ff869502458ebc4a71c7f3f6594979f59d66d8b8efd69aecfaa
matched_time,ranking_robustness,BiLo-NSGA,14,1011193,1,120,1020.0000000000,0.1772778472,0.2007342000,0.2023988001,0.2000000000,0.0007342000,1440,3953,5393,3129,675,35,40,1.0000000000,1,39,ea1b18bf20c26a2df294b49e99f33287be8cdb054f22e243ee16707d5b3470d9
matched_time,ranking_robustness,NSGA-II,14,1011193,2,120,1020.0000000000,0.1734221842,0.2006064000,0.2023885000,0.2000000000,0.0006064000,3263,0,3263,0,0,81,40,1.0000000000,1,38,44104ed74fd802982f83a8ad85d624c012bfade26b320f1bd4ca9f7dfaf7e65f
matched_time,ranking_robustness,BiLo-NSGA,15,1019112,0,120,1020.0000000000,0.1794867250,0.2002992999,0.2019506999,0.2000000000,0.0002992999,1440,3971,5411,3155,831,35,40,1.0000000000,1,39,4f6ba910327cc61ea117bf271988cf7ce826823c7a654f757ae1b68551c4bd40
matched_time,ranking_robustness,NSGA-II,15,1019112,1,120,1020.0000000000,0.1727242352,0.2001447000,0.2015822000,0.2000000000,0.0001447000,3160,0,3160,0,0,78,40,1.0000000000,1,39,0f4e4cdb27ada282569c8e7b9461ec3576e6564c46f61645a973783d07497df4
matched_time,ranking_robustness,Pareto Local Search,15,1019112,2,120,1020.0000000000,0.1432276323,0.2000191000,0.2020646000,0.2000000000,0.0000191000,40,2485,2525,0,161,2485,40,1.0000000000,1,40,a52f0e0877d8af5a30d166d007530bf54586930ddf095324130903f04e96c469
matched_time,ranking_robustness,NSGA-II,16,1027031,0,120,1020.0000000000,0.1727950068,0.2006159000,0.2024271000,0.2000000000,0.0006159000,3262,0,3262,0,0,81,40,1.0000000000,1,39,5c8e20a5603e87de8795d257d45d7838f88c9f13ee9b0cff454f48fe04dcbe33
matched_time,ranking_robustness,Pareto Local Search,16,1027031,1,120,1020.0000000000,0.1049904350,0.2001587000,0.2029636999,0.2000000000,0.0001587000,40,2436,2476,0,200,2436,40,1.0000000000,1,40,358d5410e0ae00017c8bbc036c62889c395bf7336533625ea7a694e97f86edd6
matched_time,ranking_robustness,BiLo-NSGA,16,1027031,2,120,1020.0000000000,0.1778239458,0.2008296000,0.2025702000,0.2000000000,0.0008296000,1440,4056,5496,3238,772,35,40,1.0000000000,1,39,eeb15ae7681a0c5a42555cc41937a6d8548e3bd8b1f2fe91e8ad88d41dfa63ba
matched_time,ranking_robustness,Pareto Local Search,17,1034950,0,120,1020.0000000000,0.1217503907,0.2000595001,0.2016179000,0.2000000000,0.0000595001,40,2472,2512,0,168,2472,40,1.0000000000,1,40,7f819d8dae80a9b1e46cbbd6d09eb2be1747c5e8b85dd1a9c88195af3d975108
