cell,factor,scenario,seed_index,seed_value,local_depth,local_violation_penalty,dependency_group_order_bonus,hypervolume,search_runtime_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,final_population_feasibility_rate,feasible_front_size,source
depth_16,local_depth,budget_constrained_selection,8,965635,16,10.0000000000,1.0600000000,0.1484376175,0.1180314000,880,2320,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,9,973554,16,10.0000000000,1.0600000000,0.1358876625,0.1183725999,845,2355,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,0,900374,16,10.0000000000,1.0600000000,0.1714054139,0.1178227001,1032,2168,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,1,908293,16,10.0000000000,1.0600000000,0.1506284919,0.1112069000,1000,2200,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,2,916212,16,10.0000000000,1.0600000000,0.1680511926,0.1133146001,1013,2187,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,3,924131,16,10.0000000000,1.0600000000,0.1726496531,0.1147025999,1040,2160,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,4,932050,16,10.0000000000,1.0600000000,0.1727138001,0.1132815001,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,5,939969,16,10.0000000000,1.0600000000,0.1562207002,0.1183509000,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,6,947888,16,10.0000000000,1.0600000000,0.1722849065,0.1150174000,1000,2200,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,7,955807,16,10.0000000000,1.0600000000,0.1741182986,0.1142695999,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,8,963726,16,10.0000000000,1.0600000000,0.1701670280,0.1138049000,1011,2189,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,reliability_prioritized_review,9,971645,16,10.0000000000,1.0600000000,0.1507464176,0.1121632000,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,0,903147,16,10.0000000000,1.0600000000,0.1692262466,0.1004404000,800,2400,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,1,911066,16,10.0000000000,1.0600000000,0.1726073017,0.1005521001,800,2400,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,2,918985,16,10.0000000000,1.0600000000,0.1704727595,0.1076139001,840,2360,3200,1.0000000000,36,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,3,926904,16,10.0000000000,1.0600000000,0.1688375477,0.1033709000,834,2366,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,4,934823,16,10.0000000000,1.0600000000,0.1607510321,0.1020280001,800,2400,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,5,942742,16,10.0000000000,1.0600000000,0.1694358822,0.1018504000,835,2365,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,6,950661,16,10.0000000000,1.0600000000,0.1461570023,0.1022009000,810,2390,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,7,958580,16,10.0000000000,1.0600000000,0.1593236998,0.1024875001,814,2386,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,8,966499,16,10.0000000000,1.0600000000,0.1649842436,0.1014999000,800,2400,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,renewable_accommodation_review,9,974418,16,10.0000000000,1.0600000000,0.1553221388,0.1047127000,800,2400,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,0,901173,16,10.0000000000,1.0600000000,0.1670041776,0.1142924000,1026,2174,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,1,909092,16,10.0000000000,1.0600000000,0.1741739360,0.1196044000,1015,2185,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,2,917011,16,10.0000000000,1.0600000000,0.1711891229,0.1124490000,1019,2181,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,3,924930,16,10.0000000000,1.0600000000,0.1722477367,0.1115066000,960,2240,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,4,932849,16,10.0000000000,1.0600000000,0.1727449840,0.1120368999,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,5,940768,16,10.0000000000,1.0600000000,0.1737374065,0.1122764000,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,6,948687,16,10.0000000000,1.0600000000,0.1729080252,0.1149882000,1002,2198,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,7,956606,16,10.0000000000,1.0600000000,0.1677188574,0.1110292000,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,8,964525,16,10.0000000000,1.0600000000,0.1740727986,0.1139939000,1040,2160,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,dependency_constrained_review,9,972444,16,10.0000000000,1.0600000000,0.1711696362,0.1108655999,1029,2171,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,0,901237,16,10.0000000000,1.0600000000,0.1711679289,0.1182068000,880,2320,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,local_move_explainability,1,909156,16,10.0000000000,1.0600000000,0.1787079072,0.1196405001,817,2383,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,2,917075,16,10.0000000000,1.0600000000,0.1411956582,0.1190784001,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,3,924994,16,10.0000000000,1.0600000000,0.1414729494,0.1197513000,800,2400,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,4,932913,16,10.0000000000,1.0600000000,0.1769072664,0.1202856000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,5,940832,16,10.0000000000,1.0600000000,0.1589535608,0.1185418000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,6,948751,16,10.0000000000,1.0600000000,0.1632757242,0.1178473000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,7,956670,16,10.0000000000,1.0600000000,0.1768766462,0.1238028001,800,2400,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,local_move_explainability,8,964589,16,10.0000000000,1.0600000000,0.1554085323,0.1179298999,800,2400,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,local_move_explainability,9,972508,16,10.0000000000,1.0600000000,0.1780120465,0.1194397999,865,2335,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,ranking_robustness,0,900327,16,10.0000000000,1.0600000000,0.1657490877,0.1193043001,807,2393,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,ranking_robustness,1,908246,16,10.0000000000,1.0600000000,0.1718919360,0.1251752001,800,2400,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,ranking_robustness,2,916165,16,10.0000000000,1.0600000000,0.1491040481,0.1194163000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,3,924084,16,10.0000000000,1.0600000000,0.1723843594,0.1193319000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,4,932003,16,10.0000000000,1.0600000000,0.1559701784,0.1177744999,800,2400,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,5,939922,16,10.0000000000,1.0600000000,0.1579647184,0.1204295000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,6,947841,16,10.0000000000,1.0600000000,0.1786596311,0.1218620001,800,2400,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,7,955760,16,10.0000000000,1.0600000000,0.1706539214,0.1203202000,816,2384,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,ranking_robustness,8,963679,16,10.0000000000,1.0600000000,0.1715555425,0.1230428000,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,ranking_robustness,9,971598,16,10.0000000000,1.0600000000,0.1743418936,0.1196893001,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_sensitivity,0,901412,16,10.0000000000,1.0600000000,0.1611719212,0.1229584999,1000,2200,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,1,909331,16,10.0000000000,1.0600000000,0.1547195060,0.1218968000,1000,2200,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_sensitivity,2,917250,16,10.0000000000,1.0600000000,0.1326630549,0.1216018000,1000,2200,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,budget_sensitivity,3,925169,16,10.0000000000,1.0600000000,0.1481313111,0.1248863999,960,2240,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,4,933088,16,10.0000000000,1.0600000000,0.1693854740,0.1189173000,960,2240,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_sensitivity,5,941007,16,10.0000000000,1.0600000000,0.1441673029,0.1201453001,960,2240,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,6,948926,16,10.0000000000,1.0600000000,0.1472495581,0.1263439000,1000,2200,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,7,956845,16,10.0000000000,1.0600000000,0.1489683749,0.1223536000,1017,2183,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,8,964764,16,10.0000000000,1.0600000000,0.1182235990,0.1233252001,960,2240,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_sensitivity,9,972683,16,10.0000000000,1.0600000000,0.1628811590,0.1241771999,960,2240,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,0,901247,16,10.0000000000,1.0600000000,0.1664920388,0.1207492000,720,2480,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,1,909166,16,10.0000000000,1.0600000000,0.1687487651,0.1240405000,760,2440,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,2,917085,16,10.0000000000,1.0600000000,0.1755860004,0.1216753999,760,2440,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,3,925004,16,10.0000000000,1.0600000000,0.1818917169,0.1202844001,760,2440,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,4,932923,16,10.0000000000,1.0600000000,0.1804414742,0.1197297000,760,2440,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,project_pool_scalability,5,940842,16,10.0000000000,1.0600000000,0.1817446089,0.1214967000,760,2440,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,project_pool_scalability,6,948761,16,10.0000000000,1.0600000000,0.1605215423,0.1184164000,720,2480,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,7,956680,16,10.0000000000,1.0600000000,0.1607829356,0.1187250001,703,2497,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,project_pool_scalability,8,964599,16,10.0000000000,1.0600000000,0.1798561456,0.1184054000,720,2480,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,project_pool_scalability,9,972518,16,10.0000000000,1.0600000000,0.1526344148,0.1191878000,720,2480,3200,1.0000000000,38,new_stage_local_run
penalty_5,local_violation_penalty,budget_constrained_selection,0,902283,8,5.0000000000,1.0600000000,0.1453356936,0.1177197001,960,2240,3200,1.0000000000,38,new_stage_local_run
penalty_5,local_violation_penalty,budget_constrained_selection,1,910202,8,5.0000000000,1.0600000000,0.1452033191,0.1198224999,920,2280,3200,1.0000000000,38,new_stage_local_run
penalty_5,local_violation_penalty,budget_constrained_selection,2,918121,8,5.0000000000,1.0600000000,0.1677518636,0.1212946000,920,2280,3200,1.0000000000,39,new_stage_local_run
penalty_5,local_violation_penalty,budget_constrained_selection,3,926040,8,5.0000000000,1.0600000000,0.1455414348,0.1199206000,960,2240,3200,1.0000000000,39,new_stage_local_run
penalty_5,local_violation_penalty,budget_constrained_selection,4,933959,8,5.0000000000,1.0600000000,0.1441629945,0.1220485000,896,2304,3200,1.0000000000,38,new_stage_local_run
