run_namespace,cap,horizon_hours,selection_objective,condition_id,method_role,architecture,retrieval_space,k_neighbors,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,execution_status,scientific_support_status,failure_code,sanitized_exception_class,parameter_count,rank_eligible,training_runtime_s,condition_runtime_s,selection_loss,detection_threshold,threshold_status,onset_targeted_claim_valid,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_ieee_access_upgrade_v2,0.80,1,mae,tcn_head,architecture_head,TCN,,,,20,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,1.0620505,0.0128045999,0.00584701948506,0.02,fallback_no_positive_onsets,false,0.00645047563121,0.0153763150108,0.786885245902,0.813559322034,0.761904761905,0.150537634409,0.0846774193548,0.677419354839,0.0334995562563,0.0158575093393,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0300997,,0.02,fallback_no_positive_onsets,false,0.0052082929855,0.0226498100099,0.47619047619,0.595238095238,0.396825396825,0.171717171717,0.101796407186,0.548387096774,0.0488767173071,0.0178406422909,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0300801001,,0.02,fallback_no_positive_onsets,false,0.00544813593627,0.0225086605486,0.458333333333,0.666666666667,0.349206349206,0.154589371981,0.0909090909091,0.516129032258,0.0461861716664,0.0183072296284,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0300773999,,0.02,fallback_no_positive_onsets,false,0.00563757862209,0.0227414498609,0.341463414634,0.736842105263,0.222222222222,0.142180094787,0.0833333333333,0.483870967742,0.0456147428427,0.0187929762647,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0300716,,0.02,fallback_no_positive_onsets,false,0.00579441181608,0.0233230032658,0.115942028986,0.666666666667,0.0634920634921,0.15,0.0887573964497,0.483870967742,0.045410767502,0.0191357433419,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.024909,,0.02,fallback_no_positive_onsets,false,0.00355014977862,0.0173372361981,0.684210526316,0.764705882353,0.619047619048,0.144444444444,0.0872483221477,0.41935483871,0.0469335654106,0.0127238272251,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249068,,0.02,fallback_no_positive_onsets,false,0.00362450374461,0.0170788590755,0.736842105263,0.823529411765,0.666666666667,0.126436781609,0.0769230769231,0.354838709677,0.0475726741722,0.0129734858086,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249087999,,0.02,fallback_no_positive_onsets,false,0.00385315925063,0.0180556519822,0.758620689655,0.830188679245,0.698412698413,0.14201183432,0.0869565217391,0.387096774194,0.0461798304662,0.0138078105967,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249055,,0.02,fallback_no_positive_onsets,false,0.00412191038301,0.0194769789367,0.660377358491,0.813953488372,0.555555555556,0.149068322981,0.0923076923077,0.387096774194,0.0462807452505,0.0147530127052,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0232705999,,0.02,fallback_no_positive_onsets,false,0.00347816720656,0.0171504352408,0.684210526316,0.764705882353,0.619047619048,0.149425287356,0.0909090909091,0.41935483871,0.0467873017461,0.0124654963278,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231921,,0.02,fallback_no_positive_onsets,false,0.00357069128903,0.0170215923904,0.730434782609,0.807692307692,0.666666666667,0.118343195266,0.0724637681159,0.322580645161,0.0477314583773,0.0128058926841,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231773999,,0.02,fallback_no_positive_onsets,false,0.00384842611814,0.0180706933402,0.758620689655,0.830188679245,0.698412698413,0.146341463415,0.0902255639098,0.387096774194,0.0476724502042,0.0137885283269,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231743,,0.02,fallback_no_positive_onsets,false,0.00407138413547,0.01928915539,0.647619047619,0.809523809524,0.539682539683,0.138364779874,0.0859375,0.354838709677,0.0470853625905,0.0145711882717,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,0.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231770999,0,0.02,fallback_no_positive_onsets,false,0.00357069128903,0.0170215923904,0.730434782609,0.807692307692,0.666666666667,0.118343195266,0.0724637681159,0.322580645161,0.0477314583773,0.0128058926841,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231721,0.00163195258166,0.02,fallback_no_positive_onsets,false,0.0052155863207,0.0181599456921,0.711538461538,0.90243902439,0.587301587302,0.162679425837,0.0955056179775,0.548387096774,0.0411057624144,0.0174985338171,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,15,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0231717,0.00326390516332,0.02,fallback_no_positive_onsets,false,0.00697049395003,0.0204727655742,0.574468085106,0.870967741935,0.428571428571,0.121405750799,0.0673758865248,0.612903225806,0.0360155265278,0.02258598792,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_head,architecture_head,GRU,,,,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.00715990004,-0,0.02,fallback_no_positive_onsets,false,0.00743646405693,0.0235495581248,0,0,0,0.0981132075472,0.0555555555556,0.41935483871,0.0439122975204,0.0230779258103,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,lstm_head,architecture_head,LSTM,,,,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.6487836,0.00861430005,-0,0.02,fallback_no_positive_onsets,false,0.0081181013589,0.0221835773616,0,0,0,0.150170648464,0.0839694656489,0.709677419355,0.0375353344385,0.022421163969,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,dlinear_head,architecture_head,DLinear,,,,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.5074522,0.00340320007,-0,0.02,fallback_no_positive_onsets,false,0.0276906330525,0.0633365758998,0.0788177339901,0.0466472303207,0.253968253968,0.0386904761905,0.0202808112324,0.41935483871,0.0748930732054,0.0506802190336,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,tcn_head,architecture_head,TCN,,,,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,1.0620505,0.0113231,-0,0.02,fallback_no_positive_onsets,false,0.0093890266845,0.0203204693479,0.577319587629,0.823529411765,0.444444444444,0.0918367346939,0.0498614958449,0.58064516129,0.0376120519062,0.0204314700108,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0299145,,0.02,fallback_no_positive_onsets,false,0.0052082929855,0.0226498100099,0.47619047619,0.595238095238,0.396825396825,0.171717171717,0.101796407186,0.548387096774,0.0488767173071,0.0178406422909,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298936999,,0.02,fallback_no_positive_onsets,false,0.00544813593627,0.0225086605486,0.458333333333,0.666666666667,0.349206349206,0.154589371981,0.0909090909091,0.516129032258,0.0461861716664,0.0183072296284,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298927999,,0.02,fallback_no_positive_onsets,false,0.00563757862209,0.0227414498609,0.341463414634,0.736842105263,0.222222222222,0.142180094787,0.0833333333333,0.483870967742,0.0456147428427,0.0187929762647,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298899999,,0.02,fallback_no_positive_onsets,false,0.00579441181608,0.0233230032658,0.115942028986,0.666666666667,0.0634920634921,0.15,0.0887573964497,0.483870967742,0.045410767502,0.0191357433419,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0247290001,,0.02,fallback_no_positive_onsets,false,0.00355014977862,0.0173372361981,0.684210526316,0.764705882353,0.619047619048,0.144444444444,0.0872483221477,0.41935483871,0.0469335654106,0.0127238272251,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0247291999,,0.02,fallback_no_positive_onsets,false,0.00362450374461,0.0170788590755,0.736842105263,0.823529411765,0.666666666667,0.126436781609,0.0769230769231,0.354838709677,0.0475726741722,0.0129734858086,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0247277,,0.02,fallback_no_positive_onsets,false,0.00385315925063,0.0180556519822,0.758620689655,0.830188679245,0.698412698413,0.14201183432,0.0869565217391,0.387096774194,0.0461798304662,0.0138078105967,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0247278,,0.02,fallback_no_positive_onsets,false,0.00412191038301,0.0194769789367,0.660377358491,0.813953488372,0.555555555556,0.149068322981,0.0923076923077,0.387096774194,0.0462807452505,0.0147530127052,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0220043001,,0.02,fallback_no_positive_onsets,false,0.00352914977328,0.0172481134499,0.684684684685,0.791666666667,0.603174603175,0.14606741573,0.0884353741497,0.41935483871,0.0468206769824,0.0126484624518,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219437,,0.02,fallback_no_positive_onsets,false,0.00361463785581,0.0171984507771,0.75,0.857142857143,0.666666666667,0.127167630058,0.0774647887324,0.354838709677,0.0482295022912,0.0129362966466,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219323001,,0.02,fallback_no_positive_onsets,false,0.00385860023037,0.0182192578506,0.752136752137,0.814814814815,0.698412698413,0.14371257485,0.0882352941176,0.387096774194,0.0468128174709,0.0138269428584,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219269001,,0.02,fallback_no_positive_onsets,false,0.00409833500907,0.0194141705652,0.647619047619,0.809523809524,0.539682539683,0.1375,0.0852713178295,0.354838709677,0.0465003694696,0.0146624574341,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,1.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219296002,-0,0.02,fallback_no_positive_onsets,false,0.00743646405693,0.0235495581248,0,0,0,0.0981132075472,0.0555555555556,0.41935483871,0.0439122975204,0.0230779258103,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219264,-0,0.02,fallback_no_positive_onsets,false,0.00544208878859,0.0196956493946,0.623655913978,0.966666666667,0.460317460317,0.142857142857,0.0860927152318,0.41935483871,0.0450900055006,0.0177084202573,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,5,,2,47,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6317818,0.0219245001,-0,0.02,fallback_no_positive_onsets,false,0.00743646405693,0.0235495581248,0,0,0,0.0981132075472,0.0555555555556,0.41935483871,0.0439122975204,0.0230779258103,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_head,architecture_head,GRU,,,,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.00643730001,0.0046649166303,0.02,fallback_no_positive_onsets,false,0.00719103855165,0.0211038459337,0.54347826087,0.862068965517,0.396825396825,0.151975683891,0.0838926174497,0.806451612903,0.0352468996791,0.0226554108026,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,lstm_head,architecture_head,LSTM,,,,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.6411445,0.00655960012,0.00212733767714,0.02,fallback_no_positive_onsets,false,0.00672098672797,0.0200481425997,0.647058823529,0.846153846154,0.52380952381,0.161290322581,0.089605734767,0.806451612903,0.0351201730597,0.0213254173981,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,dlinear_head,architecture_head,DLinear,,,,20,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.4812625,0.00352749997,0.00990691871515,0.02,fallback_no_positive_onsets,false,0.0122424003865,0.0286785675999,0,0,0,0.0276497695853,0.014888337469,0.193548387097,0.0519735191894,0.0241301797078,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,tcn_head,architecture_head,TCN,,,,20,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,1.0745764,0.0113934,0.00628553273848,0.02,fallback_no_positive_onsets,false,0.00705672441988,0.0167486064256,0.757142857143,0.688311688312,0.84126984127,0.154320987654,0.0853242320819,0.806451612903,0.0323941442177,0.0184231864398,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0299097999,,0.02,fallback_no_positive_onsets,false,0.0052082929855,0.0226498100099,0.47619047619,0.595238095238,0.396825396825,0.171717171717,0.101796407186,0.548387096774,0.0488767173071,0.0178406422909,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298945999,,0.02,fallback_no_positive_onsets,false,0.00544813593627,0.0225086605486,0.458333333333,0.666666666667,0.349206349206,0.154589371981,0.0909090909091,0.516129032258,0.0461861716664,0.0183072296284,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298921,,0.02,fallback_no_positive_onsets,false,0.00563757862209,0.0227414498609,0.341463414634,0.736842105263,0.222222222222,0.142180094787,0.0833333333333,0.483870967742,0.0456147428427,0.0187929762647,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298892,,0.02,fallback_no_positive_onsets,false,0.00579441181608,0.0233230032658,0.115942028986,0.666666666667,0.0634920634921,0.15,0.0887573964497,0.483870967742,0.045410767502,0.0191357433419,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0231504,,0.02,fallback_no_positive_onsets,false,0.0034424879256,0.0169562220486,0.727272727273,0.851063829787,0.634920634921,0.104046242775,0.0633802816901,0.290322580645,0.0502660275757,0.0123379235386,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0231488001,,0.02,fallback_no_positive_onsets,false,0.00348091051462,0.0166546977861,0.722222222222,0.866666666667,0.619047619048,0.119760479042,0.0735294117647,0.322580645161,0.0473385045369,0.0124581587387,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0231464,,0.02,fallback_no_positive_onsets,false,0.00369750903294,0.0174286574489,0.774774774775,0.895833333333,0.68253968254,0.134146341463,0.0827067669173,0.354838709677,0.0476270830162,0.0132439782744,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0231533002,,0.02,fallback_no_positive_onsets,false,0.0039710770167,0.0188765768305,0.672897196262,0.818181818182,0.571428571429,0.146341463415,0.0902255639098,0.387096774194,0.0471089535861,0.0142247129891,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.023193,,0.02,fallback_no_positive_onsets,false,0.00338816864649,0.016895793971,0.719298245614,0.803921568627,0.650793650794,0.104651162791,0.063829787234,0.290322580645,0.0502527678254,0.0121494219353,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0231244999,,0.02,fallback_no_positive_onsets,false,0.0035059110623,0.0167915329042,0.722222222222,0.866666666667,0.619047619048,0.120481927711,0.0740740740741,0.322580645161,0.0485018742913,0.0125734095481,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0231083001,,0.02,fallback_no_positive_onsets,false,0.00367271362142,0.0172737916711,0.778761061947,0.88,0.698412698413,0.132530120482,0.0814814814815,0.354838709677,0.0476661578685,0.013163563963,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0231048999,,0.02,fallback_no_positive_onsets,false,0.0039212516494,0.0186665064623,0.710280373832,0.863636363636,0.603174603175,0.148148148148,0.0916030534351,0.387096774194,0.0471652472034,0.0140380953443,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,0.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0231070999,0,0.02,fallback_no_positive_onsets,false,0.0035059110623,0.0167915329042,0.722222222222,0.866666666667,0.619047619048,0.120481927711,0.0740740740741,0.322580645161,0.0485018742913,0.0125734095481,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0231027999,0.00233245831515,0.02,fallback_no_positive_onsets,false,0.00528826381734,0.0182644767871,0.699029126214,0.9,0.571428571429,0.127450980392,0.0751445086705,0.41935483871,0.0415937145238,0.0173985558038,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,10,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.0234968,0.0046649166303,0.02,fallback_no_positive_onsets,false,0.00719103855165,0.0211038459337,0.54347826087,0.862068965517,0.396825396825,0.151975683891,0.0838926174497,0.806451612903,0.0352468996791,0.0226554108026,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_head,architecture_head,GRU,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6251812,0.00775280001,-0,0.02,fallback_no_positive_onsets,false,0.00821991064221,0.0220057930383,0.345679012346,0.777777777778,0.222222222222,0.134048257373,0.0730994152047,0.806451612903,0.0341639269766,0.0248059833442,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,lstm_head,architecture_head,LSTM,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.6411445,0.00671500002,-0,0.02,fallback_no_positive_onsets,false,0.00769430085998,0.0220284632424,0.186666666667,0.583333333333,0.111111111111,0.149855907781,0.0822784810127,0.838709677419,0.035890823055,0.0241875291094,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,dlinear_head,architecture_head,DLinear,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.4812625,0.00569470006,-0,0.02,fallback_no_positive_onsets,false,0.031565810242,0.0555686945049,0.0715990453461,0.0421348314607,0.238095238095,0.0256175663312,0.0131826741996,0.451612903226,0.0491831779092,0.0398842940903,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,tcn_head,architecture_head,TCN,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,1.0745764,0.0119267,-0,0.02,fallback_no_positive_onsets,false,0.0075240732775,0.0194798094873,0.62,0.837837837838,0.492063492063,0.138888888889,0.0759878419453,0.806451612903,0.0366218328439,0.0198315291227,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0299117999,,0.02,fallback_no_positive_onsets,false,0.0052082929855,0.0226498100099,0.47619047619,0.595238095238,0.396825396825,0.171717171717,0.101796407186,0.548387096774,0.0488767173071,0.0178406422909,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298952999,,0.02,fallback_no_positive_onsets,false,0.00544813593627,0.0225086605486,0.458333333333,0.666666666667,0.349206349206,0.154589371981,0.0909090909091,0.516129032258,0.0461861716664,0.0183072296284,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298938999,,0.02,fallback_no_positive_onsets,false,0.00563757862209,0.0227414498609,0.341463414634,0.736842105263,0.222222222222,0.142180094787,0.0833333333333,0.483870967742,0.0456147428427,0.0187929762647,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0298936999,,0.02,fallback_no_positive_onsets,false,0.00579441181608,0.0233230032658,0.115942028986,0.666666666667,0.0634920634921,0.15,0.0887573964497,0.483870967742,0.045410767502,0.0191357433419,4332,875,875,2627,0,0,31,63
p1_ieee_access_upgrade_v2,0.80,1,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0231489001,,0.02,fallback_no_positive_onsets,false,0.0034424879256,0.0169562220486,0.727272727273,0.851063829787,0.634920634921,0.104046242775,0.0633802816901,0.290322580645,0.0502660275757,0.0123379235386,4332,875,875,2627,0,0,31,63
