scenario,method,method_type,seed_index,matched_output_cardinality,compromise_rule,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,full_front_hypervolume_context,full_front_size_context,source_status
preference_aware_support,NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.95322196,22.29313198,11.62366513,0.25626110,13,0.17161535,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.90256641,25.59396398,22.53589708,0.30063271,12,0.17291231,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.95060847,28.38463103,12.62033316,0.29659166,13,0.17328462,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.90307990,19.13664282,46.38032589,0.24602109,14,0.15102553,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.98790330,28.08797471,23.33113316,0.30339166,13,0.17317995,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.98827333,23.28341063,23.89526225,0.27566872,13,0.17417385,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.90104156,29.19877158,22.82086773,0.28167277,15,0.17349054,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.94891296,26.26001692,18.83955820,0.28212250,13,0.17330524,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.93957676,25.34155058,78.72380445,0.27657283,15,0.17325168,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.91473122,29.06406595,34.77940457,0.28433943,15,0.17559356,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.98491472,21.15065519,42.32604158,0.23131846,16,0.16738823,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.95418054,27.25655624,18.19423389,0.28584557,13,0.17619929,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.94976574,24.23402534,19.09758325,0.26765334,13,0.17241968,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.87086917,26.35003611,3.91883493,0.28234232,14,0.16897532,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.99754226,29.39217876,2.22777416,0.28487797,14,0.17551726,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.83510987,24.37520118,1.12776313,0.27829112,12,0.17295382,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.98248056,24.41949654,1.23360313,0.30425778,12,0.17305810,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.95687574,23.20457308,21.22772397,0.25690726,13,0.17417379,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.96968365,26.22501692,3.32198136,0.28584557,13,0.17309719,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.97475019,29.54678861,18.15684457,0.29404939,14,0.17102420,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.95096225,29.28254782,11.53148885,0.30031473,13,0.17434113,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.94501437,22.98894284,2.71624929,0.25196880,13,0.17459943,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.94619674,28.79573780,35.70956457,0.29023277,15,0.17210444,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.89334368,22.33173097,11.83862613,0.26393286,12,0.16986193,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.99010534,31.82927711,14.54050053,0.29213691,16,0.17329639,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.96291056,24.35249179,22.39968213,0.26765334,13,0.17435220,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.98191922,18.63018978,53.19582501,0.24729964,13,0.14527009,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.97005576,19.32719837,73.82694274,0.24217969,15,0.14929879,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.97670441,15.27204505,73.30743325,0.22585308,15,0.12277830,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.97686405,18.09733089,93.83480389,0.24161969,15,0.14287880,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.99031479,11.06520831,44.03319713,0.19427256,11,0.10151792,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.99166993,15.52552691,69.08429437,0.22910740,13,0.12504965,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.98626890,14.99308665,42.00830173,0.22479975,15,0.12185560,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.99362546,20.20016136,15.04523148,0.27050726,13,0.15417962,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.98328372,15.03871689,90.00797009,0.22851975,15,0.12081610,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.99528646,18.44943529,79.05862501,0.24729964,13,0.14201359,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.99134033,13.75315354,71.53960145,0.20764980,14,0.11457716,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.97828198,18.13518252,59.33507033,0.24236118,13,0.14127130,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.99172650,12.07705170,69.52748434,0.19895370,13,0.10524996,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.99102958,15.94615715,70.51019221,0.23096894,13,0.12828466,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.98450717,16.20781347,61.03445537,0.22789202,13,0.12899544,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.99958683,14.39745213,86.50771510,0.21836132,13,0.11876255,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.98180647,15.90830553,88.20984578,0.23174642,15,0.12747135,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.99826303,15.40453900,71.46031325,0.23590740,13,0.12405587,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.99814925,14.24114046,65.19127225,0.24456894,13,0.11711369,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.99994753,13.42992336,50.69190789,0.21500883,11,0.11498592,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.99719895,13.59120285,36.67370461,0.21110694,14,0.11375403,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.97982995,18.67472534,47.03310705,0.23797823,14,0.14421094,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.98596234,16.86252201,49.60621109,0.21699976,16,0.13308177,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.99406307,10.54729880,77.66310877,0.19644601,13,0.09445937,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.99821131,15.52552691,87.32229437,0.22910740,13,0.12870332,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.99176205,13.84183309,77.13259614,0.21223551,14,0.11631111,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.99995370,18.13262526,77.71802705,0.24484635,15,0.14243747,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.97333303,15.72100345,74.28389109,0.22746642,15,0.12987435,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.99401198,17.16861049,66.50274505,0.24695302,15,0.13188621,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,R-NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.99538234,16.63660049,78.62514894,0.21851226,16,0.13470809,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154207,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.14237931,0.38111111,38.08747368,0.18840000,2,0.02294828,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.07069483,0.19055556,17.68253684,0.18840000,1,0.02150130,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.12803966,0.61443927,11.40501684,0.16840000,2,0.03701689,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154206,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.11864824,5.79766738,0.00790560,0.36069906,2,0.04613849,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.05508621,0.32526118,0.44520000,0.14840000,1,0.02528606,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154199,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154206,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.07069483,0.19055556,17.68253684,0.18840000,1,0.02150130,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.05932412,2.89883369,0.00395280,0.36069906,1,0.03167645,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154208,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.07069483,0.19055556,17.68253684,0.18840000,1,0.02150123,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.05508621,0.32526118,0.44520000,0.14840000,1,0.02528606,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154199,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154205,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154196,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154199,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.07069483,0.19055556,17.68253684,0.18840000,1,0.02150131,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02299118,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.14237931,0.38111111,38.08747368,0.18840000,2,0.02294830,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154199,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.05508621,0.32526118,0.44520000,0.14840000,1,0.02594911,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154196,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154196,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.05508621,0.32526118,0.44520000,0.14840000,1,0.02528606,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.03582650,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02299118,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02154203,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,MOEA/D,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.05508621,0.32526118,0.44520000,0.14840000,1,0.02590622,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,AHP-TOPSIS,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.99957564,38.94164280,0.05296752,0.34380627,14,0.13381786,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,Weighted Sum,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97029828,3.19303252,0.00000000,0.46000000,3,0.02801251,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
preference_aware_support,Greedy BCR,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97873276,2.66777778,217.31031579,0.18840000,14,0.04110810,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.95828709,28.13795409,45.24114041,0.29395277,15,0.17470880,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.96324985,27.40283653,66.40228257,0.29233943,15,0.17576885,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.91741883,25.35924850,43.53971293,0.26962616,15,0.17502445,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.79982226,27.08505358,36.70638573,0.30460704,13,0.17692408,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.92207088,28.83073780,42.23778141,0.28700610,15,0.17563320,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.92177157,27.65456753,34.51046673,0.30494939,14,0.17413938,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.92779743,28.14845124,46.68626041,0.28805943,15,0.17503251,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.94309397,30.84623223,27.64703637,0.30543937,15,0.17595405,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.85590609,22.90937321,36.67565797,0.26484953,14,0.17418334,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.95072054,27.66449285,44.53062573,0.28967277,15,0.17801800,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.96830260,27.88012309,68.28346041,0.29395277,15,0.17458833,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.90902743,27.00728098,64.20484257,0.30262082,14,0.17570165,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.99867571,28.12337656,78.01316257,0.27781822,16,0.17745050,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.94591883,24.65926403,84.75964345,0.27762616,15,0.17489519,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.99559469,25.71980405,28.03277608,0.26507453,16,0.17575041,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.98133605,27.19783653,80.86033941,0.29500610,15,0.17468847,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.84295431,30.89950198,16.34244268,0.30462790,14,0.17379152,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.97076572,26.28578782,18.53579493,0.27930616,15,0.17622226,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.88239506,23.15001303,7.19848540,0.29942934,10,0.17325369,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.99225879,31.49624333,59.76747105,0.29411191,16,0.17572045,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.99856019,27.86172024,69.69929941,0.28031822,16,0.17704635,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.94266019,27.46616469,76.16129941,0.28911277,15,0.17630244,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.89195707,31.97734409,2.63156368,0.29315937,15,0.17400238,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.87441121,30.60284566,17.15332268,0.31094218,14,0.17573678,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.91483021,25.70958436,48.81417077,0.27123950,15,0.17755302,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.84068778,27.87697108,23.09323204,0.28773511,14,0.17639798,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.98531195,22.73474660,68.35979809,0.27316103,13,0.17543050,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.80282329,27.53401197,44.01308357,0.30646858,13,0.17288189,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.92641570,28.83073780,54.59466141,0.28700610,15,0.16864015,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,TRACE-MOEA,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.96905710,26.91437716,31.96705177,0.26257453,16,0.17480622,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.90163813,26.79411598,13.95355493,0.26751950,15,0.17571657,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.91242054,27.93545334,30.08568888,0.30153012,13,0.17592247,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.99309469,25.40802474,37.20707720,0.29013788,13,0.17191305,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.96151227,26.57426969,26.95247289,0.28706096,13,0.17187699,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.86245326,32.45883724,47.04869133,0.32377783,14,0.17090113,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.82398470,23.71820860,1.23696640,0.28569940,11,0.17445314,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.96300884,24.09931971,29.93356009,0.27073026,13,0.17169380,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.93972606,26.55411598,24.84075493,0.27341283,15,0.17459290,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.95680471,24.12963445,18.16749897,0.26259239,14,0.17466992,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
traceability_evaluation,NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.97727434,27.16165029,0.35061808,0.29194937,12,0.17487168,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
