paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p3,constraint_repair,Standard DE,baseline,28,0.02998040,0.02998040,1,0.96646405,0.12448750,0.17908310,0.00001508,1.00000000,1.00000000,11,0.01798492,0.00000000,0.011012,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Standard DE,baseline,29,0.02976222,0.02976222,1,0.96093841,0.12450577,0.17924505,0.00001972,0.99357542,1.00000000,11,0.01798028,0.00000000,0.011389,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,0,0.01051838,0.01051838,1,0.92320560,0.11821219,0.19004426,0.00185579,0.58938064,0.70855438,7,0.01614421,0.00000000,0.033627,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,1,0.00842765,0.00842765,1,0.65737732,0.12540375,0.18670674,0.00003479,0.55436587,0.68920571,8,0.01796521,0.00000000,0.004646,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,2,0.00845267,0.00845267,1,0.92461114,0.11377092,0.19273814,0.00000928,0.54318888,0.67672386,5,0.01799072,0.00000000,0.005082,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,3,0.01033740,0.01033740,1,0.68909578,0.11984402,0.19155981,0.00000464,0.65070159,0.76002860,5,0.01799536,0.00000000,0.005696,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,4,0.01126907,0.01126907,1,0.80803773,0.12402476,0.18735038,0.00186855,0.63862629,0.74537295,9,0.01613145,0.00000000,0.004650,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,5,0.00928067,0.00928067,1,0.56840226,0.12567486,0.18902787,0.00002204,0.63973221,0.74399757,7,0.01797796,0.00000000,0.004770,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,6,0.01953444,0.01953444,1,0.99087544,0.11906624,0.18587536,0.00002204,0.75572025,0.88287576,9,0.01797796,0.00000000,0.004786,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,7,0.00821633,0.00821633,1,0.60390534,0.12008437,0.19348232,0.00000000,0.62927376,0.72821152,4,0.01800000,0.09693548,0.004718,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,8,0.01229138,0.01229138,1,0.72394723,0.12526146,0.18590536,0.00003247,0.66895198,0.78854148,9,0.01796753,0.00000000,0.004509,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,9,0.01237472,0.01237472,1,0.99916839,0.11500654,0.19019693,0.00001624,0.61438641,0.74776415,7,0.01798376,0.00000000,0.004980,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,10,0.01579163,0.01579163,1,0.97051388,0.11915181,0.18675981,0.00002784,0.68186933,0.81093592,9,0.01797216,0.00000000,0.004771,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,11,0.01666509,0.01666509,1,0.95143934,0.12314489,0.18373760,0.00151001,0.70451019,0.83786908,9,0.01648999,0.00000000,0.004620,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,12,0.01342086,0.01342086,1,0.96498824,0.11917008,0.18692175,0.00003247,0.62165430,0.75808633,9,0.01796753,0.00000000,0.005175,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,13,0.01172858,0.01172858,1,0.70260876,0.12120367,0.18965803,0.00000928,0.66752803,0.78458271,6,0.01799072,0.00000000,0.004966,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,14,0.01142365,0.01142365,1,0.78877611,0.12510667,0.18486730,0.00004291,0.61652888,0.74841872,10,0.01795709,0.00000000,0.004877,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,15,0.00946003,0.00946003,1,0.93311878,0.11815590,0.18948370,0.00187679,0.54391014,0.67660583,7,0.01612321,0.00000000,0.004871,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,16,0.00821633,0.00821633,1,0.60390534,0.12008437,0.19348232,0.00000000,0.62927376,0.72821152,4,0.01800000,0.09693548,0.004609,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,17,0.01342086,0.01342086,1,0.96498824,0.11917008,0.18692175,0.00003247,0.62165430,0.75808633,9,0.01796753,0.00000000,0.004883,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,18,0.01213968,0.01213968,1,0.91527721,0.12330786,0.18538211,0.00150296,0.61397461,0.74231203,9,0.01649704,0.00000000,0.004748,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,19,0.00688248,0.00688248,1,0.49252209,0.12586619,0.19038981,0.00002088,0.57172524,0.67842115,6,0.01797912,0.00000000,0.004485,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,20,0.00651512,0.00651512,1,0.87551877,0.12346891,0.18711346,0.00152857,0.46932154,0.60295933,9,0.01647143,0.00000000,0.004846,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,21,0.01525617,0.01525617,1,0.74430878,0.12517588,0.18502091,0.00002668,0.74280289,0.86048131,9,0.01797332,0.00000000,0.005011,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,22,0.00767397,0.00767397,1,0.36286433,0.12617575,0.19246593,0.00000000,0.67657143,0.75866667,4,0.01800000,0.15741935,0.004640,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,23,0.01793282,0.01793282,1,0.90916401,0.12471345,0.18133784,0.00004059,0.72544352,0.87126588,11,0.01795941,0.00000000,0.004528,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,24,0.01124409,0.01124409,1,0.72809142,0.12037097,0.19035968,0.00001044,0.65656090,0.76970491,6,0.01798956,0.00000000,0.005324,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,25,0.01506385,0.01506385,1,0.77848893,0.12101234,0.18829609,0.00001044,0.73553500,0.85015913,7,0.01798956,0.00000000,0.004692,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,26,0.00725045,0.00725045,1,0.61902320,0.12406737,0.19090462,0.00148092,0.56917097,0.67231447,5,0.01651908,0.00000000,0.004622,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,27,0.02832351,0.02832351,1,0.95541277,0.12452404,0.17940699,0.00002436,0.93336039,1.00000000,11,0.01797564,0.00000000,0.004874,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,28,0.01578666,0.01578666,1,0.91367234,0.12068451,0.18605803,0.00002668,0.69090384,0.82276320,9,0.01797332,0.00000000,0.004997,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,PSO,baseline,29,0.00844535,0.00844535,1,0.93138340,0.11779285,0.19068346,0.00150073,0.53271401,0.65911312,6,0.01649927,0.00000000,0.004573,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,0,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.032872,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,1,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004416,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,2,0.03116057,0.03116057,1,0.98682561,0.12440192,0.17819865,0.00000928,1.00000000,1.00000000,11,0.01799072,0.00000000,0.005104,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,3,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004108,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,4,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004097,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,5,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.005199,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,6,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004289,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,7,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004136,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,8,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004112,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,9,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.005218,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,10,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004162,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,11,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004145,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,12,0.03116057,0.03116057,1,0.98682561,0.12440192,0.17819865,0.00000928,1.00000000,1.00000000,11,0.01799072,0.00000000,0.004963,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,13,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004695,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,14,0.03116057,0.03116057,1,0.98682561,0.12440192,0.17819865,0.00000928,1.00000000,1.00000000,11,0.01799072,0.00000000,0.004192,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,15,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.005240,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,16,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004713,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,17,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004097,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,18,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004614,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,19,0.03041775,0.03041775,1,0.97751534,0.12445095,0.17875922,0.00000580,1.00000000,1.00000000,11,0.01799420,0.04011730,0.004141,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,20,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004963,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,21,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004127,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,22,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004894,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,23,0.03116057,0.03116057,1,0.98682561,0.12440192,0.17819865,0.00000928,1.00000000,1.00000000,11,0.01799072,0.00000000,0.004454,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,24,0.03124053,0.03124053,1,0.99787690,0.12436538,0.17787477,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.004525,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,25,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004826,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,26,0.03116057,0.03116057,1,0.98682561,0.12440192,0.17819865,0.00000928,1.00000000,1.00000000,11,0.01799072,0.00000000,0.004275,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,27,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004805,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,28,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004104,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,GA,baseline,29,0.03121417,0.03121417,1,0.99235125,0.12438365,0.17803671,0.00000464,1.00000000,1.00000000,11,0.01799536,0.06944282,0.004504,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,0,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000309,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,1,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000293,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,2,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000288,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,3,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000289,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,4,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000279,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,5,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000297,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,6,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000280,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,7,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000274,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,8,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000288,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,9,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000276,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,10,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000273,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,11,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000282,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,12,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000284,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,13,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000277,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,14,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000490,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,15,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000629,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,16,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000373,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,17,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000321,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,18,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000294,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,19,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000285,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,20,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000290,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,21,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000289,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,22,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000278,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,23,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000282,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,24,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000372,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,25,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000315,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,26,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000293,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,27,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000308,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,28,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000292,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Weighted Sum,baseline,29,0.00394475,0.00394475,1,0.99527128,0.10816025,0.19759955,0.00000000,0.45303556,0.58263456,3,0.01800000,0.00000000,0.000282,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,0,0.03531504,0.03531504,39,0.89058388,0.12467882,0.18044505,0.00001392,0.98578348,1.00000000,10,0.01798608,0.00000000,0.082193,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,1,0.03412999,0.03412999,37,0.94057685,0.12459134,0.18012950,0.00002552,0.91972450,1.00000000,11,0.01797448,0.00000000,0.083188,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,2,0.03234927,0.03234927,40,0.99988009,0.12445483,0.17925339,0.00004059,0.80708638,0.95593254,12,0.01795941,0.00000000,0.080753,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,3,0.03407588,0.03407588,37,0.99056983,0.12450386,0.17981395,0.00003711,0.85366552,0.98969189,12,0.01796289,0.00000000,0.082586,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,4,0.03488668,0.03488668,39,0.94057685,0.12459134,0.18012950,0.00002552,0.91972450,1.00000000,11,0.01797448,0.00000000,0.080870,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,5,0.03470425,0.03470425,39,0.94057685,0.12459134,0.18012950,0.00002552,0.91972450,1.00000000,11,0.01797448,0.00000000,0.082674,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,6,0.03411883,0.03411883,38,0.80539345,0.12491917,0.18236756,0.00000928,0.96435565,1.00000000,9,0.01799072,0.00000000,0.080999,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,7,0.03760295,0.03760295,40,0.96093841,0.12450577,0.17924505,0.00001972,0.99357542,1.00000000,11,0.01798028,0.00000000,0.082582,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,8,0.03504130,0.03504130,39,0.94610250,0.12457307,0.17996756,0.00002088,0.97993953,1.00000000,11,0.01797912,0.00000000,0.081322,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,9,0.03577421,0.03577421,40,0.93126659,0.12464036,0.18069006,0.00002204,0.96630364,1.00000000,11,0.01797796,0.00000000,0.083205,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,10,0.03462668,0.03462668,38,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.083014,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,11,0.03090231,0.03090231,38,0.99988009,0.12445483,0.17925339,0.00004059,0.80708638,0.95593254,12,0.01795941,0.00000000,0.082575,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,12,0.03508355,0.03508355,39,0.98458757,0.12338583,0.18132950,0.00187099,0.90998731,1.00000000,10,0.01612901,0.00000000,0.081916,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,13,0.03354407,0.03354407,39,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.082980,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,14,0.03625835,0.03625835,40,0.94610250,0.12457307,0.17996756,0.00002088,0.97993953,1.00000000,11,0.01797912,0.00000000,0.081224,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,15,0.03555016,0.03555016,39,0.93126659,0.12464036,0.18069006,0.00002204,0.96630364,1.00000000,11,0.01797796,0.00000000,0.081038,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,16,0.03362601,0.03362601,39,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.082130,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,17,0.03337367,0.03337367,37,0.87022233,0.12476439,0.18132950,0.00001972,0.91193256,1.00000000,10,0.01798028,0.00000000,0.082420,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,18,0.03472635,0.03472635,39,0.95541277,0.12452404,0.17940699,0.00002436,0.93336039,1.00000000,11,0.01797564,0.00000000,0.081440,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,19,0.03688851,0.03688851,39,0.99563886,0.12334929,0.18100561,0.00186171,1.00000000,1.00000000,10,0.01613829,0.00000000,0.082507,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,20,0.02944650,0.02944650,39,0.99056983,0.12450386,0.17981395,0.00003711,0.85366552,0.98969189,12,0.01796289,0.00000000,0.081068,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,21,0.03253448,0.03253448,39,0.87953260,0.12471537,0.18076893,0.00002320,0.86535342,1.00000000,10,0.01797680,0.00000000,0.080716,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,22,0.03400577,0.03400577,38,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.082920,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,23,0.03445995,0.03445995,39,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.084625,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,24,0.03565576,0.03565576,37,0.81091909,0.12490090,0.18220561,0.00000464,1.00000000,1.00000000,9,0.01799536,0.04989247,0.080001,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,25,0.03208388,0.03208388,37,0.99988009,0.12445483,0.17925339,0.00004059,0.80708638,0.95593254,12,0.01795941,0.00000000,0.080821,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,26,0.03903705,0.03903705,37,0.97577432,0.12443847,0.17852254,0.00001856,1.00000000,1.00000000,11,0.01798144,0.00000000,0.082307,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,27,0.03382698,0.03382698,38,0.94610250,0.12457307,0.17996756,0.00002088,0.97993953,1.00000000,11,0.01797912,0.00000000,0.080492,public_simbench_planning_v7_direct_moea_de_controls
p3,constraint_repair,Ablation-NoRepair,ablation,28,0.03295474,0.03295474,39,0.99609547,0.12448558,0.17965201,0.00003247,0.91388055,1.00000000,12,0.01796753,0.00000000,0.081494,public_simbench_planning_v7_direct_moea_de_controls
