paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p6,reliability_prioritized_review,BiLo-NSGA,proposed,4,1.55257245,1.00000000,1.00000000,0.00000000,0.24457059,0.57166667,61.21481053,18.33000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,3,6,0.00069370,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,1,1.73144782,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00012540,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,2,1.73144782,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00012160,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,3,1.73144782,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00012220,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,4,1.73144782,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00012180,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,1,1.72906291,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00012200,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,2,1.72906291,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00012100,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,3,1.72906291,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00012150,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,4,1.72906291,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00012110,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,1,1.72667799,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00012080,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,2,1.72667799,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00012200,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,3,1.72667799,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00013850,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,4,1.72667799,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00014830,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,1,1.72310062,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00014390,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,2,1.72310062,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00015480,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,3,1.72310062,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00015020,public_rts_simbench_nerc_project_review_v1
