paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,9,0.17143354,38,0.99682702,20.86145895,108.52417354,0.25156215,16,4257,4257,0.98181818,nan,0.239775,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,10,0.18254979,39,0.98735541,28.07067864,87.35887725,0.28735572,16,3970,3970,0.97916667,nan,0.222041,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,11,0.18471839,38,0.96493615,25.15344211,110.42308345,0.26954953,16,4019,4019,0.98039216,nan,0.225340,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,12,0.18374130,39,0.99854104,26.87160456,74.92428545,0.26056426,17,3580,3580,0.98275862,nan,0.205784,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,13,0.18437345,39,0.98119366,25.59572867,74.63164445,0.27408703,16,3901,3901,1.00000000,nan,0.221022,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,14,0.18217088,39,0.96818485,23.60473709,112.44836634,0.25930584,16,4169,4169,0.98039216,nan,0.228269,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,15,0.18301373,39,0.96263386,25.18177027,99.47492345,0.26954953,16,3904,3904,0.98305085,nan,0.221789,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,16,0.18277039,39,0.99277568,27.62418549,61.27556645,0.25963485,17,4050,4050,1.00000000,nan,0.225727,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,17,0.18327338,38,0.99963810,26.40912185,77.64724445,0.26149367,17,4171,4171,0.94915254,nan,0.233320,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,18,0.18344272,39,0.98869528,29.13092430,61.04116357,0.26927597,17,4016,4016,0.98113208,nan,0.219434,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,19,0.18229324,39,0.95443120,32.83994835,91.34456501,0.30685560,16,4071,4071,1.00000000,nan,0.226097,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,20,0.18401115,38,0.99892894,28.26900680,60.55428357,0.28788072,16,3995,3995,1.00000000,nan,0.228790,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,21,0.18280541,38,0.87626749,29.27969619,48.28287925,0.28861943,15,4083,4083,0.96551724,nan,0.229864,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,22,0.18083461,39,0.98183256,23.02215616,88.69113165,0.26081834,16,4254,4254,0.96296296,nan,0.240235,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,23,0.18215735,38,0.95753090,27.89004840,97.79649941,0.28031822,16,3984,3984,0.96153846,nan,0.221691,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,24,0.18225728,39,0.98176589,24.55135697,21.93757997,0.29534565,13,4098,4098,1.00000000,nan,0.215771,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,25,0.18221209,38,0.98169758,25.86690845,56.98649405,0.27655660,14,4279,4279,0.98039216,nan,0.239906,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,26,0.18389575,38,0.98939008,24.18548438,55.53993265,0.26031289,15,4017,4017,1.00000000,nan,0.223631,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,27,0.18250120,39,0.96665608,25.63072867,110.20122129,0.27106203,16,4282,4282,0.96363636,nan,0.238008,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,28,0.18269277,38,0.70763549,24.18621989,53.63867293,0.29993271,12,3881,3881,0.95652174,nan,0.232029,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-LegacyDeletion,ablation,29,0.18129366,39,0.99629006,25.36240051,112.75818129,0.27658703,16,3839,3839,0.98214286,nan,0.220625,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,0,0.17861295,39,0.95131948,25.91118878,35.72566761,0.27158703,16,2612,2612,1.00000000,nan,0.049292,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,1,0.17757344,39,0.95194952,29.21962151,31.82716457,0.28136822,16,2412,2412,0.98648649,nan,0.048225,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,2,0.17780241,38,0.98512434,32.15345520,37.98941421,0.28318768,17,2454,2454,1.00000000,nan,0.047499,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,3,0.18004566,38,0.79017597,32.03074693,1.24546153,0.30522790,14,2575,2575,1.00000000,nan,0.048528,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,4,0.17693245,39,0.97157010,30.76165469,17.15142484,0.29463691,16,2563,2563,1.00000000,nan,0.048907,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,5,0.17818398,39,0.97755836,27.88584180,24.79062961,0.25728191,17,2414,2414,1.00000000,nan,0.048043,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,6,0.17762327,38,0.88568254,26.57141806,62.01066329,0.27713283,15,2332,2332,1.00000000,nan,0.046793,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,7,0.18112372,38,0.95413809,28.77066311,39.08982673,0.27985572,16,2643,2643,1.00000000,nan,0.049003,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,8,0.17993109,38,0.98513156,28.23746754,47.63524257,0.28539277,15,2550,2550,1.00000000,nan,0.049168,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,9,0.17866166,39,0.92962894,28.25808219,55.13334573,0.27531822,16,2465,2465,1.00000000,nan,0.048143,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,10,0.17906582,38,0.99819203,26.52126869,62.56078761,0.25914073,17,2451,2451,1.00000000,nan,0.049315,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,11,0.17950128,39,0.93609820,31.49624333,47.35067105,0.29411191,16,2370,2370,1.00000000,nan,0.047925,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,12,0.18085803,39,0.82259626,27.50893729,60.28190573,0.29344939,14,2448,2448,1.00000000,nan,0.048678,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,13,0.17842541,38,0.98044855,28.40371243,42.67350673,0.28538072,16,2554,2554,1.00000000,nan,0.048728,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,14,0.17733556,39,0.94965935,26.03668916,32.87803393,0.28347089,14,2279,2279,1.00000000,nan,0.047525,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,15,0.17883660,39,0.97127700,26.22917388,31.46989608,0.26590616,15,2416,2416,1.00000000,nan,0.048399,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,16,0.17718900,38,0.96107829,27.98975403,44.83894573,0.28084322,16,2390,2390,1.00000000,nan,0.048614,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,17,0.17685338,38,0.95735312,28.95796519,46.04490141,0.28386822,16,2501,2501,0.98701299,nan,0.048252,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,18,0.17895766,39,0.98788810,28.23746754,55.80444257,0.28539277,15,2641,2641,1.00000000,nan,0.049129,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,19,0.18041272,38,0.92100835,29.48794967,27.39980457,0.27584322,16,2626,2626,1.00000000,nan,0.049859,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,20,0.18070373,39,0.92401128,30.10444282,26.14172168,0.30705271,15,2214,2214,0.97368421,nan,0.046514,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,21,0.17896292,38,0.98780637,30.97728493,36.10481953,0.29864941,16,2595,2595,1.00000000,nan,0.048505,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,22,0.17936591,37,0.98629431,27.17522709,43.43478861,0.25821132,17,2482,2482,1.00000000,nan,0.048114,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,23,0.17881388,39,0.94598285,30.25353380,28.63417853,0.31379933,14,2558,2558,1.00000000,nan,0.047786,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,24,0.17855970,37,0.97516358,28.91975409,30.57924357,0.28433943,15,2197,2197,0.98630137,nan,0.048330,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,25,0.17980514,39,0.90537828,28.08512309,53.56020357,0.29128610,15,2403,2403,1.00000000,nan,0.048376,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,26,0.17707722,39,0.97094036,31.21061309,22.30332268,0.29614941,16,2489,2489,1.00000000,nan,0.047681,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,27,0.18130870,38,0.98290182,28.05337656,37.23776888,0.28386822,16,2527,2527,1.00000000,nan,0.048148,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,28,0.18053441,38,0.90926128,29.90611466,54.32559537,0.30649271,15,2472,2472,1.00000000,nan,0.048356,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-RandomMutationOnly,ablation,29,0.17929800,38,0.97532536,27.28160456,41.27057177,0.25585838,17,2570,2570,0.98571429,nan,0.049876,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,0,0.18172438,38,0.69179726,23.69233618,15.23447924,0.32250841,11,4346,4346,1.00000000,nan,0.205253,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,1,0.18364156,39,0.96513484,25.63072867,105.48658129,0.27106203,16,4196,4196,0.98245614,nan,0.202846,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,2,0.18278485,39,0.99948026,25.71203145,72.36662661,0.26007014,17,4137,4137,1.00000000,nan,0.194873,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,3,0.18199237,39,0.98743222,25.59572867,80.97972445,0.27408703,16,4536,4536,0.98305085,nan,0.211341,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,4,0.18355118,39,0.81183482,27.38198660,46.27870573,0.29344939,14,4359,4359,1.00000000,nan,0.206049,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,5,0.18261904,38,0.96737667,25.63072867,112.15506129,0.27106203,16,4325,4325,1.00000000,nan,0.210915,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,6,0.18437120,39,0.97815283,22.92245053,129.50436534,0.26029334,16,4286,4286,1.00000000,nan,0.204322,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,7,0.18264180,39,0.94768450,27.76309771,87.02217941,0.28031822,16,4244,4244,1.00000000,nan,0.202869,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,8,0.18436887,39,0.90452372,25.53987874,61.64705077,0.27713283,15,4258,4258,1.00000000,nan,0.207065,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,9,0.18106463,39,0.95751621,25.51480405,56.00915293,0.26757453,16,4303,4303,1.00000000,nan,0.202196,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,10,0.18338641,39,0.99790183,25.73812688,23.07919924,0.30609173,13,4315,4315,0.98333333,nan,0.201305,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,11,0.18153909,39,0.97380543,25.28147590,80.23968977,0.27007453,16,4067,4067,0.98275862,nan,0.198031,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,12,0.18334669,39,0.99708255,25.46210614,76.19558761,0.27711203,16,4179,4179,0.98333333,nan,0.199378,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,13,0.18403727,39,0.98036850,25.80072867,82.86622761,0.27158703,16,4103,4103,1.00000000,nan,0.195063,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,14,0.18351000,39,0.89969563,23.86313993,89.08484734,0.26564623,15,4527,4527,0.97916667,nan,0.211022,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,15,0.18265833,38,0.99808904,33.94611862,65.45240601,0.29660527,17,4208,4208,1.00000000,nan,0.203182,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,16,0.18288669,39,0.99701459,22.82667963,88.42233493,0.26710667,14,4163,4163,0.96551724,nan,0.200657,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,17,0.18085297,39,0.98888059,25.31677027,54.03035293,0.27309953,16,4313,4313,0.98214286,nan,0.203351,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,18,0.18287982,38,0.96439531,22.70682029,103.21177065,0.25628084,16,4539,4539,0.96153846,nan,0.215928,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,19,0.18329686,39,0.97753189,25.82905682,76.73486761,0.27158703,16,4260,4260,1.00000000,nan,0.197958,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,20,0.18290323,39,0.98758973,28.68196590,59.71158573,0.26785244,17,4417,4417,0.96226415,nan,0.205304,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,21,0.18441399,38,0.99633713,25.29457138,65.89548834,0.25092314,17,4598,4598,1.00000000,nan,0.220291,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,22,0.18024871,39,0.99908159,22.91177785,79.63087177,0.26996381,14,4477,4477,1.00000000,nan,0.207427,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,23,0.18408643,38,0.97211295,24.00806524,63.84939581,0.25733084,16,4455,4455,1.00000000,nan,0.206108,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,24,0.18368395,38,0.96691917,23.15577869,109.99038849,0.25779334,16,4882,4882,0.94915254,nan,0.222590,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,25,0.16100557,39,0.81200905,19.37417757,81.02413885,0.27043033,13,4393,4393,1.00000000,nan,0.207315,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,26,0.18405603,39,0.96358255,25.60240051,105.27826129,0.27106203,16,4022,4022,0.98148148,nan,0.196695,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,27,0.18193642,39,0.99367734,23.22048432,56.27421797,0.26134334,16,4060,4060,0.98214286,nan,0.195251,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,28,0.18278292,39,0.95287404,27.79142587,97.78809941,0.28031822,16,3798,3798,1.00000000,nan,0.193160,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoDependencyMoves,ablation,29,0.18394905,39,0.99507276,22.85912237,105.72014849,0.26331834,16,4244,4244,1.00000000,nan,0.201872,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,0,0.18260398,39,0.99914366,25.97368777,79.64776977,0.25771720,17,3172,3172,0.95918367,nan,0.228035,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,1,0.18467231,40,0.91452273,27.40283653,68.69284257,0.29233943,15,3084,3084,0.90384615,nan,0.221287,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,2,0.18379156,40,0.99603843,25.36240051,98.96186129,0.27658703,16,3266,3266,0.94339623,nan,0.232088,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,3,0.18615923,40,0.95996327,25.53210614,103.71034129,0.27106203,16,3282,3282,0.96428571,nan,0.231275,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,4,0.18051650,40,0.99409136,28.42030958,69.99596257,0.27020538,17,3244,3244,0.95000000,nan,0.229623,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,5,0.17000729,39,0.97879336,20.44750056,130.38913254,0.24702465,16,2750,2750,0.93220339,nan,0.211279,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,6,0.18484911,40,0.99923126,23.94769619,77.51515481,0.24665255,17,3461,3461,0.93617021,nan,0.239323,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,7,0.18383931,39,0.95273058,26.31301522,80.78610229,0.27007453,16,2836,2836,0.72131148,nan,0.218609,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,8,0.18345087,40,0.99691002,22.33986961,114.47745065,0.26180584,16,3370,3370,0.91228070,nan,0.236067,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,9,0.18297867,39,0.78328353,25.02406200,37.31067393,0.29386096,13,3119,3119,0.97959184,nan,0.226477,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,10,0.18444348,40,0.81565151,23.80729000,47.62457365,0.26830667,14,2904,2904,0.93103448,nan,0.215705,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,11,0.18385662,40,0.91569757,27.43116469,63.43780257,0.29233943,15,2751,2751,0.90384615,nan,0.212209,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,12,0.17407528,40,0.96727310,21.10145895,112.55865354,0.24603715,16,3053,3053,0.98000000,nan,0.221124,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,13,0.18252864,40,0.90165606,28.31845124,44.92046673,0.28861943,15,3393,3393,0.93650794,nan,0.233967,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,14,0.18252262,39,0.99662505,22.88745053,106.22750849,0.26331834,16,2919,2919,0.94117647,nan,0.217233,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,15,0.18394978,40,0.99873911,22.81962140,71.42601554,0.23843496,17,2914,2914,0.91228070,nan,0.213473,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,16,0.18244946,40,0.97502276,22.47349214,121.69694749,0.25878084,16,3129,3129,0.73333333,nan,0.231889,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,17,0.18371394,39,0.99197046,24.91344211,88.50764345,0.27507453,16,3581,3581,0.89361702,nan,0.250192,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,18,0.18229644,38,0.92500248,25.89198313,55.49791189,0.28827634,13,2950,2950,0.94117647,nan,0.219745,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,19,0.18392131,40,0.98066750,28.07067864,85.54535725,0.28735572,16,3117,3117,0.96491228,nan,0.218945,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,20,0.17054740,40,0.97148454,20.85082871,72.30104201,0.24504965,16,3297,3297,0.89090909,nan,0.234460,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,21,0.18256067,39,0.87868874,28.38177940,57.88028357,0.28539277,15,3093,3093,0.82456140,nan,0.228371,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,22,0.18472254,39,0.97650184,23.37140893,123.82562318,0.26180584,16,3092,3092,0.93333333,nan,0.225260,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,23,0.18405921,40,0.96098288,25.63072867,93.43498129,0.27106203,16,2921,2921,0.93220339,nan,0.218171,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,24,0.18400048,40,0.95876197,24.83568766,51.75799149,0.26035584,16,3082,3082,0.89090909,nan,0.226954,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,25,0.18339490,40,0.77945181,28.21915015,0.19665416,0.32209923,11,3617,3617,0.95000000,nan,0.249499,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,26,0.18334860,40,0.89898289,22.96522313,89.18057165,0.26241956,15,3099,3099,0.93333333,nan,0.229359,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,27,0.18326670,40,0.99452374,22.88745053,108.39438849,0.26331834,16,3057,3057,0.95000000,nan,0.220900,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,28,0.18296100,40,0.99582276,22.78882800,116.83462849,0.26331834,16,3153,3153,0.96610169,nan,0.224569,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-NoFeasibilityRecovery,ablation,29,0.18420199,40,0.97751229,25.39740051,128.94887814,0.27356203,16,2659,2659,0.90566038,nan,0.202805,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,0,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000569,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,1,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000397,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,2,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000365,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,3,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000385,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,4,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000351,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,5,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000335,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,6,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000336,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,7,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000383,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,project_pool_scalability,Ablation-WeightedRankingOnly,ablation,8,0.03468536,1,0.98750000,3.38358808,20.40493684,0.39210000,4,0,0,0.00000000,nan,0.000355,public_rts_simbench_nerc_project_review_v3_direct_family_controls
