paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p6,budget_sensitivity,BiLo-NSGA,proposed,26,0.16481961,38,0.92061576,21.77911720,21.61858428,0.30342934,10,3006,3006,1.00000000,0.166426,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,BiLo-NSGA,proposed,27,0.17053226,39,0.91187169,23.70648625,20.88175924,0.32223925,10,3152,3152,1.00000000,0.171297,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,BiLo-NSGA,proposed,28,0.16228171,38,0.93330701,21.09683064,33.23202328,0.30500934,10,3156,3156,1.00000000,0.179025,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,BiLo-NSGA,proposed,29,0.16220495,37,0.92034753,21.33015880,21.78164644,0.30100934,10,3092,3092,1.00000000,0.165474,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,0,0.16182491,40,0.97079877,21.51078904,22.53194428,0.31226934,10,0,0,0.00000000,0.082733,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,1,0.14623765,40,0.92196952,18.17609244,18.34029221,0.26822953,10,0,0,0.00000000,0.080599,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,2,0.16136902,40,0.94563014,21.64549467,2.57220744,0.30826934,10,0,0,0.00000000,0.082366,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,3,0.15927950,40,0.93147694,21.09683064,29.44498328,0.30500934,10,0,0,0.00000000,0.080888,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,4,0.16840634,40,0.98567090,25.26161491,0.79581808,0.30719931,11,0,0,0.00000000,0.081220,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,5,0.16632344,40,0.94942778,22.19307559,1.83850528,0.31068934,10,0,0,0.00000000,0.082098,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,6,0.16720827,40,0.99312188,25.36023744,1.07805808,0.30719931,11,0,0,0.00000000,0.081523,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,7,0.16743161,40,0.99387851,22.43632907,2.36276744,0.28569940,11,0,0,0.00000000,0.083360,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,8,0.16836709,40,0.99166308,22.85695931,1.42522528,0.28789940,11,0,0,0.00000000,0.080141,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,9,0.16689647,40,0.91579641,22.22807559,11.52200213,0.30584934,10,0,0,0.00000000,0.082800,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,10,0.15644508,40,0.99517160,20.41033749,2.37215248,0.26859949,11,0,0,0.00000000,0.083027,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,11,0.16837204,40,0.90084839,26.96234531,0.19507304,0.34188915,10,0,0,0.00000000,0.083158,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,12,0.15247395,40,0.92190886,19.75312562,21.77412933,0.28461943,10,0,0,0.00000000,0.082759,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,13,0.16237061,40,0.93392295,21.54578904,32.99584113,0.30742934,10,0,0,0.00000000,0.081479,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,14,0.15775474,40,0.83714753,20.67294693,22.80994328,0.32241038,9,0,0,0.00000000,0.084095,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,15,0.14445900,40,0.97194233,18.35355251,23.42111048,0.29261943,10,0,0,0.00000000,0.082108,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,16,0.15904755,40,0.72093733,21.16467793,0.18716744,0.33718668,8,0,0,0.00000000,0.082069,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,17,0.15112172,40,0.99942886,19.60110025,16.37031148,0.27003585,11,0,0,0.00000000,0.088825,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,18,0.16517484,40,0.99781315,22.10437838,10.27754428,0.28933576,11,0,0,0.00000000,0.083757,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,19,0.14993748,40,0.92918311,19.07083907,23.56036833,0.28619943,10,0,0,0.00000000,0.083389,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,20,0.15886443,40,0.72093733,21.16467793,0.18716744,0.33718668,8,0,0,0.00000000,0.081904,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,21,0.15220945,40,0.93962650,19.51979746,41.15258617,0.28861943,10,0,0,0.00000000,0.084717,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,22,0.15257277,40,0.90419121,19.98645378,2.09663248,0.28061943,10,0,0,0.00000000,0.082747,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,23,0.15709928,40,0.99937447,20.52734520,9.86514717,0.27443585,11,0,0,0.00000000,0.082334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,24,0.16744963,40,0.99414674,22.88528747,1.46554528,0.28789940,11,0,0,0.00000000,0.082155,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,25,0.15972261,40,0.93297760,21.09683064,32.33538328,0.30500934,10,0,0,0.00000000,0.080018,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,26,0.16715915,40,0.92754228,23.57178062,23.61069608,0.32623925,10,0,0,0.00000000,0.081258,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,27,0.16749603,40,0.99468320,23.78320426,0.66566097,0.29229940,11,0,0,0.00000000,0.077500,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,28,0.16833028,40,0.99339011,25.80919584,0.51011593,0.30939931,11,0,0,0.00000000,0.078878,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-II,baseline,29,0.16868042,40,0.91959090,24.25406717,20.59605708,0.32465925,10,0,0,0.00000000,0.082117,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,0,0.14841342,40,0.99700115,19.28226270,1.84373321,0.25589957,11,0,0,0.00000000,0.103308,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,1,0.12918668,40,0.82632928,15.95637514,13.26486084,0.27078837,9,0,0,0.00000000,0.098321,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,2,0.12723557,40,0.84402602,15.69580192,3.08688400,0.27616614,9,0,0,0.00000000,0.101392,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,3,0.13584126,40,0.93915071,17.04484749,38.98567337,0.26738953,10,0,0,0.00000000,0.101285,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,4,0.13645082,40,0.89776509,17.41288127,2.56139968,0.25938953,10,0,0,0.00000000,0.099544,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,5,0.12519773,40,0.89657452,15.35856153,2.08022473,0.24057962,10,0,0,0.00000000,0.100415,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,6,0.14703304,40,0.90040664,19.10692216,9.99135148,0.28219943,10,0,0,0.00000000,0.101057,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,7,0.13571273,40,0.81475855,17.03504642,0.97761653,0.27616614,9,0,0,0.00000000,0.099550,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,8,0.15786096,40,0.99596271,20.88379874,1.18138717,0.27443585,11,0,0,0.00000000,0.101208,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,9,0.16542070,40,0.94719352,24.21906717,1.57544024,0.32949925,10,0,0,0.00000000,0.100091,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,10,0.15401107,40,0.99412585,20.17964167,0.34271248,0.29531048,9,0,0,0.00000000,0.101018,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,11,0.13713063,40,0.92195594,17.30267850,19.02975337,0.26738953,10,0,0,0.00000000,0.099653,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,12,0.13065762,40,0.99030680,16.25973180,2.64460257,0.23439966,11,0,0,0.00000000,0.102456,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,13,0.12970056,40,0.89932641,15.83584809,1.98772257,0.24299962,10,0,0,0.00000000,0.101803,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,14,0.13789349,40,0.92045006,17.24984749,21.82225653,0.26338953,10,0,0,0.00000000,0.099913,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,15,0.15284230,40,0.92190886,19.75312562,21.30708933,0.28461943,10,0,0,0.00000000,0.100128,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,16,0.14933103,40,0.90812585,19.65450309,9.70564933,0.28461943,10,0,0,0.00000000,0.098828,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,17,0.16579289,40,0.99387851,22.43632907,2.50052744,0.28569940,11,0,0,0.00000000,0.101737,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,18,0.16393873,40,0.94041548,23.67148625,1.96866240,0.32707925,10,0,0,0.00000000,0.102191,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,19,0.15214816,40,0.91638206,19.75312562,11.24036933,0.28461943,10,0,0,0.00000000,0.101600,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,20,0.13093572,40,0.90913713,16.30613917,10.74899768,0.26254953,10,0,0,0.00000000,0.100923,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,21,0.12680992,40,0.99842602,15.64527438,46.33705453,0.27538953,10,0,0,0.00000000,0.098118,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,22,0.15594966,40,0.99621840,19.53080588,19.48359148,0.27003585,11,0,0,0.00000000,0.100020,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,23,0.13493270,40,0.82686574,16.85429193,12.40281653,0.27616614,9,0,0,0.00000000,0.098420,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,24,0.14612440,40,0.94940795,18.83751091,47.48722517,0.29019943,10,0,0,0.00000000,0.098875,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,25,0.14534210,40,0.95107174,18.41305536,50.00386417,0.29177943,10,0,0,0.00000000,0.101040,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,26,0.15560364,40,0.99543983,20.85929589,1.85125033,0.27079949,11,0,0,0.00000000,0.100935,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,27,0.14988483,40,0.91917421,19.70055195,14.95778617,0.28861943,10,0,0,0.00000000,0.100891,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,28,0.13608804,40,0.98541215,16.77651933,39.91807337,0.27622953,10,0,0,0.00000000,0.097495,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,NSGA-III,baseline,29,0.16135710,40,0.97596322,21.54864067,0.02925072,0.33113668,8,0,0,0.00000000,0.102666,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,0,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.318943,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,1,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.299679,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,2,0.04106781,5,0.19715292,3.08938924,17.68648964,0.27454953,2,0,0,0.00000000,0.297221,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,3,0.03776508,3,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.307784,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,4,0.02546706,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.305834,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,5,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.305269,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,6,0.04114498,5,0.19865357,3.08938924,20.40888964,0.27454953,2,0,0,0.00000000,0.303838,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,7,0.02546706,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.317867,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,8,0.02542243,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.296532,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,9,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.301306,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,10,0.03776508,3,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.302238,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,11,0.03776508,3,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.300361,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,12,0.04106781,5,0.19715292,3.08938924,17.68648964,0.27454953,2,0,0,0.00000000,0.298846,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,13,0.02542243,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.300317,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,14,0.02542243,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.312329,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,15,0.03776509,4,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.303306,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,16,0.03776508,3,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.303939,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,17,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.309216,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,18,0.03766820,3,0.10544052,0.19055556,14.49533684,0.18840000,1,0,0,0.00000000,0.304485,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,19,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.308639,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,20,0.02533588,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.306430,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,21,0.02542243,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.309181,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,22,0.02546706,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.309609,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,23,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.302485,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,24,0.02546706,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.306399,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,25,0.02542243,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.303736,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,26,0.02546706,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.306209,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,27,0.02614622,4,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.323377,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,28,0.02546706,3,0.08352941,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.304499,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,MOEA/D,baseline,29,0.03776508,3,0.10869804,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.305901,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,0,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000388,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,1,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000345,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,2,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,3,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000480,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,4,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000346,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,5,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000474,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,6,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000353,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,7,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000336,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,8,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000349,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,9,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000421,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,10,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000382,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,11,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000342,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,12,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000380,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,13,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,14,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000338,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,15,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,16,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,17,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,18,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000326,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,19,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000317,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,20,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000346,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,21,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000501,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,22,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000340,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,23,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000395,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,24,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000359,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,25,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,26,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,27,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000327,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,28,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,Greedy BCR,baseline,29,0.03663962,1,0.96400784,1.71500000,157.74843158,0.18840000,9,0,0,0.00000000,0.000664,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,0,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000497,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,1,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000445,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,2,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000430,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,3,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000459,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,4,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,5,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000408,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,6,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,7,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000412,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,8,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000411,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,9,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000405,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,10,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000412,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_sensitivity,AHP-TOPSIS,baseline,11,0.13639333,1,0.98951083,31.88717058,0.04348080,0.36069906,11,0,0,0.00000000,0.000403,public_rts_simbench_nerc_project_review_v2_real_algorithms
