protocol_sha256,role,mode,k,n_seeds,n_documents,mean_precision,seed_sd_precision,doc_ci_low_precision,doc_ci_high_precision,seed_min_precision,seed_max_precision,mean_recall,seed_sd_recall,doc_ci_low_recall,doc_ci_high_recall,seed_min_recall,seed_max_recall,mean_f1,seed_sd_f1,doc_ci_low_f1,doc_ci_high_f1,seed_min_f1,seed_max_f1
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,no_role,1,5,145,0.7793333333333333,0.0,0.7351196382700904,0.821530243787273,0.7793333333333333,0.7793333333333333,0.6424291849762447,0.0,0.5994712921773986,0.6811941987870163,0.6424291849762447,0.6424291849762447,0.6721703030085368,0.0,0.632531033912031,0.7110320969131938,0.6721703030085368,0.6721703030085368
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,no_role,3,5,145,0.38611111111110913,0.0,0.3675588644436173,0.4029673175802983,0.38611111111110913,0.38611111111110913,0.8275180929092689,0.0,0.7947831864676731,0.8605403336852998,0.8275180929092689,0.8275180929092689,0.48404085869983604,6.206335383118183e-17,0.46332675432316817,0.5030596715440433,0.484040858699836,0.484040858699836
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,no_role,5,5,145,0.3037555555555503,0.0,0.284898790818793,0.3229679343218918,0.3037555555555503,0.3037555555555503,0.8973581607934549,0.0,0.8733345513702784,0.9203966208365915,0.8973581607934549,0.8973581607934549,0.4124698094933378,0.0,0.3916870418603591,0.4337867547772694,0.4124698094933378,0.4124698094933378
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,no_role,10,5,145,0.2491708994709007,0.0,0.22691582537073798,0.27310461234648054,0.2491708994709007,0.2491708994709007,0.9664678052883936,0.0,0.9533496062081973,0.977699667409348,0.9664678052883936,0.9664678052883936,0.35624390526544836,0.0,0.3298420193688763,0.3856690376409675,0.35624390526544836,0.35624390526544836
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,query_only,1,5,145,0.778,0.0,0.7347785909871707,0.8194796283775324,0.778,0.778,0.6410672802143399,0.0,0.6012672250934842,0.6824913460326257,0.6410672802143399,0.6410672802143399,0.6707915151297489,0.0,0.6299028071020485,0.711783336897983,0.6707915151297489,0.6707915151297489
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,query_only,3,5,145,0.3841111111111089,0.0,0.3649886582647181,0.4017096412556054,0.3841111111111089,0.3841111111111089,0.825250632591809,1.2412670766236366e-16,0.7917050882213286,0.8578552948329103,0.8252506325918089,0.8252506325918089,0.4823640910230683,6.206335383118183e-17,0.4621327376072073,0.5023601380332112,0.48236409102306826,0.48236409102306826
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,query_only,5,5,145,0.303222222222217,0.0,0.28468167774258807,0.324712364029902,0.303222222222217,0.303222222222217,0.8951927928280871,0.0,0.8699104496941126,0.9194168918020668,0.8951927928280871,0.8951927928280871,0.41154590801355395,0.0,0.390675536236281,0.4330921795872748,0.41154590801355395,0.41154590801355395
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,query_only,10,5,145,0.24923756613756726,3.1031676915590914e-17,0.22603342075267105,0.2734226602355066,0.24923756613756723,0.24923756613756723,0.9662135317841202,0.0,0.9537078776105928,0.9774399222565392,0.9662135317841202,0.9662135317841202,0.35623669516476003,0.0,0.3298601838018315,0.3844237098198133,0.35623669516476003,0.35623669516476003
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,sbert,1,5,145,0.706,0.0,0.6525913610610256,0.7566733817701453,0.706,0.706,0.5735279029249624,0.0,0.5259150384226257,0.6228513852787421,0.5735279029249624,0.5735279029249624,0.6020525781408123,0.0,0.5531761819140676,0.6529328692383735,0.6020525781408123,0.6020525781408123
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,sbert,3,5,145,0.37699999999999795,0.0,0.35775436024918533,0.39699142298505163,0.37699999999999795,0.37699999999999795,0.7958964238376001,0.0,0.7524657599216877,0.836186909739571,0.7958964238376001,0.7958964238376001,0.4689059861649635,6.206335383118183e-17,0.44499471572926974,0.4917800902770741,0.46890598616496343,0.46890598616496343
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,sbert,5,5,145,0.29868888888888423,0.0,0.2785159746055543,0.3182988498622588,0.29868888888888423,0.29868888888888423,0.8700177900530847,0.0,0.8361866991077129,0.9020325951149205,0.8700177900530847,0.8700177900530847,0.4032806547483007,0.0,0.37968994450721394,0.42689684957240515,0.4032806547483007,0.4032806547483007
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,sbert,10,5,145,0.24863756613756727,0.0,0.22539071778181038,0.2728800970248256,0.24863756613756727,0.24863756613756727,0.9645691927897809,0.0,0.9523716573823301,0.9758091007638431,0.9645691927897809,0.9645691927897809,0.3554526440553124,0.0,0.327829157122879,0.38422127323526095,0.3554526440553124,0.3554526440553124
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,tfidf,1,5,145,0.7633333333333333,0.0,0.7174102393617021,0.8058707741821045,0.7633333333333333,0.7633333333333333,0.6345687759408355,0.0,0.5918718188341999,0.6759688446980694,0.6345687759408355,0.6345687759408355,0.6627638626079788,0.0,0.6198755485881037,0.702561848344009,0.6627638626079788,0.6627638626079788
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,tfidf,3,5,145,0.3823333333333313,0.0,0.3646398873109631,0.40016848469899696,0.3823333333333313,0.3823333333333313,0.8171429227090987,0.0,0.7818918412315973,0.8521191289760246,0.8171429227090987,0.8171429227090987,0.4786531740246901,0.0,0.4568394389622608,0.4993204571361391,0.4786531740246901,0.4786531740246901
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,tfidf,5,5,145,0.2993555555555506,0.0,0.279919558893098,0.3191652450321543,0.2993555555555506,0.2993555555555506,0.8824503926356865,0.0,0.8538291834095707,0.908347423166994,0.8824503926356865,0.8824503926356865,0.40624819654602834,0.0,0.38447179222602845,0.4285288989875152,0.40624819654602834,0.40624819654602834
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,predicted,tfidf,10,5,145,0.24803756613756725,0.0,0.225543924510709,0.2730109268713387,0.24803756613756725,0.24803756613756725,0.9608888129844011,0.0,0.9466813009095923,0.9733109675192333,0.9608888129844011,0.9608888129844011,0.354391896004213,0.0,0.327443804014153,0.3835505763526576,0.354391896004213,0.354391896004213
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,bm25,1,5,145,0.8066666666666666,0.0,0.7680485567514678,0.8431007956649976,0.8066666666666666,0.8066666666666666,0.669523629420689,0.0,0.6314198770332117,0.7068750070024183,0.669523629420689,0.669523629420689,0.6993632563514905,0.0,0.6622782597164556,0.733885000551708,0.6993632563514905,0.6993632563514905
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,bm25,3,5,145,0.38788888888888695,0.0,0.37069491827348694,0.404196059098088,0.38788888888888695,0.38788888888888695,0.8306527351189107,1.2412670766236366e-16,0.798263257346342,0.8611369947540427,0.8306527351189108,0.8306527351189108,0.4864023951739114,0.0,0.4671234477100156,0.5050747870613815,0.4864023951739114,0.4864023951739114
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,bm25,5,5,145,0.3032222222222171,0.0,0.28387797425524797,0.3234510769012913,0.3032222222222171,0.3032222222222171,0.8913173312526246,0.0,0.866012502448315,0.9159791055492339,0.8913173312526246,0.8913173312526246,0.41090634833575923,6.206335383118183e-17,0.3897844648121952,0.4334866019667397,0.4109063483357592,0.4109063483357592
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,bm25,10,5,145,0.24663756613756732,3.1031676915590914e-17,0.22390460655947073,0.2706089123936449,0.2466375661375673,0.2466375661375673,0.9592554075009959,0.0,0.9446331183467838,0.9719895137969399,0.9592554075009959,0.9592554075009959,0.3529582574411937,0.0,0.32469763665863177,0.3833130612720985,0.3529582574411937,0.3529582574411937
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,full,1,5,145,0.7817333333333333,0.005469105147198308,0.7330619788145143,0.8263348392183605,0.776,0.7886666666666666,0.6397002960873558,0.0048745661408712655,0.5971507127789372,0.6840129462930657,0.634762518309578,0.6460625183095781,0.670504550242784,0.0049503787991502105,0.6268857158377135,0.7132132993235898,0.6655904088286426,0.6769883886266224
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,full,3,5,145,0.39202222222222055,0.0010493972402773187,0.3760493555001147,0.40745440432758434,0.3909999999999982,0.393444444444443,0.8435186316298076,0.0027169775005708853,0.8171467260665743,0.8699016222194206,0.8404683574595333,0.8469350241261998,0.4926170355948362,0.0014953817926271888,0.47612389318905,0.5086468476359496,0.4910269392859164,0.49452551478449186
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,full,5,5,145,0.30644888888888355,0.0007854227453346427,0.2885024780160191,0.3260304255319148,0.30548888888888354,0.3074888888888837,0.9055563281816227,0.0016881637996583503,0.8819922255494463,0.9271549506342893,0.9028899308752254,0.9074682137035082,0.41604097680097585,0.0009415566069884585,0.39638020476109925,0.4362049360992774,0.4147522905199365,0.4172778422013707
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,full,10,5,145,0.24922423280423406,8.692269873604277e-05,0.2260554499739486,0.2739403622289715,0.24910423280423402,0.24930423280423405,0.9668923555529437,0.000531437893691561,0.95464079849358,0.9777980482764831,0.9662289885495767,0.9676377427583309,0.3562772195557903,0.00010074993463685152,0.32972500308878794,0.38552009739506393,0.35614880816211575,0.3563856886305752
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lead_k,1,5,145,0.6953333333333334,0.0,0.6385730553734511,0.7536058781739566,0.6953333333333334,0.6953333333333334,0.5517569627540224,0.0,0.49368426483868433,0.6101509315544614,0.5517569627540224,0.5517569627540224,0.5826696055578396,0.0,0.5218820412803579,0.637789240666206,0.5826696055578396,0.5826696055578396
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lead_k,3,5,145,0.3381111111111075,0.0,0.315758473593089,0.362494938092174,0.3381111111111075,0.3381111111111075,0.6923502218913986,0.0,0.6366529009537766,0.7427675869506052,0.6923502218913986,0.6923502218913986,0.41374812599394584,6.206335383118183e-17,0.38268722266477784,0.4423800955320415,0.4137481259939459,0.4137481259939459
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lead_k,5,5,145,0.2773555555555514,0.0,0.25508672510089003,0.3008456201949935,0.2773555555555514,0.2773555555555514,0.7825620161973111,0.0,0.7348907096664054,0.8304269760413021,0.7825620161973111,0.7825620161973111,0.37088156144394285,0.0,0.34241438560817,0.39981746944435365,0.37088156144394285,0.37088156144394285
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lead_k,10,5,145,0.2369042328042331,0.0,0.2119306687645477,0.2635929635932816,0.2369042328042331,0.2369042328042331,0.885861039831628,0.0,0.8450867889411742,0.9231753727433359,0.885861039831628,0.885861039831628,0.33640418939335975,0.0,0.3050523900000779,0.36857508256881305,0.33640418939335975,0.33640418939335975
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lexcue,1,5,145,0.5386666666666666,0.0,0.4730232000357737,0.6020408163265306,0.5386666666666666,0.5386666666666666,0.4178781434252021,0.0,0.35431819107396656,0.47653324794641555,0.4178781434252021,0.4178781434252021,0.44319768118591574,0.0,0.3799794858161166,0.5031826198249616,0.44319768118591574,0.44319768118591574
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lexcue,3,5,145,0.348111111111108,0.0,0.3218031249434662,0.37269166054657743,0.348111111111108,0.348111111111108,0.718861835278012,0.0,0.6618117316013119,0.7716709435825994,0.718861835278012,0.718861835278012,0.42721862469602334,0.0,0.3954376967699149,0.4582784975968175,0.42721862469602334,0.42721862469602334
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lexcue,5,5,145,0.2841555555555513,0.0,0.2615670526004987,0.3075545050080132,0.2841555555555513,0.2841555555555513,0.8159831173184118,1.2412670766236366e-16,0.7694650250112364,0.8575625455144579,0.8159831173184119,0.8159831173184119,0.38149780625291274,0.0,0.35468634762419815,0.4098767107100879,0.38149780625291274,0.38149780625291274
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,lexcue,10,5,145,0.2431042328042337,3.1031676915590914e-17,0.2203339557523236,0.268975344311271,0.24310423280423368,0.24310423280423368,0.9291489815195701,0.0,0.904155610280644,0.9528185152660767,0.9291489815195701,0.9291489815195701,0.34651981662534315,0.0,0.318244331093528,0.37637390970845647,0.34651981662534315,0.34651981662534315
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_graph,1,5,145,0.7778666666666666,0.004770278351999532,0.7271060855695096,0.8241631234808805,0.7733333333333333,0.7846666666666666,0.6362002960873557,0.003912386155800372,0.5922381428681811,0.6790652383932113,0.632762518309578,0.6415625183095779,0.6668956613538951,0.004061187590274988,0.619929195141247,0.707947571617068,0.6634494997377335,0.6725883886266223
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_graph,3,5,145,0.3917555555555539,0.0009635325950524973,0.37701362157351354,0.407723935886613,0.390777777777776,0.3932222222222208,0.8430241871853633,0.0025567653999453537,0.8150111838374423,0.8704765023254802,0.839762801903978,0.8465183574595335,0.4923266689244696,0.0013678577049433482,0.47576123500831263,0.50864050103947,0.49075131121028837,0.49430059895957607
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_graph,5,5,145,0.30588888888888366,0.0004521553322084078,0.28844623796384916,0.32526467371093304,0.3053555555555502,0.306422222222217,0.9041078673831617,0.0011973273230695232,0.8793870928196206,0.9250852026662478,0.9022677086530032,0.9053732642085587,0.415247362376185,0.0005269978568375054,0.39542150702652945,0.4354952481040777,0.41444810581575187,0.41579231106583964
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_graph,10,5,145,0.24923756613756734,0.00013333333333336722,0.2258037503451589,0.27427660333557174,0.24910423280423394,0.24943756613756735,0.9668660931116811,0.0006518218403174931,0.9548687518017704,0.9778908999912633,0.965865984886573,0.9674395298601182,0.35626418033295704,0.00018925160170610902,0.3284624437893777,0.3860574530373149,0.3560125308323602,0.356526367677776
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_role,1,5,145,0.7793333333333333,0.0,0.7337208861487617,0.8215022999664119,0.7793333333333333,0.7793333333333333,0.6424291849762447,0.0,0.6007935637803802,0.6810709031998982,0.6424291849762447,0.6424291849762447,0.6721703030085368,0.0,0.6321186568177674,0.7131547042793226,0.6721703030085368,0.6721703030085368
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_role,3,5,145,0.38611111111110913,0.0,0.36849751164679995,0.40471435102977155,0.38611111111110913,0.38611111111110913,0.8275180929092689,0.0,0.7936447496806558,0.8594625993784503,0.8275180929092689,0.8275180929092689,0.48404085869983604,6.206335383118183e-17,0.4637287496546684,0.5041750565929578,0.484040858699836,0.484040858699836
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_role,5,5,145,0.3037555555555503,0.0,0.28546370159243384,0.3227560245403144,0.3037555555555503,0.3037555555555503,0.8973581607934549,0.0,0.8733260549956469,0.9204539596281965,0.8973581607934549,0.8973581607934549,0.4124698094933378,0.0,0.3926628071503467,0.4344912627864548,0.4124698094933378,0.4124698094933378
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,no_role,10,5,145,0.2491708994709007,0.0,0.22664258162091377,0.27292336200854594,0.2491708994709007,0.2491708994709007,0.9664678052883936,0.0,0.9531648366448888,0.9777722992314218,0.9664678052883936,0.9664678052883936,0.35624390526544836,0.0,0.33032179814398965,0.385150686154657,0.35624390526544836,0.35624390526544836
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,query_only,1,5,145,0.778,0.0,0.734210148215366,0.8191511131752344,0.778,0.778,0.6410672802143399,0.0,0.6000032833351052,0.6797811417620439,0.6410672802143399,0.6410672802143399,0.6707915151297489,0.0,0.6289355405405295,0.7103928030394945,0.6707915151297489,0.6707915151297489
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,query_only,3,5,145,0.3841111111111089,0.0,0.36585306996892364,0.4025931116131292,0.3841111111111089,0.3841111111111089,0.825250632591809,1.2412670766236366e-16,0.7908131503344955,0.8586896205295056,0.8252506325918089,0.8252506325918089,0.4823640910230683,6.206335383118183e-17,0.461976952973057,0.5024398893910519,0.48236409102306826,0.48236409102306826
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,query_only,5,5,145,0.303222222222217,0.0,0.28368261946386936,0.3231224966498674,0.303222222222217,0.303222222222217,0.8951927928280871,0.0,0.870811561072701,0.9185059195292674,0.8951927928280871,0.8951927928280871,0.41154590801355395,0.0,0.38994241400325746,0.43355785001311314,0.41154590801355395,0.41154590801355395
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,query_only,10,5,145,0.24923756613756726,3.1031676915590914e-17,0.22606920259888666,0.2735903897051767,0.24923756613756723,0.24923756613756723,0.9662135317841202,0.0,0.9536626562696362,0.9778134263969758,0.9662135317841202,0.9662135317841202,0.35623669516476003,0.0,0.32891221950639254,0.3848122623789089,0.35623669516476003,0.35623669516476003
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,sbert,1,5,145,0.706,0.0,0.6498050010082678,0.7543988974900305,0.706,0.706,0.5735279029249624,0.0,0.524051463450027,0.6230326300423985,0.5735279029249624,0.5735279029249624,0.6020525781408123,0.0,0.5464623106632082,0.6521291406397238,0.6020525781408123,0.6020525781408123
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,sbert,3,5,145,0.37699999999999795,0.0,0.356402239033607,0.39666926960072246,0.37699999999999795,0.37699999999999795,0.7958964238376001,0.0,0.7523468972700145,0.8355039958159152,0.7958964238376001,0.7958964238376001,0.4689059861649635,6.206335383118183e-17,0.4451942897310891,0.4916692933888629,0.46890598616496343,0.46890598616496343
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,sbert,5,5,145,0.29868888888888423,0.0,0.27883508551795183,0.31973128960295594,0.29868888888888423,0.29868888888888423,0.8700177900530847,0.0,0.836415757020967,0.9012499173831626,0.8700177900530847,0.8700177900530847,0.4032806547483007,0.0,0.37991885211608256,0.42650310592131946,0.4032806547483007,0.4032806547483007
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,sbert,10,5,145,0.24863756613756727,0.0,0.22523439333020542,0.2731159980068074,0.24863756613756727,0.24863756613756727,0.9645691927897809,0.0,0.9522248992278316,0.9765983502934301,0.9645691927897809,0.9645691927897809,0.3554526440553124,0.0,0.32757808810584527,0.3843600281979083,0.3554526440553124,0.3554526440553124
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,tfidf,1,5,145,0.7633333333333333,0.0,0.7189607155973093,0.805407308134625,0.7633333333333333,0.7633333333333333,0.6345687759408355,0.0,0.592611050808549,0.6759267558845398,0.6345687759408355,0.6345687759408355,0.6627638626079788,0.0,0.6203699266449909,0.7037932791504684,0.6627638626079788,0.6627638626079788
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,tfidf,3,5,145,0.3823333333333313,0.0,0.3643107347435031,0.40082257692198037,0.3823333333333313,0.3823333333333313,0.8171429227090987,0.0,0.7827090697258333,0.8498321187602685,0.8171429227090987,0.8171429227090987,0.4786531740246901,0.0,0.4578036557361076,0.49903043626813454,0.4786531740246901,0.4786531740246901
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,tfidf,5,5,145,0.2993555555555506,0.0,0.2794993130506217,0.31994822127494194,0.2993555555555506,0.2993555555555506,0.8824503926356865,0.0,0.8546826512083802,0.9084941238726462,0.8824503926356865,0.8824503926356865,0.40624819654602834,0.0,0.38596793607049645,0.4288518497392625,0.40624819654602834,0.40624819654602834
f77083b98c269180bd3cd458211a5948837596f73fef592ca5a8bb463726b247,oracle,tfidf,10,5,145,0.24803756613756725,0.0,0.22459095406751853,0.2721917206428398,0.24803756613756725,0.24803756613756725,0.9608888129844011,0.0,0.9465229857177581,0.974007229830894,0.9608888129844011,0.9608888129844011,0.354391896004213,0.0,0.3271425869955171,0.3843268521042472,0.354391896004213,0.354391896004213
