paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,run_status
p4,pareto_quality,Control-DEOnly,mechanism_control,18,0.27511267,0.26620041,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085662,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,19,0.26655202,0.25837792,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087415,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,20,0.26411531,0.25541275,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088298,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,21,0.27037501,0.26141420,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086722,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,22,0.27659161,0.26730301,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086580,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,23,0.24719752,0.23860132,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086390,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,24,0.26820334,0.25996053,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085954,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,25,0.27115514,0.26284698,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087125,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,26,0.27430822,0.26483014,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087390,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,27,0.27803851,0.26869477,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086815,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,28,0.25293752,0.24556673,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085813,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,29,0.27258422,0.26396769,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086612,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,0,0.26544871,0.25632910,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066742,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,1,0.26883205,0.25922404,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069143,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,2,0.26804884,0.25982215,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067042,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,3,0.25717397,0.24823059,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066430,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,4,0.26621012,0.25764026,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066457,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,5,0.27237821,0.26380363,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067564,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,6,0.27579087,0.26592667,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068759,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,7,0.27138214,0.26295882,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066571,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,8,0.26787098,0.25932026,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067029,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,9,0.26809720,0.25895710,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069291,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,10,0.26769694,0.25861899,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068888,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,11,0.27247065,0.26276691,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067318,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,12,0.27187379,0.26272162,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066322,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,13,0.27023970,0.26104309,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066554,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,14,0.26955125,0.26139168,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066210,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,15,0.24415612,0.23632334,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066891,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,16,0.28022650,0.27065940,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068999,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,17,0.26767848,0.25866206,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067226,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,18,0.27140387,0.26295530,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.071062,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,19,0.25691065,0.24857177,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068847,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,20,0.26760213,0.25847201,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066616,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,21,0.26534194,0.25687301,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068060,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,22,0.26580596,0.25681037,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067230,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,23,0.27276914,0.26318782,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068281,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,24,0.26849162,0.25959301,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066782,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,25,0.26317449,0.25503020,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068200,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,26,0.26747857,0.25865303,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066682,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,27,0.25006758,0.24054599,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066802,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,28,0.25657544,0.24803745,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068627,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-FixedWorstK,mechanism_control,29,0.26846260,0.26035287,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066950,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,0,0.26273972,0.25813816,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.091714,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,1,0.25261179,0.24809402,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062068,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,2,0.24100487,0.23683566,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063124,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,3,0.25489326,0.25069052,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062678,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,4,0.24997414,0.24593082,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061750,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,5,0.24925872,0.24544558,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062297,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,6,0.23448288,0.23089071,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062206,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,7,0.23130671,0.22793630,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061838,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,8,0.25499872,0.25046277,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061481,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,9,0.23446229,0.23056638,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063099,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,10,0.23973138,0.23618014,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063507,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,11,0.24881178,0.24481272,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062937,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,12,0.25055343,0.24636712,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063365,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,13,0.24343814,0.23977420,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066169,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,14,0.24919774,0.24564876,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062012,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,15,0.22875089,0.22543270,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063959,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,16,0.24823920,0.24409949,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063171,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,17,0.25529161,0.25106040,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063485,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,18,0.25410916,0.24995947,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062329,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,19,0.25801479,0.25359232,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061812,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,20,0.22558123,0.22140551,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063842,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,21,0.23236586,0.22830194,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061527,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,22,0.25507296,0.25060057,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.064227,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,23,0.25168851,0.24738263,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060908,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,24,0.24779699,0.24386842,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062961,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,25,0.24593165,0.24242440,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062349,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,26,0.24490479,0.24146995,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062827,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,27,0.25518525,0.25070525,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062312,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,28,0.23804243,0.23430250,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062292,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-GAOnly,mechanism_control,29,0.24984043,0.24598742,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063030,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,0,0.24438438,0.24187141,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089588,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,1,0.26056570,0.25604150,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088448,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,2,0.25810004,0.25400646,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086312,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,3,0.24964203,0.24639784,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086826,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,4,0.25252009,0.24837222,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088639,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,5,0.24412937,0.23966526,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086527,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,6,0.25335734,0.24942893,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087611,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,7,0.25466759,0.25052236,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088534,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,8,0.25305967,0.24931789,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086738,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,9,0.24622539,0.24190306,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089204,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,10,0.25825368,0.25474604,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086991,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,11,0.24047217,0.23633968,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087977,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,12,0.24402054,0.24044521,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.090679,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,13,0.25517957,0.25112586,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088323,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,14,0.24432379,0.24004715,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088809,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,15,0.25142643,0.24691393,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086723,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,16,0.25939205,0.25484090,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087367,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,17,0.24980255,0.24588386,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089091,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,18,0.24605261,0.24198941,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086309,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,19,0.24895134,0.24542069,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087181,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,20,0.22684060,0.22394219,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088193,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,21,0.25434647,0.24985007,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087940,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,22,0.24530011,0.24151042,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089306,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,23,0.22950293,0.22647231,37,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088827,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,24,0.24309904,0.24009854,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086919,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,25,0.24884881,0.24485031,37,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087687,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,26,0.24745733,0.24319563,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088081,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,27,0.25345634,0.24935169,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088093,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,28,0.25077431,0.24719082,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088824,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-DEOnly,mechanism_control,29,0.23953386,0.23576497,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087004,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,0,0.24657753,0.24284482,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068110,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,1,0.25735766,0.25280084,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067835,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,2,0.24632144,0.24237134,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.070080,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,3,0.24977673,0.24633395,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067848,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,4,0.24775818,0.24371884,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069683,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,5,0.23862376,0.23484906,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067966,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,6,0.25450632,0.25032988,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066935,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,7,0.25838032,0.25410343,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068456,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,8,0.24436986,0.24056975,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067938,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,9,0.24828967,0.24453784,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067063,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,10,0.26323978,0.25860432,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068928,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,11,0.26060590,0.25600509,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068030,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,12,0.22970438,0.22598532,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067446,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,13,0.24856174,0.24439991,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066419,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,14,0.25365674,0.24935673,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068569,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,15,0.26503686,0.26020228,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069971,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,16,0.26178539,0.25717675,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068056,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,17,0.25131785,0.24710668,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.070177,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,18,0.25722925,0.25260734,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068374,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,19,0.25474637,0.25060726,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067094,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,20,0.22725158,0.22320804,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069226,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,21,0.26245912,0.25780358,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068589,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,22,0.25847507,0.25409656,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068636,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,23,0.25749898,0.25293201,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068199,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,24,0.25769230,0.25317896,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067701,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,25,0.25024016,0.24636008,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067097,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,26,0.24684948,0.24322511,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067930,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,27,0.25562456,0.25118944,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068879,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,28,0.25427103,0.25017192,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067122,real_shield_mechanism_controls_20260810
p4,unseen_stress_generalization,Control-FixedWorstK,mechanism_control,29,0.26179758,0.25718848,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068499,real_shield_mechanism_controls_20260810
