paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p4,pareto_quality,GA,baseline,19,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005470,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,20,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.004852,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,21,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005456,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,22,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005148,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,23,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005105,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,24,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005132,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,25,0.21628380,0.21364413,1,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005291,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,26,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005106,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,27,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005070,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,28,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.006805,public_simbench_planning_v2_real_moea
p4,pareto_quality,GA,baseline,29,0.20339672,0.20105542,1,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.013020,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,0,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000692,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,1,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000677,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,2,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000673,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,3,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000665,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,4,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000656,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,5,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000652,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,6,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000651,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,7,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000654,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,8,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000646,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,9,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000664,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,10,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000651,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,11,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000771,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,12,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000436,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,13,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000336,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,14,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000473,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,15,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000344,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,16,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000316,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,17,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000312,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,18,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000330,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,19,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000306,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,20,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000300,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,21,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000306,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,22,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000454,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,23,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000343,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,24,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000428,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,25,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000338,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,26,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000369,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,27,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000357,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,28,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000340,public_simbench_planning_v2_real_moea
p4,pareto_quality,Weighted Sum,baseline,29,0.02050950,0.01872905,1,0.94858635,0.12578208,0.22373973,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000315,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,0,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000307,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,1,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000353,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,2,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000318,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,3,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000301,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,4,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000431,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,5,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000341,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,6,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000330,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,7,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000309,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,8,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000390,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,9,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000403,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,10,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000315,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,11,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000301,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,12,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000308,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,13,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,14,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000302,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,15,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000295,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,16,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000295,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,17,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000376,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,18,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000320,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,19,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000381,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,20,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000355,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,21,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000304,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,22,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000443,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,23,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000401,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,24,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000337,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,25,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000311,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,26,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000354,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,27,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000333,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,28,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000372,public_simbench_planning_v2_real_moea
p4,pareto_quality,Deterministic Planning,baseline,29,0.02440943,0.02309090,1,0.99620923,0.14225455,0.20910586,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000325,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,0,0.26927672,0.26087801,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.104962,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,1,0.27023616,0.26117103,39,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.074089,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,2,0.28225691,0.27240447,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.071462,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,3,0.27599082,0.26681793,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.070127,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,4,0.26971449,0.26095962,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.069019,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,5,0.24930461,0.24108362,39,0.99257520,0.14088364,0.20683025,0.00034416,1.00000000,1.00000000,12,0.01765584,0.00000000,0.074121,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,6,0.26969494,0.26091277,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.069155,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,7,0.24917174,0.23948957,39,0.90563849,0.14219490,0.20610774,0.00000384,1.00000000,1.00000000,12,0.01799616,0.00000000,0.074511,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,8,0.26286318,0.25468549,39,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,1.00000000,13,0.01799446,0.00000000,0.114756,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,9,0.25140887,0.24361779,39,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.107269,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,10,0.25677949,0.24838289,39,0.99148859,0.14187477,0.20322604,0.00000682,0.92963690,1.00000000,13,0.01799318,0.00000000,0.069899,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,11,0.27190308,0.26185505,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.097514,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,12,0.27823366,0.26888005,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.078307,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,13,0.27857220,0.26902186,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.070038,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,14,0.26292126,0.25364775,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.069683,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,15,0.24480029,0.23667881,39,0.99588098,0.14085289,0.20643163,0.00034565,0.93920707,0.99750394,12,0.01765435,0.00000000,0.069523,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,16,0.27739649,0.26808645,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.069979,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,17,0.24463778,0.23532786,38,0.93925436,0.14100767,0.20746968,0.00034374,0.99163016,1.00000000,11,0.01765626,0.00000000,0.077858,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,18,0.27641659,0.26729752,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.072434,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,19,0.27321752,0.26443679,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.067921,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,20,0.26866018,0.25969059,39,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,1.00000000,13,0.01799446,0.00000000,0.078732,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,21,0.28096482,0.27129619,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.077996,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,22,0.26278846,0.25353271,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.071598,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,23,0.27399643,0.26457349,39,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.075674,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,24,0.24870701,0.24054582,39,0.99257520,0.14088364,0.20683025,0.00034416,1.00000000,1.00000000,12,0.01765584,0.00000000,0.070521,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,25,0.27617202,0.26713493,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.072136,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,26,0.27019710,0.26156258,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.068699,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,27,0.27254239,0.26335666,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.069959,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,28,0.26416643,0.25607461,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.070840,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoScenarioScreen,ablation,29,0.26454391,0.25545515,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.071976,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,0,0.25911050,0.25086217,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,1.00000000,13,0.01799446,0.00000000,0.083156,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,1,0.26137539,0.25238556,39,0.98487702,0.14193628,0.20402329,0.00000384,1.00000000,1.00000000,13,0.01799616,0.00000000,0.052708,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,2,0.24220726,0.23502170,40,0.96709164,0.14202185,0.20490774,0.00000490,1.00000000,1.00000000,13,0.01799510,0.00000000,0.061353,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,3,0.24656948,0.23812676,39,0.95743858,0.14205839,0.20523163,0.00000661,0.94894426,1.00000000,13,0.01799339,0.00000000,0.052178,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,4,0.24522490,0.23719734,40,0.91859734,0.14212760,0.20538523,0.00000362,1.00000000,1.00000000,12,0.01799638,0.00000000,0.056132,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,5,0.23491705,0.22649823,39,0.95743858,0.14205839,0.20523163,0.00000661,0.94894426,1.00000000,13,0.01799339,0.00000000,0.054478,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,6,0.20833697,0.19578429,39,0.97549090,0.13653520,0.21040858,0.00000277,0.92484992,0.99069762,10,0.01799723,0.00000000,0.053306,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,7,0.24539243,0.23773699,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,1.00000000,13,0.01799446,0.00000000,0.051408,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,8,0.25212028,0.24399991,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.054172,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,9,0.25765188,0.24966070,40,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.051396,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,10,0.22795991,0.21758924,39,0.89598543,0.14223144,0.20643163,0.00000554,0.94115233,0.99831426,12,0.01799446,0.00000000,0.051675,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,11,0.26175525,0.25341759,40,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.051621,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,12,0.21951691,0.20456453,40,0.95261205,0.14207666,0.20539357,0.00000746,0.88872923,0.98171097,13,0.01799254,0.00000000,0.057169,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,13,0.24258411,0.23381040,40,0.90081196,0.14221317,0.20626968,0.00000469,1.00000000,1.00000000,12,0.01799531,0.00000000,0.051176,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,14,0.23391907,0.22647111,40,0.94930626,0.14210742,0.20579219,0.00000597,0.99552340,1.00000000,13,0.01799403,0.00000000,0.051402,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,15,0.23927685,0.23065684,40,0.98722203,0.14090918,0.20699219,0.00034180,0.98467756,1.00000000,12,0.01765820,0.00000000,0.050695,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,16,0.24719731,0.23907074,40,0.98774867,0.14090191,0.20699219,0.00034501,0.98578621,1.00000000,12,0.01765499,0.00000000,0.052073,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,17,0.25422790,0.24625298,39,0.96709164,0.14202185,0.20490774,0.00000490,1.00000000,1.00000000,13,0.01799510,0.00000000,0.057356,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,18,0.23829304,0.23044168,39,0.95743858,0.14205839,0.20523163,0.00000661,0.94894426,1.00000000,13,0.01799339,0.00000000,0.050592,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,19,0.23793765,0.23150024,40,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.064615,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,20,0.25004210,0.24244005,40,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.056121,public_simbench_planning_v2_real_moea
p4,pareto_quality,Ablation-NoRepair,ablation,21,0.26187757,0.25382578,39,0.94120924,0.14202376,0.20433884,0.00000170,1.00000000,1.00000000,12,0.01799830,0.00000000,0.050489,public_simbench_planning_v2_real_moea
