run_namespace,cap,horizon_hours,method,method_role,selection_objective,blend_mode,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,runtime_s,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,detection_threshold,threshold_status,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,6,97,0.626110,0.0454214923,0.0781755594,0.0000000000,0.0000000000,0.0000000000,0.2561132561,0.1541440744,0.7566539924,0.1222189427,0.1020905332,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,7,109,0.606213,0.0439244940,0.0841748470,0.0608108108,0.2250000000,0.0351562500,0.2040816327,0.1331018519,0.4372623574,0.1342842384,0.1087772480,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,7,109,0.606213,0.0439244940,0.0841748470,0.0608108108,0.2250000000,0.0351562500,0.2040816327,0.1331018519,0.4372623574,0.1342842384,0.1087772480,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,7,109,0.606213,0.0450385764,0.0806436906,0.0000000000,0.0000000000,0.0000000000,0.2389843167,0.1486988848,0.6083650190,0.1259478880,0.1047172479,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,7,109,0.606213,0.0465440485,0.0800322100,0.0076628352,0.2000000000,0.0039062500,0.2525906736,0.1522248244,0.7414448669,0.1187668995,0.1018344860,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,7,109,0.626501,0.0457657855,0.0788891099,0.0000000000,0.0000000000,0.0000000000,0.2491716368,0.1508828250,0.7148288973,0.1246954650,0.1044270513,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,7,109,0.626501,0.0437569299,0.0832199740,0.0802675585,0.2790697674,0.0468750000,0.2137931034,0.1382385730,0.4714828897,0.1331655653,0.1073445557,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,7,109,0.626501,0.0445683824,0.0796604889,0.0000000000,0.0000000000,0.0000000000,0.2492537313,0.1550603528,0.6349809886,0.1283209109,0.1052362642,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,7,109,0.626501,0.0457657855,0.0788891099,0.0000000000,0.0000000000,0.0000000000,0.2491716368,0.1508828250,0.7148288973,0.1246954650,0.1044270513,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,5,NA,8,127,0.568759,0.0439011211,0.0833129434,0.0481099656,0.2000000000,0.0273437500,0.2115059222,0.1360174102,0.4752851711,0.1325768000,0.1069262620,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,5,NA,8,127,0.568759,0.0439011211,0.0833129434,0.0481099656,0.2000000000,0.0273437500,0.2115059222,0.1360174102,0.4752851711,0.1325768000,0.1069262620,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,5,NA,8,127,0.568759,0.0432254065,0.0801177996,0.0000000000,0.0000000000,0.0000000000,0.2388758782,0.1502946955,0.5817490494,0.1304156187,0.1060048214,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,5,NA,8,127,0.568759,0.0429794418,0.0797483684,0.0000000000,0.0000000000,0.0000000000,0.2443438914,0.1523988711,0.6159695817,0.1289856699,0.1061092929,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,8,127,0.587445,0.0429794418,0.0797483684,0.0000000000,0.0000000000,0.0000000000,0.2443438914,0.1523988711,0.6159695817,0.1289856699,0.1061092929,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,8,127,0.587445,0.0439011211,0.0833129434,0.0481099656,0.2000000000,0.0273437500,0.2115059222,0.1360174102,0.4752851711,0.1325768000,0.1069262620,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,8,127,0.587445,0.0432254065,0.0801177996,0.0000000000,0.0000000000,0.0000000000,0.2388758782,0.1502946955,0.5817490494,0.1304156187,0.1060048214,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,8,127,0.587445,0.0429794418,0.0797483684,0.0000000000,0.0000000000,0.0000000000,0.2443438914,0.1523988711,0.6159695817,0.1289856699,0.1061092929,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,9,139,0.546006,0.0440967983,0.0848580859,0.0662251656,0.2173913043,0.0390625000,0.2024647887,0.1317296678,0.4372623574,0.1349525166,0.1086349579,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,9,139,0.546006,0.0440967983,0.0848580859,0.0662251656,0.2173913043,0.0390625000,0.2024647887,0.1317296678,0.4372623574,0.1349525166,0.1086349579,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,9,139,0.546006,0.0440617124,0.0819200473,0.0076335878,0.1666666667,0.0039062500,0.2490211433,0.1568047337,0.6045627376,0.1297325749,0.1075671890,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,9,139,0.546006,0.0443711445,0.0820301658,0.0000000000,0.0000000000,0.0000000000,0.2565249814,0.1595547310,0.6539923954,0.1249877081,0.1072753490,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,9,139,0.564877,0.0444404232,0.0780396105,0.0000000000,0.0000000000,0.0000000000,0.2557077626,0.1543307087,0.7452471483,0.1236773397,0.1028229826,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,9,139,0.564877,0.0439606565,0.0844939803,0.0726072607,0.2340425532,0.0429687500,0.2175805048,0.1410835214,0.4752851711,0.1337872026,0.1078111978,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,9,139,0.564877,0.0440024361,0.0798176934,0.0000000000,0.0000000000,0.0000000000,0.2457438934,0.1525735294,0.6311787072,0.1282795143,0.1046749531,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,9,139,0.564877,0.0444404232,0.0780396105,0.0000000000,0.0000000000,0.0000000000,0.2557077626,0.1543307087,0.7452471483,0.1236773397,0.1028229826,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.80,1,DirectPolicyTransform-Privileged,privileged_control,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000269,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.3924050633,0.2440944882,1.0000000000,0.0000000000,0.0000000000,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,Persistence,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000164,0.0028058103,0.0147866816,0.7301587302,0.7301587302,0.7301587302,0.0000000000,0.0000000000,0.0000000000,0.0613896163,0.0100694860,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,Seasonal-24h,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000183,0.0079742550,0.0339935864,0.1746031746,0.1746031746,0.1746031746,0.1139240506,0.0708661417,0.2903225806,0.0714762886,0.0235254030,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,Ridge,baseline,mae,not_applicable,NA,NA,1e-06,0,deterministic,0.019726,0.0093962032,0.0363178538,0.5192307692,0.6585365854,0.4285714286,0.1413427562,0.0793650794,0.6451612903,0.0463915506,0.0280042495,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,Ridge,baseline,onset_f1,not_applicable,NA,NA,1e-06,0,deterministic,0.018525,0.0093962032,0.0363178538,0.5192307692,0.6585365854,0.4285714286,0.1413427562,0.0793650794,0.6451612903,0.0463915506,0.0280042495,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,10,NA,0,11,0.564723,0.0035960726,0.0171866165,0.7207207207,0.8333333333,0.6349206349,0.1341463415,0.0827067669,0.3548387097,0.0489200883,0.0128969812,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,0,11,0.564723,0.0035960726,0.0171866165,0.7207207207,0.8333333333,0.6349206349,0.1341463415,0.0827067669,0.3548387097,0.0489200883,0.0128969812,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,0,11,0.564723,0.0057876444,0.0184956829,0.7184466019,0.9250000000,0.5873015873,0.1516587678,0.0888888889,0.5161290323,0.0404777777,0.0184680982,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,0,11,0.564723,0.0080956853,0.0212816169,0.5454545455,0.9600000000,0.3809523810,0.1396648045,0.0764525994,0.8064516129,0.0339724906,0.0244571989,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,0,11,0.584342,0.0074891376,0.0226016643,0.0312500000,1.0000000000,0.0158730159,0.1288135593,0.0719696970,0.6129032258,0.0382008645,0.0235264160,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,0,11,0.584342,0.0036066900,0.0171240804,0.7027027027,0.8125000000,0.6190476190,0.1219512195,0.0751879699,0.3225806452,0.0489319152,0.0129350849,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,0,11,0.584342,0.0054821293,0.0191772475,0.7000000000,0.9459459459,0.5555555556,0.1641025641,0.0975609756,0.5161290323,0.0427999197,0.0179947132,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,0,11,0.584342,0.0074891376,0.0226016643,0.0312500000,1.0000000000,0.0158730159,0.1288135593,0.0719696970,0.6129032258,0.0382008645,0.0235264160,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,1,23,0.625283,0.0037308997,0.0181921664,0.7130434783,0.7884615385,0.6507936508,0.1333333333,0.0820895522,0.3548387097,0.0481284708,0.0133771447,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,1,23,0.625283,0.0037308997,0.0181921664,0.7130434783,0.7884615385,0.6507936508,0.1333333333,0.0820895522,0.3548387097,0.0481284708,0.0133771447,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,1,23,0.625283,0.0056897494,0.0189508564,0.6800000000,0.9189189189,0.5396825397,0.1306532663,0.0773809524,0.4193548387,0.0407894625,0.0178540389,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,1,23,0.625283,0.0077992847,0.0210967537,0.4337349398,0.9000000000,0.2857142857,0.1419753086,0.0784982935,0.7419354839,0.0344835669,0.0228675484,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,1,23,0.644269,0.0086947588,0.0228627896,0.0615384615,1.0000000000,0.0317460317,0.1497326203,0.0816326531,0.9032258065,0.0356218819,0.0238484159,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,1,23,0.644269,0.0037506492,0.0184310390,0.7027027027,0.8125000000,0.6190476190,0.1428571429,0.0875912409,0.3870967742,0.0477911218,0.0134224929,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,1,23,0.644269,0.0061051239,0.0196676765,0.5000000000,0.8800000000,0.3492063492,0.1414141414,0.0838323353,0.4516129032,0.0400506637,0.0182163303,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,1,23,0.644269,0.0086947588,0.0228627896,0.0615384615,1.0000000000,0.0317460317,0.1497326203,0.0816326531,0.9032258065,0.0356218819,0.0238484159,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,15,NA,2,47,0.532926,0.0035706913,0.0170215923,0.7304347826,0.8076923077,0.6666666667,0.1183431953,0.0724637681,0.3225806452,0.0477314581,0.0128058926,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,15,NA,2,47,0.532926,0.0035706913,0.0170215923,0.7304347826,0.8076923077,0.6666666667,0.1183431953,0.0724637681,0.3225806452,0.0477314581,0.0128058926,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,15,NA,2,47,0.532926,0.0052155863,0.0181599456,0.7115384615,0.9024390244,0.5873015873,0.1626794258,0.0955056180,0.5483870968,0.0411057620,0.0174985337,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,15,NA,2,47,0.532926,0.0069704939,0.0204727656,0.5744680851,0.8709677419,0.4285714286,0.1214057508,0.0673758865,0.6129032258,0.0360155259,0.0225859879,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,2,47,0.552188,0.0074364641,0.0235495581,0.0000000000,0.0000000000,0.0000000000,0.0981132075,0.0555555556,0.4193548387,0.0439122970,0.0230779258,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,2,47,0.552188,0.0036146378,0.0171984506,0.7500000000,0.8571428571,0.6666666667,0.1271676301,0.0774647887,0.3548387097,0.0482295021,0.0129362966,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,2,47,0.552188,0.0054420888,0.0196956493,0.6236559140,0.9666666667,0.4603174603,0.1428571429,0.0860927152,0.4193548387,0.0450900053,0.0177084202,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,2,47,0.552188,0.0074364641,0.0235495581,0.0000000000,0.0000000000,0.0000000000,0.0981132075,0.0555555556,0.4193548387,0.0439122970,0.0230779258,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,10,NA,3,59,0.543879,0.0035059111,0.0167915328,0.7222222222,0.8666666667,0.6190476190,0.1204819277,0.0740740741,0.3225806452,0.0485018739,0.0125734095,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,3,59,0.543879,0.0035059111,0.0167915328,0.7222222222,0.8666666667,0.6190476190,0.1204819277,0.0740740741,0.3225806452,0.0485018739,0.0125734095,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,3,59,0.543879,0.0052882638,0.0182644767,0.6990291262,0.9000000000,0.5714285714,0.1274509804,0.0751445087,0.4193548387,0.0415937141,0.0173985558,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,3,59,0.543879,0.0071910385,0.0211038459,0.5434782609,0.8620689655,0.3968253968,0.1519756839,0.0838926174,0.8064516129,0.0352468991,0.0226554108,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,3,59,0.563240,0.0082199106,0.0220057930,0.3456790123,0.7777777778,0.2222222222,0.1340482574,0.0730994152,0.8064516129,0.0341639262,0.0248059833,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,3,59,0.563240,0.0034992147,0.0167822778,0.7169811321,0.8837209302,0.6031746032,0.1204819277,0.0740740741,0.3225806452,0.0486125743,0.0125238488,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,3,59,0.563240,0.0057898976,0.0185656610,0.6930693069,0.9210526316,0.5555555556,0.1220657277,0.0714285714,0.4193548387,0.0408519686,0.0184150829,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,3,59,0.563240,0.0082199106,0.0220057930,0.3456790123,0.7777777778,0.2222222222,0.1340482574,0.0730994152,0.8064516129,0.0341639262,0.0248059833,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,4,71,0.608939,0.0035443908,0.0167434102,0.7241379310,0.7924528302,0.6666666667,0.1325301205,0.0814814815,0.3548387097,0.0492552937,0.0126859767,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,4,71,0.608939,0.0035443908,0.0167434102,0.7241379310,0.7924528302,0.6666666667,0.1325301205,0.0814814815,0.3548387097,0.0492552937,0.0126859767,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,4,71,0.608939,0.0053848402,0.0177467686,0.7592592593,0.9111111111,0.6507936508,0.1382488479,0.0806451613,0.4838709677,0.0408229168,0.0176898892,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,4,71,0.608939,0.0073834974,0.0202551696,0.5227272727,0.9200000000,0.3650793651,0.1473087819,0.0807453416,0.8387096774,0.0335439664,0.0232615773,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,4,71,0.627098,0.0087133107,0.0227719674,0.1428571429,0.7142857143,0.0793650794,0.1100917431,0.0608108108,0.5806451613,0.0402424219,0.0236794058,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,4,71,0.627098,0.0035483324,0.0168154845,0.7368421053,0.8235294118,0.6666666667,0.1219512195,0.0751879699,0.3225806452,0.0493882574,0.0127001224,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,4,71,0.627098,0.0060345152,0.0188068377,0.6804123711,0.9705882353,0.5238095238,0.1151832461,0.0687500000,0.3548387097,0.0445766257,0.0178441400,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,4,71,0.627098,0.0087133107,0.0227719674,0.1428571429,0.7142857143,0.0793650794,0.1100917431,0.0608108108,0.5806451613,0.0402424219,0.0236794058,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,5,83,0.599008,0.0035517630,0.0167867392,0.7652173913,0.8461538462,0.6984126984,0.0958083832,0.0588235294,0.2580645161,0.0500163807,0.0127383243,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,5,83,0.599008,0.0035517630,0.0167867392,0.7652173913,0.8461538462,0.6984126984,0.0958083832,0.0588235294,0.2580645161,0.0500163807,0.0127383243,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,5,83,0.599008,0.0050604551,0.0176416402,0.7547169811,0.9302325581,0.6349206349,0.1212121212,0.0718562874,0.3870967742,0.0431903578,0.0158423498,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,5,83,0.599008,0.0066952477,0.0195101099,0.6526315789,0.9687500000,0.4920634921,0.1348314607,0.0762711864,0.5806451613,0.0380893145,0.0193975054,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,5,83,0.619885,0.0078184182,0.0227026124,0.1194029851,1.0000000000,0.0634920635,0.1122807018,0.0629921260,0.5161290323,0.0422619092,0.0231008354,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,5,83,0.619885,0.0035469364,0.0168283702,0.7478260870,0.8269230769,0.6825396825,0.1090909091,0.0671641791,0.2903225806,0.0497649759,0.0127206413,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,5,83,0.619885,0.0056158183,0.0190565087,0.7070707071,0.9722222222,0.5555555556,0.1458333333,0.0869565217,0.4516129032,0.0451905286,0.0176708447,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,5,83,0.619885,0.0078184182,0.0227026124,0.1194029851,1.0000000000,0.0634920635,0.1122807018,0.0629921260,0.5161290323,0.0422619092,0.0231008354,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,6,97,0.624117,0.0034655533,0.0168259383,0.7747747748,0.8958333333,0.6825396825,0.1437125749,0.0882352941,0.3870967742,0.0473909743,0.0123993410,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
