paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,24,0.16488885,38,0.93690696,21.93467275,18.30850428,0.29737213,11,1096,1096,1.00000000,0.065354,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,25,0.16734328,39,0.88614922,26.70394247,18.44555204,0.32573559,11,923,923,0.94000000,0.055753,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,26,0.15948536,38,0.95573777,21.35209183,4.91646960,0.29957213,11,923,923,0.96078431,0.043993,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,27,0.16861689,39,0.94443656,29.73748178,1.10632800,0.32531588,12,1025,1025,0.89795918,0.044171,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,28,0.16324869,38,0.95375387,21.73919622,20.43418756,0.31527704,9,937,937,0.92727273,0.044562,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,29,0.16852221,38,0.80746876,26.28005875,20.44051204,0.34346915,10,949,949,0.96296296,0.045137,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,0,0.08423640,39,0.97787122,7.97932369,124.66790349,0.21245437,11,792,1112,0.97619048,0.042922,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,1,0.08326037,39,0.82135628,8.05002260,45.61757725,0.22274259,7,746,1066,0.92500000,0.042299,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,2,0.08120792,37,0.98343904,7.64737300,137.19900034,0.21609074,11,758,1078,0.95000000,0.042123,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,3,0.08686732,38,0.99038386,8.56583934,66.32995409,0.21066646,9,848,1168,0.98148148,0.041954,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,4,0.06535416,38,0.68896552,2.93749341,1.02964224,0.13226667,3,744,1064,0.95000000,0.042435,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,5,0.07544900,37,0.61185743,6.98377331,64.79253297,0.23191402,7,718,1038,0.97727273,0.041996,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,6,0.07293881,37,0.74886894,5.97189768,1.58987280,0.18601981,5,815,1135,0.97560976,0.042885,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,7,0.07605194,39,0.60896552,2.51360969,0.00316224,0.12420000,2,837,1157,0.95652174,0.046677,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,8,0.08242314,39,0.77856225,7.94854845,79.49688765,0.22048868,9,679,999,0.97826087,0.040649,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,9,0.09379047,38,0.69542982,9.88260700,73.88832577,0.24801215,8,647,967,0.95744681,0.042343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,10,0.08406367,38,0.99082202,8.19495393,138.14169818,0.21829074,11,765,1085,0.97368421,0.042002,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,11,0.06415377,37,0.84708185,3.24213994,7.01289908,0.14033333,3,697,1017,0.97058824,0.041620,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,12,0.06281938,36,0.91969477,3.45875390,7.39309908,0.14235000,4,758,1078,0.95121951,0.041240,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,13,0.09685980,38,0.68008636,10.56489355,53.48160677,0.24603715,8,752,1072,0.93023256,0.045563,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,14,0.07219390,38,0.92154987,6.34352385,65.88487801,0.19069990,9,799,1119,1.00000000,0.042188,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,15,0.08295016,37,0.84998846,8.02472863,62.83373297,0.22147476,8,793,1113,1.00000000,0.041441,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,16,0.06913831,39,0.68896552,2.93749341,0.89188224,0.13226667,3,828,1148,0.97560976,0.042128,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,17,0.08207431,39,0.97014938,7.85237300,126.54278349,0.21245437,11,909,1229,0.97619048,0.042160,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,18,0.08074337,38,0.86632409,7.59152308,98.06272665,0.21485981,10,774,1094,0.95121951,0.041685,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,19,0.06579191,38,0.60896552,2.51360969,0.00316224,0.12420000,2,726,1046,0.95652174,0.041945,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,20,0.10009406,37,0.94114246,10.82230745,88.19158261,0.22448156,11,876,1196,1.00000000,0.041934,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,21,0.07162646,36,0.85547262,6.22943287,72.56575801,0.18804991,10,823,1143,1.00000000,0.041313,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,22,0.07238664,38,0.77137931,3.60286206,4.23182112,0.14494286,7,651,971,1.00000000,0.040571,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,23,0.07284705,37,0.85643678,3.77677660,2.57366112,0.13872000,5,862,1182,1.00000000,0.041979,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,24,0.06711139,37,0.68896552,2.93749341,0.89188224,0.13226667,3,745,1065,1.00000000,0.041234,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,25,0.07707746,38,0.68920137,3.38645180,0.16266008,0.14033333,3,699,1019,0.97959184,0.041109,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,26,0.09725354,38,0.97528039,10.45427367,120.89353629,0.23175429,11,698,1018,1.00000000,0.041869,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,27,0.08537414,39,0.95442064,8.11402932,102.85768665,0.20881801,11,687,1007,0.86000000,0.040691,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,28,0.08385488,38,0.89456685,8.00439838,116.34236134,0.22127981,10,962,1282,1.00000000,0.042527,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoReliabilityFeatures,ablation,29,0.08337925,37,0.76933926,8.18187660,72.82755081,0.21604424,9,778,1098,1.00000000,0.041971,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,0,0.16560056,38,0.95349820,26.23307955,1.06955593,0.29598271,12,879,1199,1.00000000,0.041859,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,1,0.16612182,38,0.99394050,25.51579300,2.56989808,0.30133271,12,718,1038,0.95652174,0.042324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,2,0.16339844,36,0.95017726,28.23074297,0.87369088,0.31165763,12,690,1010,0.92000000,0.040498,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,3,0.16664337,38,0.95326234,25.78412115,1.69965808,0.29396604,12,796,1116,0.94444444,0.041218,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,4,0.16402642,38,0.95395797,26.18050588,0.62985277,0.29931604,12,827,1147,0.95652174,0.041405,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,5,0.16322043,39,0.99045864,27.54178458,2.00387304,0.31700763,12,750,1070,0.97826087,0.041030,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,6,0.16248930,38,0.98542416,27.44316205,2.02459304,0.31700763,12,683,1003,0.97619048,0.042296,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,7,0.16338972,38,0.86315382,26.81031994,0.99989520,0.32209923,11,820,1140,0.93617021,0.042049,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,8,0.16501387,39,0.95302648,25.33516276,2.42888024,0.29194937,12,851,1171,0.93877551,0.042435,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,9,0.16636640,38,0.94566374,23.63117889,1.47048313,0.27829112,12,797,1117,1.00000000,0.042803,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,10,0.16585591,39,0.95259702,28.70802953,0.51406873,0.31367429,12,835,1155,0.97959184,0.042590,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,11,0.16579443,37,0.96535477,23.97375981,11.04419781,0.28364112,12,643,963,0.94000000,0.042962,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,12,0.16777579,39,0.95416351,23.30917118,2.37610528,0.27627445,12,795,1115,1.00000000,0.041869,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,13,0.16428157,38,0.99076527,32.04272613,1.53532080,0.35037414,12,667,987,0.88372093,0.041759,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,14,0.16400785,39,0.96327383,25.55079300,9.82779493,0.29729937,12,816,1136,0.88372093,0.041542,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,15,0.16691557,38,0.94671061,25.68549862,1.68453808,0.29396604,12,760,1080,0.93478261,0.041858,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,16,0.16634747,38,0.95000578,26.81803345,7.04531204,0.34188915,10,844,1164,0.97826087,0.043260,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,17,0.16553869,39,0.96359060,27.12782618,13.94963204,0.31095763,12,747,1067,0.96078431,0.042460,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,18,0.16451363,37,0.97468485,26.86616987,28.61576888,0.31429096,12,824,1144,1.00000000,0.042002,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,19,0.16463601,39,0.95326234,25.78412115,1.53165808,0.29396604,12,745,1065,1.00000000,0.040630,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,20,0.16770058,39,0.96379337,25.52246484,15.36507493,0.29729937,12,814,1134,0.97826087,0.045619,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,21,0.16395662,38,0.98371614,25.24785287,0.19112024,0.31823925,10,757,1077,0.95652174,0.047880,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,22,0.16486936,39,0.95236117,28.25907113,1.24329088,0.31165763,12,924,1244,0.98181818,0.043210,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,23,0.16324900,38,0.99280347,27.54178458,2.57563304,0.31700763,12,828,1148,0.97916667,0.041676,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,24,0.16545932,38,0.87326234,25.36023744,1.07805808,0.30719931,11,703,1023,0.97368421,0.047643,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,25,0.16399858,39,0.95107843,25.75579300,1.42917808,0.29396604,12,791,1111,0.95833333,0.041638,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,26,0.16524942,38,0.99648760,27.99074297,2.29441088,0.31902429,12,823,1143,0.97619048,0.041081,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,27,0.16384043,38,0.99045864,27.54178458,1.94171304,0.31700763,12,820,1140,0.93750000,0.041175,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,28,0.16705204,38,0.95212531,27.81011273,1.94899304,0.30964096,12,794,1114,0.93333333,0.041106,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoRenewableFeatures,ablation,29,0.16304948,38,0.95212531,27.81011273,1.64323304,0.30964096,12,673,993,0.97619048,0.041062,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,0,0.17085251,38,0.95416351,23.30917118,2.45170528,0.27627445,12,1110,1430,1.00000000,0.042668,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,1,0.16918174,38,0.99264120,24.61787620,3.28410240,0.29729937,12,982,1302,0.96153846,0.042081,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,2,0.16819987,39,0.96139984,22.07930370,20.00172644,0.27557445,12,1138,1458,0.98113208,0.044474,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,3,0.17045023,38,0.95326234,25.78412115,2.10453808,0.29396604,12,1080,1400,1.00000000,0.045257,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,4,0.17041229,40,0.96472763,25.10183460,14.34877708,0.29528271,12,1009,1329,0.94642857,0.042305,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,5,0.16860502,40,0.90262970,23.99566433,38.63821608,0.31007204,11,999,1319,0.93617021,0.043316,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,6,0.16663924,38,0.95212531,27.81011273,1.37611304,0.30964096,12,970,1290,0.96078431,0.042077,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,7,0.16733301,39,0.96552071,27.54845642,21.11912988,0.31297429,12,1049,1369,0.97619048,0.042555,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,8,0.16972324,39,0.91820902,23.76233618,58.52403293,0.31370841,11,1124,1444,0.97560976,0.042880,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,9,0.16883738,39,0.90245776,22.41863115,35.24693897,0.29517213,11,1117,1437,0.97826087,0.042597,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,10,0.16702340,39,0.87212531,27.38622902,1.22155304,0.32429923,11,968,1288,1.00000000,0.042692,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,11,0.17106045,39,0.89748026,26.47061431,29.35824888,0.32937196,11,1076,1396,0.96363636,0.043132,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,12,0.16358146,38,0.88732306,22.17467275,21.83866428,0.28933576,11,984,1304,0.95652174,0.041138,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,13,0.16472816,36,0.92731934,26.43561431,21.82483204,0.33377196,11,1018,1338,0.97619048,0.041566,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,14,0.16806787,39,0.81838143,23.57178062,29.35429608,0.32623925,10,1012,1332,1.00000000,0.041734,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,15,0.16984258,39,0.98508627,22.39355647,42.77448113,0.28092445,12,1060,1380,0.98076923,0.041538,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,16,0.16739818,40,0.97461591,24.41954805,23.23357608,0.29659937,12,1132,1452,1.00000000,0.043442,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,17,0.15099378,39,0.92024722,19.26139462,59.40306517,0.27730858,11,957,1277,0.96153846,0.041549,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,18,0.16631921,39,0.99283428,26.66116987,49.29838573,0.31762429,12,1088,1408,1.00000000,0.041803,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,19,0.16921787,39,0.82262970,23.57178062,38.11909608,0.32623925,10,1096,1416,0.93750000,0.042767,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,20,0.16868137,40,0.88884165,25.12690928,20.75555493,0.31083568,11,985,1305,0.93181818,0.043070,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,21,0.16674634,39,0.96597728,25.55079300,15.40539493,0.29729937,12,913,1233,0.98245614,0.041611,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,22,0.16205260,40,0.95819984,21.01905804,54.26808013,0.30244485,11,1052,1372,0.95918367,0.042696,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,23,0.15985041,39,0.82066651,21.09683064,32.82714328,0.30500934,10,1015,1335,1.00000000,0.043000,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,24,0.17058362,39,0.98728718,24.15789173,41.01555293,0.29993271,12,1036,1356,0.97826087,0.046010,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,25,0.16803795,39,0.96496349,25.55079300,13.31379493,0.29729937,12,1004,1324,0.97959184,0.044097,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,26,0.16530394,39,0.99147478,22.06160578,56.40237797,0.28425778,12,988,1308,1.00000000,0.051678,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,27,0.15637660,38,0.96690469,20.12360649,20.19087148,0.25989953,12,1059,1379,0.97959184,0.052475,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,28,0.16843401,40,0.96177275,24.00110809,19.38009608,0.32465925,10,933,1253,1.00000000,0.057012,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoScheduleRisk,ablation,29,0.16380781,39,0.97018283,22.29493394,24.77088113,0.28092445,12,949,1269,1.00000000,0.059348,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,0,0.08656426,30,0.98585283,9.54152003,44.52137928,0.19044984,12,1286,1286,0.97297297,0.053074,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,1,0.11026467,23,0.95188864,13.84483835,97.64391325,0.24598148,11,2077,2077,1.00000000,0.049851,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,2,0.07924153,23,0.93569191,8.65098001,79.96621297,0.20154528,11,1793,1793,0.96666667,0.048806,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,3,0.09900432,34,0.93197832,11.50459401,81.13006361,0.22304520,11,1828,1828,0.97222222,0.051058,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,4,0.06935030,21,0.99710113,6.73461937,66.89548333,0.17609159,12,1617,1617,0.96969697,0.047190,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,5,0.08160285,34,0.91619995,8.78568563,65.61255613,0.19790892,11,1796,1796,0.96774194,0.049650,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,6,0.08223227,28,0.92493559,8.91263632,66.33999613,0.19790892,11,1731,1731,1.00000000,0.047745,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,7,0.08043616,35,0.92609191,8.48206310,82.13253297,0.20154528,11,1700,1700,0.97297297,0.049970,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,8,0.04834204,7,0.93726897,3.70108005,80.90134737,0.16294545,11,1636,1636,1.00000000,0.049293,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,9,0.10006224,32,0.99834706,11.75481370,62.50098893,0.21147476,12,1802,1802,1.00000000,0.062962,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,10,0.07633724,24,0.98417744,7.89419248,46.89522217,0.17679159,12,1666,1666,1.00000000,0.047962,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,11,0.06356866,19,0.95435630,5.97103003,101.14167701,0.18588173,11,1693,1693,1.00000000,0.046831,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,12,0.05127783,20,0.85491769,4.10481876,82.33610305,0.16924000,10,1879,1879,1.00000000,0.049687,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,13,0.08580301,34,0.92034846,9.33326656,60.01981397,0.20010892,11,1602,1602,0.94444444,0.047473,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,14,0.06859984,24,0.91025745,6.67101450,47.11214648,0.17497264,11,1663,1663,1.00000000,0.047365,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,15,0.05260988,9,0.95222574,4.36566869,97.00895989,0.17098182,11,1867,1867,1.00000000,0.047756,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,16,0.12217392,26,0.92862058,16.00553556,77.19935137,0.25944503,11,1668,1668,1.00000000,0.047674,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,17,0.11064699,35,0.92094934,13.83420812,63.92534173,0.23650875,11,2003,2003,0.97435897,0.049561,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,18,0.05015879,22,0.73581517,4.03058365,26.20083468,0.15553333,9,1509,1509,1.00000000,0.047432,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,19,0.09535303,29,0.93611028,11.12592998,81.63584577,0.22084520,11,1637,1637,0.97222222,0.046972,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,20,0.11403182,28,0.92204956,14.31149467,61.31035957,0.23870875,11,1926,1926,0.93548387,0.049671,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,21,0.09277575,19,0.96704958,11.13656022,115.32249729,0.23031792,11,2025,2025,0.96666667,0.049067,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,22,0.04863707,6,0.94099770,3.72940821,84.77398737,0.16294545,11,1997,1997,1.00000000,0.048200,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,23,0.05460716,22,0.94146942,4.62732500,83.50706305,0.16734545,11,1613,1613,0.96000000,0.048087,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,24,0.06687246,22,0.92451722,6.43768635,63.63716333,0.17860901,11,1968,1968,1.00000000,0.048275,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,25,0.07149336,37,0.90917377,7.11997290,43.39676433,0.17717264,11,1704,1704,1.00000000,0.047960,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,26,0.06941209,22,0.99796549,6.76294753,64.81820333,0.17609159,12,1487,1487,1.00000000,0.045951,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,27,0.04667140,6,0.84673793,3.53885266,67.68785053,0.16040000,10,1424,1424,1.00000000,0.044807,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SingleObjective,ablation,28,0.04796555,23,0.93444598,3.63078568,83.84662737,0.16294545,11,1762,1762,1.00000000,0.047999,public_rts_simbench_nerc_project_review_v2_real_algorithms
