paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p5,preference_aware_support,MOEA/D,baseline,14,0.02154199,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.385890,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,15,0.02154205,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.401866,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,16,0.02154196,2,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.393446,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,17,0.02154199,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.397534,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,18,0.02150131,3,0.07069483,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,0.85274169,0.389348,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,19,0.02299118,3,0.14336897,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.84500707,0.387603,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,20,0.02294830,3,0.14237931,0.38111111,38.08747368,0.18840000,2,0,0,0.00000000,0.84518341,0.386000,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,21,0.02154199,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.385463,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,22,0.02594911,4,0.05508621,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.84500707,0.397803,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,23,0.02154196,2,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.398176,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,24,0.02154196,2,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.398375,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,25,0.02528606,3,0.05508621,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.84944915,0.387118,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,26,0.03582650,4,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.76963957,0.400067,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,27,0.02299118,3,0.14336897,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.84500707,0.392439,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,28,0.02154203,3,0.07168448,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.85256622,0.393348,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,MOEA/D,baseline,29,0.02590622,5,0.05508621,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.84518341,0.392923,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,0,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.080000,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,1,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079197,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,2,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077597,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,3,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079132,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,4,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079982,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,5,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079034,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,6,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.080751,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,7,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079887,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,8,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079201,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,9,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078271,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,10,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079570,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,11,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079046,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,12,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079242,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,13,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078687,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,14,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079245,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,15,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079777,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,16,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079444,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,17,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078695,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,18,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,19,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079582,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,20,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079044,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,21,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079313,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,22,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078720,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,23,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.078802,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,24,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079492,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,25,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079198,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,26,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079516,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,27,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.077839,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,28,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079251,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,AHP-TOPSIS,baseline,29,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.079115,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,0,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.080237,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,1,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079121,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,2,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078085,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,3,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078104,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,4,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079528,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,5,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.081373,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,6,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078561,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,7,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077756,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,8,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.081057,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,9,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079026,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,10,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079523,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,11,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077483,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,12,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078469,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,13,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079583,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,14,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.080817,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,15,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.080746,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,16,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078565,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,17,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079399,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,18,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078753,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,19,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078183,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,20,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079913,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,21,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078708,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,22,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079553,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,23,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079660,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,24,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078973,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,25,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.077985,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,26,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079768,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,27,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.081449,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,28,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.078348,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Weighted Sum,baseline,29,0.02801251,1,0.97029828,3.19303252,0.00000000,0.46000000,3,0,0,0.00000000,0.77326729,0.079187,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,0,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079381,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,1,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078440,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,2,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078476,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,3,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079719,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,4,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078626,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,5,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077892,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,6,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079560,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,7,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077608,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,8,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078837,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,9,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078578,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,10,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079175,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,11,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078868,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,12,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.080098,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,13,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.082682,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,14,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.076923,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,15,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.077813,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,16,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078989,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,17,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078052,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,18,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079229,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,19,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078066,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,20,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079317,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,21,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079130,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,22,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.079575,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,23,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.083362,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,24,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.075952,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,25,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078712,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,26,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078573,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,27,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.080486,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,28,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078221,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Greedy BCR,baseline,29,0.04110810,1,0.97873276,2.66777778,217.31031579,0.18840000,14,0,0,0.00000000,0.76025487,0.078401,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,0,0.08316228,1,0.99997721,10.69731594,12.00311813,0.23811981,10,0,0,0.00000000,0.58001901,0.078489,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,1,0.05418467,1,0.97436034,4.74067094,59.10410961,0.16235000,8,0,0,0.00000000,0.71058945,0.078775,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,2,0.10685857,1,0.98523372,15.17739769,16.83508385,0.24793302,12,0,0,0.00000000,0.53705547,0.079381,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,3,0.09510375,1,0.97398649,12.61854723,34.75096777,0.22832123,14,0,0,0.00000000,0.55211103,0.083474,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,4,0.09102987,1,0.95652375,11.41798820,17.61643709,0.20588318,12,0,0,0.00000000,0.56863966,0.077999,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,5,0.05461127,1,0.96197965,5.55526882,3.38545253,0.20642500,8,0,0,0.00000000,0.69270931,0.077998,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,6,0.08016202,1,0.95065340,11.03080121,20.16487524,0.27376972,10,0,0,0.00000000,0.57404883,0.078109,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,7,0.06221406,1,0.94916653,7.01558658,38.21418545,0.23493738,8,0,0,0.00000000,0.65268264,0.078581,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,8,0.06736480,1,0.98116136,7.73920771,18.87404860,0.22895701,7,0,0,0.00000000,0.63729019,0.078540,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,9,0.06555819,1,0.95838584,7.25914892,49.50437585,0.20424159,12,0,0,0.00000000,0.64587478,0.079617,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,10,0.06424254,1,0.96081653,7.30760986,21.50436860,0.22993738,8,0,0,0.00000000,0.64709658,0.078262,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,11,0.06402543,1,0.99804412,7.35598843,8.12889064,0.22233628,11,0,0,0.00000000,0.64709202,0.078816,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,12,0.08238118,1,0.99722858,10.17518785,36.39107509,0.21811981,10,0,0,0.00000000,0.58644773,0.079622,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,13,0.09955852,1,0.97971925,13.38499804,13.86041205,0.23376972,10,0,0,0.00000000,0.54697004,0.078706,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,14,0.04609868,1,0.94995690,3.98359934,9.19724224,0.18655000,8,0,0,0.00000000,0.73588085,0.078418,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,15,0.05356581,1,0.96202689,4.84090055,59.28698633,0.17324000,10,0,0,0.00000000,0.70777895,0.081021,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,16,0.09994240,1,0.96776580,13.47831587,5.95875520,0.23218972,10,0,0,0.00000000,0.54701161,0.078850,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,17,0.09181096,1,0.95994305,11.91203901,56.48246689,0.23450972,10,0,0,0.00000000,0.55823290,0.079134,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,18,0.07601535,1,0.99098720,9.78494523,25.59143713,0.25159979,9,0,0,0.00000000,0.59442800,0.077591,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,19,0.07187215,1,0.99503136,8.28841592,7.62132960,0.19856991,10,0,0,0.00000000,0.62605099,0.078097,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,20,0.08963032,1,0.99192444,10.96560635,54.58400865,0.20238654,15,0,0,0.00000000,0.57175404,0.078931,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,preference_aware_support,Random Feasible,baseline,21,0.08677467,1,0.95379581,12.25750981,11.03051420,0.28301215,8,0,0,0.00000000,0.55847820,0.078887,public_rts_simbench_nerc_project_review_v3_direct_family_controls
